step,cap_deg,raw_th_c_d,raw_th_c_p,raw_th_ny_d,raw_th_ny_p,raw_th_py_d,raw_th_py_p,raw_ix_c_d,raw_ix_c_p,raw_ix_ny_d,raw_ix_ny_p,raw_ix_py_d,raw_ix_py_p,raw_mi_c_d,raw_mi_c_p,raw_mi_ny_d,raw_mi_ny_p,raw_mi_py_d,raw_mi_py_p,raw_ri_c_d,raw_ri_c_p,raw_ri_ny_d,raw_ri_ny_p,raw_ri_py_d,raw_ri_py_p,filt_th_c_d,filt_th_c_p,filt_th_ny_d,filt_th_ny_p,filt_th_py_d,filt_th_py_p,filt_ix_c_d,filt_ix_c_p,filt_ix_ny_d,filt_ix_ny_p,filt_ix_py_d,filt_ix_py_p,filt_mi_c_d,filt_mi_c_p,filt_mi_ny_d,filt_mi_ny_p,filt_mi_py_d,filt_mi_py_p,filt_ri_c_d,filt_ri_c_p,filt_ri_ny_d,filt_ri_ny_p,filt_ri_py_d,filt_ri_py_p,lvl_th_c_d,lvl_th_c_p,lvl_th_ny_d,lvl_th_ny_p,lvl_th_py_d,lvl_th_py_p,lvl_ix_c_d,lvl_ix_c_p,lvl_ix_ny_d,lvl_ix_ny_p,lvl_ix_py_d,lvl_ix_py_p,lvl_mi_c_d,lvl_mi_c_p,lvl_mi_ny_d,lvl_mi_ny_p,lvl_mi_py_d,lvl_mi_py_p,lvl_ri_c_d,lvl_ri_c_p,lvl_ri_ny_d,lvl_ri_ny_p,lvl_ri_py_d,lvl_ri_py_p,tot_th,tot_ix,tot_mi,tot_ri
123,105.527,0.00000,0.01013,0.00000,3.55534,0.00000,0.96183,2.73825,0.26032,0.08132,0.14548,0.00000,0.00000,0.00199,0.00018,1.51850,0.40815,1.66520,0.44960,0.00000,0.23054,0.00000,0.00000,0.36889,0.21470,0.00084,0.01567,0.03208,2.38509,0.00000,1.83258,2.30549,0.22482,0.26113,0.15242,0.00000,0.00000,0.02658,0.00028,0.47055,0.80441,1.33942,0.89028,0.00000,0.58350,0.00000,0.00000,0.35222,0.88212,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.52730,3.22538,4.04362,0.81412
124,106.787,0.26295,0.00449,0.00000,1.80837,0.00000,0.77141,4.89955,0.28520,0.06009,0.14390,0.00000,0.00000,0.00057,0.00017,0.31057,0.17167,0.28736,0.10731,0.00000,0.22279,0.00000,0.00000,0.08412,0.18674,0.07948,0.01231,0.02245,2.21208,0.00000,1.51423,3.08370,0.24293,0.20082,0.14986,0.00000,0.00000,0.01878,0.00025,0.42256,0.61459,1.02380,0.65539,0.00000,0.47528,0.00000,0.00000,0.27179,0.67351,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.84722,5.38873,0.87765,0.49366
125,108.624,0.25460,0.00383,1.52538,1.56054,0.00000,0.80460,3.69600,0.25613,0.04437,0.14104,0.00000,0.00000,0.00038,0.00030,0.50238,0.30677,0.40350,0.16247,0.00000,0.55022,0.00000,0.00000,0.20261,0.46663,0.13201,0.00977,0.47333,2.01661,0.00000,1.30134,3.26739,0.24689,0.15388,0.14722,0.00000,0.00000,0.01326,0.00026,0.44650,0.52224,0.83771,0.50751,0.00000,0.49776,0.00000,0.00000,0.25104,0.61145,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14895,4.13753,1.37578,1.21946
126,108.870,0.00000,0.00268,1.47122,1.44243,0.00000,0.70294,3.72114,0.31335,0.05000,0.15154,0.00000,0.00000,0.00090,0.00097,0.72536,0.54431,0.64153,0.31826,0.00000,0.90082,0.00000,0.00000,0.86484,0.80940,0.09241,0.00764,0.77270,1.84436,0.00000,1.12182,3.40352,0.26683,0.12272,0.14851,0.00000,0.00000,0.00955,0.00048,0.53016,0.52886,0.77886,0.45074,0.00000,0.61868,0.00000,0.00000,0.43518,0.67083,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61928,4.23603,2.23133,2.57507
127,108.752,0.00000,0.00191,0.71493,0.93725,0.00000,0.40539,3.35786,0.28911,0.06402,0.10261,0.00000,0.00000,0.00344,0.00173,0.00000,1.30611,2.00820,0.94447,0.00000,0.61974,0.00000,0.00000,1.85044,0.63811,0.06469,0.00592,0.75537,1.57223,0.00000,0.90689,3.38982,0.27351,0.10511,0.13474,0.00000,0.00000,0.00772,0.00085,0.37111,0.76204,1.14766,0.59886,0.00000,0.61900,0.00000,0.00000,0.85976,0.66102,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.05949,3.81361,4.26394,3.10829
128,109.052,0.00000,0.00292,0.00000,2.94924,0.00000,0.47338,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.19625,0.00000,0.00000,2.42168,0.37103,0.04528,0.00502,0.52876,1.98533,0.00000,0.77684,2.37288,0.19146,0.07358,0.09432,0.00000,0.00000,0.00540,0.00060,0.25978,0.53343,0.80336,0.41920,0.00000,1.09217,0.00000,0.00000,1.32833,0.57402,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.42554,0.00000,0.00000,4.98896
129,113.239,0.00000,0.00356,0.00000,1.58456,0.00000,0.19075,1.43438,0.19055,0.62796,0.02593,0.00000,0.00000,0.36630,0.00131,0.00000,0.51637,1.33202,1.14699,0.00000,6.32213,0.00000,0.00000,0.00000,1.56508,0.03170,0.00458,0.37013,1.86510,0.00000,0.60101,2.09133,0.19119,0.23989,0.07380,0.00000,0.00000,0.11367,0.00081,0.18184,0.52831,0.96196,0.63754,0.00000,2.66116,0.00000,0.00000,0.92983,0.87134,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.77886,2.27883,3.36299,7.88721
130,114.483,0.00000,0.03640,0.00000,0.00000,0.00000,1.58246,1.54098,0.16289,1.36297,0.01347,0.00000,0.00000,0.00000,0.00190,0.00000,0.56561,0.97803,1.07576,0.00000,0.00000,0.00000,0.00000,0.00000,6.81990,0.02219,0.01413,0.25909,1.30557,0.00000,0.89545,1.92622,0.18270,0.57682,0.05570,0.00000,0.00000,0.07957,0.00114,0.12729,0.53950,0.96678,0.76900,0.00000,1.86281,0.00000,0.00000,0.65088,2.65591,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.61886,3.08030,2.62131,6.81990
131,116.027,0.00000,0.14549,0.00000,0.00000,0.00000,12.29811,1.78657,0.20314,1.25383,0.01759,0.00000,0.00000,0.00000,0.00048,0.00000,0.34402,0.28916,0.27108,0.00000,0.00000,0.00000,0.00000,0.00000,3.48355,0.01553,0.05354,0.18136,0.91390,0.00000,4.31624,1.88433,0.18883,0.77992,0.04427,0.00000,0.00000,0.05570,0.00094,0.08910,0.48086,0.76350,0.61963,0.00000,1.30397,0.00000,0.00000,0.45562,2.90420,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,12.44360,3.26113,0.90475,3.48355
132,116.070,0.00000,0.15771,0.00000,0.00000,0.00000,7.18101,1.97212,0.15781,1.96257,0.01312,0.00000,0.00000,0.00000,0.00063,0.00000,0.88148,0.81903,0.60301,0.00000,0.00000,0.00000,0.00000,0.00000,2.53450,0.01087,0.08479,0.12695,0.63973,0.00000,5.17568,1.91066,0.17952,1.13471,0.03492,0.00000,0.00000,0.03899,0.00085,0.06237,0.60105,0.78016,0.61464,0.00000,0.91278,0.00000,0.00000,0.31893,2.79329,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.33873,4.10561,2.30416,2.53450
133,115.899,0.00000,0.12576,0.00000,0.00000,0.00000,6.66411,4.18837,0.19592,0.04221,0.01821,0.00000,0.00000,0.23321,0.00056,0.00000,0.31393,0.82642,0.58740,0.00000,0.57965,0.00000,0.00000,0.00000,0.23017,0.00761,0.09708,0.08887,0.44781,0.00000,5.62221,2.59397,0.18444,0.80696,0.02991,0.00000,0.00000,0.09726,0.00076,0.04366,0.51491,0.79404,0.60647,0.00000,0.81284,0.00000,0.00000,0.22325,2.02436,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.78986,4.44471,1.96152,0.80982
134,115.924,0.98141,0.00484,0.00000,1.86022,0.00000,0.26987,4.72583,0.10142,0.02447,0.00925,0.00000,0.00000,0.00908,0.00014,0.00000,0.15619,0.78143,0.36879,0.00000,0.84659,0.00000,0.00000,1.43747,0.42432,0.29975,0.06941,0.06221,0.87153,0.00000,4.01650,3.23353,0.15953,0.57222,0.02371,0.00000,0.00000,0.07080,0.00057,0.03056,0.40729,0.79025,0.53517,0.00000,0.82296,0.00000,0.00000,0.58752,1.54435,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.11633,4.86097,1.31563,2.70837
135,117.360,0.72424,0.00271,0.00000,2.62446,0.00000,0.43861,4.38414,0.05558,0.01976,0.00628,0.00000,0.00000,0.00037,0.00001,0.00000,0.01538,0.07202,0.02900,0.00000,0.19088,0.00000,0.00000,0.50548,0.23718,0.42710,0.04940,0.04355,1.39741,0.00000,2.94313,3.57871,0.12835,0.40648,0.01848,0.00000,0.00000,0.04967,0.00041,0.02139,0.28972,0.57478,0.38332,0.00000,0.63334,0.00000,0.00000,0.56291,1.15220,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.79002,4.46575,0.11678,0.93354
136,119.006,0.63516,0.00217,0.00000,1.83807,0.00000,0.45802,3.91360,0.02363,0.01012,0.00185,0.00000,0.00000,0.00406,0.00010,0.47558,0.10235,0.45096,0.20352,0.00000,0.20873,0.00000,0.00000,0.16551,0.23191,0.48952,0.03523,0.03048,1.52961,0.00000,2.19760,3.67918,0.09693,0.28757,0.01349,0.00000,0.00000,0.03599,0.00031,0.15765,0.23351,0.53764,0.32938,0.00000,0.50596,0.00000,0.00000,0.44369,0.87611,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93342,3.94920,1.23656,0.60616
137,119.571,0.82236,0.00165,0.00000,2.71560,0.00000,0.66551,3.12831,0.00000,0.00852,0.00221,0.00000,0.00000,0.00114,0.00003,0.19739,0.03049,0.20287,0.08472,0.00000,0.61151,0.00000,0.00000,0.31690,0.70719,0.58937,0.02516,0.02134,1.88541,0.00000,1.73797,3.51392,0.06785,0.20386,0.01011,0.00000,0.00000,0.02553,0.00023,0.16957,0.17260,0.43721,0.25598,0.00000,0.53762,0.00000,0.00000,0.40565,0.82543,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20511,3.13904,0.51663,1.63559
138,120.167,0.93963,0.00161,0.00000,4.30616,0.00000,0.96289,1.43405,0.01765,0.00455,0.00155,0.00000,0.00000,0.00248,0.00007,0.43279,0.05760,0.44560,0.22081,0.00000,0.49649,0.00000,0.00000,0.62507,0.66143,0.69445,0.01809,0.01494,2.61163,0.00000,1.50545,2.88996,0.05279,0.14406,0.00754,0.00000,0.00000,0.01862,0.00018,0.24854,0.13810,0.43972,0.24543,0.00000,0.52528,0.00000,0.00000,0.47148,0.77623,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21029,1.45780,1.15936,1.78299
139,120.506,1.26602,0.00142,0.00000,4.97975,0.00000,0.80827,2.16619,0.04889,0.00913,0.00375,0.00000,0.00000,0.00111,0.00004,0.06030,0.01282,0.04596,0.04650,0.00000,0.62665,0.00000,0.00000,2.15841,1.05446,0.86592,0.01309,0.01046,3.32207,0.00000,1.29629,2.67283,0.05162,0.10358,0.00640,0.00000,0.00000,0.01337,0.00014,0.19207,0.10052,0.32159,0.18575,0.00000,0.55569,0.00000,0.00000,0.97756,0.85970,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05546,2.22796,0.16673,3.83952
140,121.087,0.00000,0.00128,0.00000,1.38421,0.00000,0.26204,3.21102,0.08393,0.01729,0.00506,0.00000,0.00000,0.07893,0.00119,0.00000,0.46637,1.89912,2.15230,0.00000,1.26139,0.00000,0.00000,2.66872,0.85705,0.60614,0.00955,0.00732,2.74071,0.00000,0.98602,2.83429,0.06131,0.07770,0.00600,0.00000,0.00000,0.03304,0.00045,0.13445,0.21027,0.79485,0.77572,0.00000,0.76740,0.00000,0.00000,1.48491,0.85891,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.64754,3.31730,4.59791,4.78716
141,121.788,0.00000,0.00420,0.00000,5.18866,0.00000,0.61235,4.17424,0.19554,0.03675,0.01192,0.00000,0.00000,0.47431,0.00085,0.00000,0.17981,0.00000,0.70221,0.00000,2.80527,0.00000,0.00000,0.00000,1.00435,0.42430,0.00794,0.00512,3.47509,0.00000,0.87392,3.23627,0.10158,0.06541,0.00778,0.00000,0.00000,0.16542,0.00057,0.09411,0.20113,0.55640,0.75366,0.00000,1.37876,0.00000,0.00000,1.03943,0.90254,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5.80520,4.41846,1.35718,3.80962
142,123.176,0.00000,0.00607,0.00000,11.33171,0.00000,0.88555,2.50313,0.18323,0.76789,0.01500,0.00000,0.00000,0.00000,0.00113,0.00000,1.13452,0.00000,0.95333,0.00000,4.48211,0.00000,0.00000,0.00000,1.86048,0.29701,0.00738,0.00359,5.83208,0.00000,0.87741,3.01633,0.12608,0.27616,0.00994,0.00000,0.00000,0.11579,0.00074,0.06588,0.48115,0.38948,0.81356,0.00000,2.30977,0.00000,0.00000,0.72760,1.18992,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,12.22333,3.46925,2.08898,6.34258
143,124.198,0.00000,0.01057,0.00000,11.17830,0.00000,0.98767,1.36898,0.14559,1.63985,0.03146,0.00000,0.00000,0.00000,0.00202,0.00000,2.13912,0.00000,1.74898,0.00000,3.49725,0.00000,0.00000,0.00000,1.50874,0.20791,0.00834,0.00251,7.43594,0.00000,0.91048,2.52213,0.13193,0.68526,0.01640,0.00000,0.00000,0.08105,0.00112,0.04611,0.97854,0.27263,1.09419,0.00000,2.66601,0.00000,0.00000,0.50932,1.28557,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,12.17654,3.18588,3.89011,5.00600
144,125.448,0.00000,0.00755,0.00000,13.43444,0.00000,1.17321,3.07881,0.23857,0.61476,0.04554,0.00000,0.00000,0.00000,0.00070,0.00000,1.31397,0.73761,0.87356,0.00000,2.15390,0.00000,0.00000,0.00000,0.95149,0.14553,0.00810,0.00176,9.23549,0.00000,0.98930,2.68913,0.16392,0.66411,0.02514,0.00000,0.00000,0.05674,0.00100,0.03228,1.07917,0.41213,1.02800,0.00000,2.51238,0.00000,0.00000,0.35653,1.18534,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,14.61519,3.97768,2.92584,3.10538
145,125.822,0.00000,0.00777,0.00000,4.88798,0.00000,1.00768,5.05449,0.18153,0.08545,0.02844,0.00000,0.00000,0.00000,0.00041,0.00000,0.42737,0.94786,0.71924,0.00000,1.10573,0.00000,0.00000,1.15946,0.37820,0.10187,0.00800,0.00123,7.93124,0.00000,0.99481,3.39874,0.16920,0.49051,0.02613,0.00000,0.00000,0.03972,0.00082,0.02260,0.88363,0.57285,0.93537,0.00000,2.09038,0.00000,0.00000,0.59740,0.94320,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5.90343,5.34990,2.09488,2.64339
146,126.097,0.00000,0.00206,0.86204,0.98611,0.00000,0.43272,4.58758,0.06495,0.06294,0.01539,0.00000,0.00000,0.65382,0.00080,0.00000,0.56531,0.79287,0.52411,0.00000,0.19707,0.00000,0.00000,0.56747,0.23630,0.07131,0.00622,0.25947,5.84770,0.00000,0.82618,3.75539,0.13793,0.36224,0.02291,0.00000,0.00000,0.22395,0.00081,0.01582,0.78813,0.63885,0.81199,0.00000,1.52239,0.00000,0.00000,0.58842,0.73113,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.28293,4.73086,2.53692,1.00084
147,126.844,0.15853,0.00172,1.28240,1.00801,0.00000,0.65236,3.84580,0.02047,0.02046,0.00363,0.00000,0.00000,0.09645,0.00009,0.00000,0.16156,0.30614,0.07677,0.00000,0.20560,0.00000,0.00000,0.26083,0.20473,0.09748,0.00487,0.56635,4.39579,0.00000,0.77404,3.78251,0.10269,0.25971,0.01712,0.00000,0.00000,0.18570,0.00060,0.01107,0.60016,0.53904,0.59143,0.00000,1.12735,0.00000,0.00000,0.49014,0.57321,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.10302,3.89036,0.64102,0.67116
148,128.538,0.14283,0.00152,0.98797,0.68469,0.00000,0.66092,3.40531,0.00000,0.01280,0.00232,0.00000,0.00000,0.05954,0.00029,0.00000,0.79162,1.39654,0.23961,0.00000,0.00332,0.00000,0.00000,0.00125,0.00306,0.11108,0.00387,0.69284,3.28246,0.00000,0.74010,3.66935,0.07188,0.18564,0.01268,0.00000,0.00000,0.14785,0.00051,0.00775,0.65760,0.79629,0.48588,0.00000,0.79014,0.00000,0.00000,0.34348,0.40217,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47792,3.42043,2.48760,0.00763
149,129.639,0.18973,0.00119,1.26324,0.72399,0.00000,0.84724,3.11734,0.00000,0.00838,0.00120,0.00000,0.00000,0.01097,0.00035,0.00000,1.17241,2.28987,0.36994,0.00000,0.01055,0.00000,0.00000,0.00344,0.00964,0.13468,0.00306,0.86396,2.51492,0.00000,0.77224,3.50375,0.05032,0.13246,0.00924,0.00000,0.00000,0.10679,0.00046,0.00543,0.81204,1.24436,0.45110,0.00000,0.55627,0.00000,0.00000,0.24147,0.28441,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.02539,3.12692,3.84354,0.02364
150,130.553,0.17612,0.00115,1.60873,0.77220,0.00000,1.18875,2.89252,0.00000,0.01570,0.00593,0.00000,0.00000,0.06619,0.00029,0.00000,0.77921,1.32122,0.25063,0.00000,0.00795,0.00000,0.00000,0.00283,0.00752,0.14711,0.00249,1.08739,1.99210,0.00000,0.89719,3.32038,0.03522,0.09743,0.00825,0.00000,0.00000,0.09461,0.00041,0.00380,0.80219,1.26742,0.39096,0.00000,0.39177,0.00000,0.00000,0.16987,0.20134,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.74694,2.91415,2.41754,0.01829
151,130.651,0.13974,0.00075,1.75301,0.80844,0.00000,0.93403,2.95199,0.07581,0.05666,0.04759,0.00000,0.00000,0.62163,0.00031,0.00000,0.92031,2.72335,0.55209,0.00000,1.33636,0.00000,0.00000,0.69027,1.37664,0.14490,0.00197,1.28708,1.63700,0.00000,0.90824,3.20986,0.04740,0.08520,0.02005,0.00000,0.00000,0.25271,0.00038,0.00266,0.83763,1.70420,0.43930,0.00000,0.67515,0.00000,0.00000,0.32599,0.55393,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.63598,3.13205,4.81769,3.40327
152,131.318,0.19133,0.00051,1.39463,0.92154,0.00000,0.39312,0.16219,0.00517,0.00238,0.00119,0.00000,0.00000,0.97394,0.00047,0.00000,0.39184,1.07344,0.83983,0.00000,0.77342,0.00000,0.00000,4.39978,1.22302,0.15883,0.00153,1.31934,1.42237,0.00000,0.75371,2.29556,0.03473,0.06035,0.01439,0.00000,0.00000,0.46908,0.00041,0.00186,0.70389,1.51497,0.55946,0.00000,0.70463,0.00000,0.00000,1.54813,0.75466,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.90114,0.17093,3.27952,6.39621
153,134.324,0.00000,0.00196,0.00000,2.80027,0.00000,0.71632,2.55364,0.12060,0.05065,0.02003,0.00000,0.00000,0.00000,0.00074,0.00000,0.78137,0.34831,0.71888,0.00000,4.38285,0.00000,0.00000,0.00000,0.97061,0.11118,0.00166,0.92354,1.83574,0.00000,0.74249,2.37298,0.06049,0.05744,0.01609,0.00000,0.00000,0.32836,0.00050,0.00130,0.72714,1.16497,0.60729,0.00000,1.80810,0.00000,0.00000,1.08369,0.81944,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3.51854,2.74492,1.84929,5.35346
154,135.680,0.00000,0.00336,0.00000,3.67096,0.00000,0.67547,2.24151,0.15244,0.95106,0.02321,0.00000,0.00000,0.00000,0.00091,0.00000,0.14428,0.00000,0.14797,0.00000,4.89353,0.00000,0.00000,0.00000,1.47407,0.07783,0.00217,0.64648,2.38630,0.00000,0.72238,2.33354,0.08808,0.32553,0.01822,0.00000,0.00000,0.22985,0.00063,0.00091,0.55228,0.81548,0.46949,0.00000,2.73373,0.00000,0.00000,0.75858,1.01583,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4.34978,3.36823,0.29316,6.36760
155,136.554,0.00000,0.00385,0.00000,5.41658,0.00000,1.92170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00831,0.00000,1.64857,0.00000,1.66741,0.00000,0.00000,0.00000,0.00000,0.00000,8.58448,0.05448,0.00267,0.45253,3.29538,0.00000,1.08218,1.63348,0.06165,0.22787,0.01276,0.00000,0.00000,0.16089,0.00293,0.00064,0.88116,0.57084,0.82887,0.00000,1.91361,0.00000,0.00000,0.53101,3.28642,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7.34213,0.00000,3.32429,8.58448
156,136.785,0.00000,0.00695,0.00000,6.63413,0.00000,5.07444,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00970,0.00000,0.44534,0.00000,0.40032,0.00000,0.00000,0.00000,0.00000,0.00000,21.33561,0.03813,0.00395,0.31677,4.29701,0.00000,2.27986,1.14344,0.04316,0.15951,0.00893,0.00000,0.00000,0.11263,0.00496,0.00045,0.75042,0.39959,0.70030,0.00000,1.33953,0.00000,0.00000,0.37171,8.70118,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11.71552,0.00000,0.85536,21.33561
157,138.113,0.00000,0.02402,0.00000,0.00000,0.00000,7.49123,0.00528,0.00118,0.00338,0.00017,0.00000,0.00000,0.00000,0.01425,0.00000,1.52096,0.00000,1.46773,0.00000,0.00000,0.00000,0.00000,0.00000,17.22653,0.02669,0.00998,0.22174,3.00791,0.00000,3.84327,0.80199,0.03056,0.11267,0.00630,0.00000,0.00000,0.07884,0.00775,0.00031,0.98158,0.27971,0.93053,0.00000,0.93767,0.00000,0.00000,0.26019,11.25879,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.51525,0.01001,3.00294,17.22653
158,138.867,0.00000,0.01649,0.00000,0.00000,0.00000,8.88633,0.01655,0.00307,0.01461,0.00045,0.00000,0.00000,0.00000,0.01209,0.00000,1.59431,0.00000,1.58495,0.00000,2.14464,0.00000,0.00000,0.00000,1.17634,0.01869,0.01193,0.15522,2.10553,0.00000,5.35619,0.56636,0.02232,0.08325,0.00455,0.00000,0.00000,0.05519,0.00905,0.00022,1.16540,0.19580,1.12686,0.00000,1.29976,0.00000,0.00000,0.18214,8.23405,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5,8.90282,0.03468,3.19136,3.32097
159,139.109,0.00000,0.00263,0.00000,1.74251,0.00000,1.50704,3.14090,0.24754,0.63646,0.03036,0.00000,0.00000,0.00000,0.00120,0.00000,0.69566,0.00000,0.75803,0.00000,0.51898,0.00000,0.00000,0.00000,0.28321,0.01308,0.00914,0.10865,1.99663,0.00000,4.20144,1.33872,0.08988,0.24922,0.01229,0.00000,0.00000,0.03863,0.00670,0.00015,1.02448,0.13706,1.01621,0.00000,1.06553,0.00000,0.00000,0.12750,5.84880,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,3.25218,4.05525,1.45489,0.80219
160,139.395,0.00000,0.00241,0.00000,2.56417,0.00000,0.72844,4.07628,0.18758,0.03798,0.02630,0.00000,0.00000,0.00434,0.00001,0.00000,0.00119,0.00000,0.00392,0.00000,0.33108,0.00000,0.00000,0.00000,0.24920,0.00916,0.00712,0.07606,2.16689,0.00000,3.15954,2.15999,0.11919,0.18584,0.01649,0.00000,0.00000,0.02834,0.00469,0.00011,0.71749,0.09594,0.71252,0.00000,0.84519,0.00000,0.00000,0.08925,4.16892,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.29502,4.32814,0.00946,0.58028
161,140.035,0.00000,0.00150,0.00000,1.40178,0.00000,0.38453,7.99232,0.14078,0.03881,0.02136,0.00000,0.00000,0.36501,0.00006,0.00000,0.08560,0.67886,0.34125,0.00000,0.22724,0.00000,0.00000,0.23237,0.20002,0.00641,0.00543,0.05324,1.93736,0.00000,2.32704,3.90969,0.12567,0.14173,0.01795,0.00000,0.00000,0.12934,0.00330,0.00008,0.52792,0.27082,0.60114,0.00000,0.65981,0.00000,0.00000,0.13218,2.97825,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.78780,8.19326,1.47078,0.65963
162,140.494,0.00000,0.00138,0.00000,0.87777,0.00000,0.26751,5.23000,0.06966,0.02919,0.00990,0.00000,0.00000,0.38531,0.00032,0.00000,0.35491,1.56198,1.08400,0.00000,0.24269,0.00000,0.00000,0.24919,0.21439,0.00449,0.00422,0.03727,1.61948,0.00000,1.70918,4.30578,0.10887,0.10797,0.01554,0.00000,0.00000,0.20613,0.00241,0.00005,0.47602,0.65817,0.74600,0.00000,0.53467,0.00000,0.00000,0.16728,2.14909,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.14665,5.33875,3.38652,0.70627
163,140.557,0.00000,0.00239,0.00000,1.61113,0.00000,0.57099,4.64561,0.05899,0.02193,0.01317,0.00000,0.00000,0.05027,0.00010,0.00000,0.16510,1.04784,0.44506,0.00000,0.27195,0.00000,0.00000,0.26764,0.24792,0.00314,0.00367,0.02609,1.61698,0.00000,1.36772,4.40773,0.09390,0.08216,0.01483,0.00000,0.00000,0.15937,0.00171,0.00004,0.38274,0.77507,0.65572,0.00000,0.45586,0.00000,0.00000,0.19739,1.57874,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.18451,4.73970,1.70836,0.78752
164,140.867,0.55963,0.00233,0.00000,2.68173,0.00000,0.81997,4.71297,0.07077,0.02171,0.01580,0.00000,0.00000,0.00381,0.00001,0.20630,0.01678,0.17180,0.05642,0.00000,1.24596,0.00000,0.00000,0.37200,1.15248,0.17009,0.00327,0.01826,1.93640,0.00000,1.20340,4.49930,0.08696,0.06402,0.01512,0.00000,0.00000,0.11270,0.00120,0.06192,0.27295,0.59409,0.47593,0.00000,0.69289,0.00000,0.00000,0.24977,1.45086,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.06366,4.82125,0.45511,2.77044
