step,cap_deg,priv_0,priv_1,priv_2,priv_3,priv_4,priv_5,priv_6,priv_7,priv_8,priv_9,priv_10,priv_11,priv_12,priv_13,priv_14,priv_15,priv_16,priv_17,priv_18,priv_19,priv_20,priv_21,priv_22,priv_23,priv_24,priv_25,priv_26,priv_27,priv_28,priv_29,priv_30,priv_31,priv_32,priv_33,priv_34,priv_35,priv_36,priv_37,priv_38,priv_39,priv_40,priv_41,priv_42,priv_43,priv_44,priv_45,priv_46,priv_47,priv_48,priv_49,priv_50,priv_51,priv_52,priv_53,priv_54,priv_55,priv_56,priv_57,priv_58,priv_59,prop_0,prop_1,prop_2,prop_3,prop_4,prop_5,prop_6,prop_7,prop_8,prop_9,prop_10,prop_11,prop_12,prop_13,prop_14,prop_15,prop_16,prop_17,prop_18,prop_19,prop_20,prop_21,prop_22,prop_23,prop_24,prop_25,prop_26,prop_27,prop_28,prop_29,prop_30,prop_31,prop_32,prop_33,prop_34,prop_35,prop_36,prop_37,prop_38,prop_39,prop_40,prop_41,prop_42,prop_43,prop_44,prop_45,prop_46,prop_47,prop_48,prop_49,prop_50,prop_51,prop_52,prop_53,prop_54,prop_55,prop_56,prop_57,prop_58,prop_59,prop_60,prop_61,prop_62,prop_63,prop_64,prop_65,prop_66,prop_67,prop_68,prop_69,prop_70,prop_71,prop_72,prop_73,prop_74,prop_75,targ_0,targ_1,targ_2,targ_3,targ_4,targ_5,targ_6,targ_7,targ_8,targ_9,targ_10,targ_11,targ_12,targ_13,targ_14,targ_15,targ_16,targ_17,targ_18,targ_19,targ_20,targ_21,targ_22,targ_23,targ_24,targ_25,targ_26,targ_27,targ_28,targ_29,targ_30,targ_31,targ_32,targ_33,targ_34,targ_35,targ_36,targ_37,targ_38,targ_39,targ_40,targ_41,targ_42,targ_43,targ_44,targ_45,targ_46,targ_47,targ_48,targ_49,targ_50,targ_51,targ_52,targ_53,targ_54,targ_55,targ_56,targ_57,targ_58,targ_59,targ_60,targ_61,targ_62,targ_63,targ_64
205,176.5739,-0.347931,-0.476224,0.050007,0.167682,0.224326,-0.029206,0.801427,-0.026694,-0.489655,-0.271506,0.212524,-0.133026,0.873800,-0.101615,0.610479,-0.208779,0.366821,-0.020796,0.092626,0.212556,2.192742,-0.087961,0.077343,0.030525,-0.116714,-0.000000,-0.000010,0.999570,0.029309,0.002656,0.006475,-0.002206,-0.000074,0.000013,0.096190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.077372,0.030580,-0.224105,0.313906,2.750000,2.816681,0.653398,-2.241701,0.262674,-1.258755,-1.214790,0.287322,1.305063,-0.050918,0.447123,1.396493,-0.053210,0.296627,-0.162123,0.425129,1.234445,0.222671,-0.227026,0.465007,1.553058,-0.154831,-0.227114,-0.947679,0.794023,-0.621695,0.965699,0.307002,0.348534,0.959006,0.262617,0.998704,0.901695,0.173422,0.998585,0.956328,0.986887,0.910986,0.330045,0.975311,0.974340,0.893819,0.017738,0.988038,0.974320,0.319225,0.607888,-0.783260,0.259663,-0.951709,-0.937296,0.283385,0.964900,-0.050896,0.432374,0.984848,-0.053185,0.292297,-0.161414,0.412438,0.943965,0.220836,-0.225081,0.448429,0.999843,-0.154213,-0.225167,0.608089,0.476974,-0.337697,0.537294,0.117468,-0.114824,-0.100002,0.297659,0.181884,-0.320406,0.061879,0.017711,0.011559,-0.117468,0.114824,0.100002,-0.107740,0.196097,-0.096373,-0.969871,-0.297659,-0.181884,0.320406,0.151221,0.148381,0.148951,0.105191,0.083095,0.064706,0.173432,0.147387,0.132704,0.086217,0.056932,0.151210,0.151899,0.106988,0.076285,0.063176,0.165902,0.166955,0.113639,0.078643,0.056553,0.569444,-0.422618,-0.906308,0.000000,-0.076956,-0.030664,0.126511,0.000000,0.000000,0.111111,0.111111,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
206,176.6409,-0.102043,-0.568763,0.196257,-0.060938,0.164478,0.161075,-0.172545,0.191606,-0.490774,-0.135793,1.798836,-0.272433,2.233941,-0.096869,0.132704,-0.216679,0.257376,-0.022089,-0.009728,-0.224667,3.614123,-0.053995,0.075111,0.030787,-0.115303,-0.000000,-0.000008,0.999633,0.027088,-0.027397,-0.046139,-0.003415,-0.001601,0.000072,0.550450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075140,0.030841,-0.222694,0.315438,2.750000,2.814409,0.644238,-2.238337,0.259528,-1.256647,-1.210085,0.287106,1.298117,-0.048454,0.444510,1.396774,-0.063626,0.296393,-0.162125,0.424931,1.233798,0.214186,-0.226997,0.466976,1.557021,-0.167135,-0.227109,-0.946951,0.799557,-0.619056,0.966511,0.309007,0.352940,0.959067,0.269312,0.998826,0.902822,0.173145,0.997977,0.956396,0.986887,0.911067,0.330656,0.977150,0.974347,0.892934,0.013775,0.986065,0.974321,0.321377,0.600590,-0.785347,0.256624,-0.951060,-0.935646,0.283178,0.963053,-0.048435,0.430015,0.984896,-0.063583,0.292072,-0.161416,0.412258,0.943752,0.212552,-0.225053,0.450188,0.999905,-0.166358,-0.225162,0.607218,0.480138,-0.338271,0.535095,0.145063,-0.047504,-0.080490,0.241543,0.322975,0.085593,0.059658,0.018673,0.013032,-0.145063,0.047504,0.080490,-0.109933,0.192828,-0.096931,-0.970225,-0.241543,-0.322975,-0.085593,0.149063,0.146347,0.147024,0.103818,0.082543,0.065200,0.171175,0.145139,0.130490,0.084222,0.056098,0.149057,0.149848,0.105252,0.075169,0.063587,0.163774,0.164919,0.111631,0.076990,0.056135,0.572222,-0.438371,-0.898794,0.000000,-0.074735,-0.031625,0.125038,0.000000,0.000000,0.222222,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111
207,176.8956,-0.157549,-0.307497,0.113840,-0.015356,0.079498,0.100971,-0.461568,0.549847,-1.231683,0.139328,3.123949,-0.480660,2.609592,-0.120444,-0.080651,-0.337098,0.462649,-0.031464,-0.034038,-0.025835,3.137381,-0.079158,0.074112,0.031680,-0.114342,0.000000,-0.000011,0.999979,0.006453,-0.015274,0.056382,-0.001893,-0.001319,-0.000004,3.255280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074143,0.031734,-0.221733,0.316969,2.750000,2.812082,0.638319,-2.235819,0.255233,-1.257748,-1.204796,0.287657,1.294928,-0.032787,0.447253,1.397381,-0.079523,0.291048,-0.162136,0.424754,1.242403,0.207077,-0.226914,0.469718,1.565470,-0.175924,-0.227163,-0.946201,0.803098,-0.617077,0.967604,0.307960,0.357884,0.958911,0.272382,0.999463,0.901639,0.172548,0.996840,0.957944,0.986885,0.911140,0.322522,0.978636,0.974365,0.891696,0.005326,0.984565,0.974309,0.323580,0.595846,-0.786903,0.252471,-0.951399,-0.933766,0.283706,0.962189,-0.032781,0.432491,0.985001,-0.079439,0.286957,-0.161427,0.412096,0.946562,0.205600,-0.224972,0.452635,0.999986,-0.175018,-0.225215,0.605525,0.482540,-0.339648,0.533980,0.078976,-0.061985,-0.035626,0.110195,0.150261,-0.045848,0.058461,0.019890,0.014055,-0.078976,0.061985,0.035626,-0.110393,0.189558,-0.097712,-0.970738,-0.110195,-0.150261,0.045848,0.147873,0.145053,0.145888,0.103056,0.081973,0.064811,0.169609,0.143382,0.128693,0.082540,0.055223,0.147873,0.148821,0.104251,0.074402,0.063504,0.162737,0.164028,0.110750,0.076333,0.056190,0.575000,-0.453991,-0.891007,0.000000,-0.073538,-0.032843,0.124015,0.000000,0.000000,0.111111,0.333333,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.222222,0.111111
208,179.2606,-0.323862,-0.024608,-0.056894,-0.080249,0.119944,-0.075814,-0.209412,0.088040,-0.571774,0.372597,2.574152,0.082121,1.170282,-0.090446,-0.057164,-0.068084,-0.133173,-0.021278,-0.019475,-0.060049,2.422450,-0.034884,0.074131,0.034480,-0.112784,-0.000000,0.000001,-0.999999,0.001084,-0.093758,0.038252,-0.000263,-0.004660,-0.000227,-0.728545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074163,0.034531,-0.220175,0.318500,2.750000,2.806956,0.636838,-2.235562,0.248538,-1.256612,-1.201041,0.286512,1.289615,-0.034039,0.454476,1.397122,-0.096182,0.262912,-0.162124,0.424500,1.241947,0.199048,-0.226769,0.470300,1.574541,-0.165326,-0.227119,-0.944530,0.803980,-0.616875,0.969273,0.309041,0.361387,0.959236,0.277491,0.999421,0.898491,0.172803,0.995378,0.965637,0.986887,0.911245,0.322954,0.980255,0.974398,0.891432,-0.003745,0.986365,0.974319,0.328426,0.594656,-0.787061,0.245987,-0.951049,-0.932416,0.282608,0.960728,-0.034032,0.438991,0.984956,-0.096034,0.259894,-0.161414,0.411865,0.946415,0.197736,-0.224830,0.453154,0.999993,-0.164574,-0.225172,0.605456,0.484220,-0.341318,0.531466,-0.024392,-0.081267,-0.061292,0.186586,0.131109,-0.367818,0.058801,0.021163,0.015517,0.024392,0.081267,0.061292,-0.111781,0.186703,-0.096453,-0.971259,-0.186586,-0.131109,0.367818,0.147109,0.143768,0.144741,0.102023,0.081262,0.063991,0.168278,0.141887,0.127142,0.081576,0.056396,0.147116,0.148212,0.103796,0.074237,0.064122,0.162470,0.163906,0.110638,0.076023,0.055387,0.577778,-0.469472,-0.882948,0.000000,-0.073878,-0.034116,0.122553,0.000000,0.000000,0.111111,0.555556,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.111111,0.222222
209,180.0000,-0.174722,-0.130291,0.022616,0.023736,0.338993,0.075394,-0.150369,-0.075959,-1.488127,0.375211,0.000727,-0.195331,1.596901,-0.105182,0.090872,-0.128538,0.204044,-0.019810,0.005308,-0.340733,0.168838,-0.030800,0.078826,0.032060,-0.114579,0.015802,-0.026589,-0.999520,0.001503,0.091509,-0.093130,0.016786,2.740386,2.734329,-0.229825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075457,0.026408,-0.221768,0.320031,2.750000,2.803425,0.635312,-2.235622,0.247210,-1.251277,-1.197303,0.287393,1.284325,-0.046376,0.461757,1.396102,-0.100117,0.285960,-0.162110,0.425800,1.243877,0.185996,-0.226869,0.468838,1.573101,-0.169884,-0.227086,-0.943364,0.804887,-0.616922,0.969599,0.314110,0.364870,0.958986,0.282570,0.998925,0.895271,0.173807,0.994992,0.959391,0.986889,0.910709,0.321127,0.982753,0.974375,0.892094,-0.002305,0.985604,0.974327,0.331759,0.593429,-0.787024,0.244700,-0.949387,-0.931058,0.283453,0.959247,-0.046359,0.445522,0.984780,-0.099949,0.282078,-0.161401,0.413049,0.947036,0.184926,-0.224928,0.451850,0.999997,-0.169068,-0.225139,0.606423,0.485413,-0.339929,0.530164,0.052759,-0.011707,-0.033641,0.317456,-0.048077,-0.031543,0.058147,0.021460,0.016350,-0.052759,0.011707,0.033641,-0.114205,0.186780,-0.096530,-0.970954,-0.317456,0.048077,0.031543,0.146157,0.142905,0.143869,0.101432,0.081431,0.064797,0.167433,0.141167,0.126473,0.080519,0.054446,0.146162,0.147249,0.102823,0.073667,0.064439,0.161511,0.162938,0.109687,0.075229,0.055151,0.580555,-0.484809,-0.874620,1.000000,-0.073224,-0.034413,0.121720,0.000000,0.000000,0.111111,0.333333,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.111111,0.111111
210,180.0000,0.115089,0.032719,0.239298,-0.188936,0.207192,0.161414,0.729692,0.300215,-1.071445,0.205755,-0.060129,-0.056013,1.861861,-0.106227,0.384287,-0.201703,0.972110,-0.014677,0.021344,-0.640086,-0.996214,-0.021241,0.078752,0.030506,-0.114612,0.006212,-0.016909,-0.999837,0.001189,-0.008258,-0.013669,0.028355,-0.335846,3.285365,-0.146181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.077445,0.026927,-0.221935,0.321562,2.750000,2.804321,0.634636,-2.232226,0.241843,-1.248125,-1.193437,0.292774,1.270381,-0.050898,0.465758,1.395903,-0.102844,0.311092,-0.162075,0.431510,1.243491,0.170837,-0.227006,0.469121,1.564868,-0.181944,-0.226891,-0.943661,0.805287,-0.614246,0.970898,0.317101,0.368466,0.957447,0.295917,0.998705,0.893481,0.174004,0.994716,0.952000,0.986895,0.908335,0.321492,0.985443,0.974345,0.891966,0.005928,0.983494,0.974370,0.330914,0.592885,-0.789115,0.239492,-0.948392,-0.929641,0.288609,0.955214,-0.050876,0.449100,0.984745,-0.102663,0.306098,-0.161366,0.418243,0.946912,0.170008,-0.225061,0.452103,0.999982,-0.180941,-0.224949,0.605767,0.487577,-0.338100,0.530097,0.035259,0.071131,0.111179,0.115718,-0.183051,0.308765,0.057667,0.020599,0.015582,-0.035259,-0.071131,-0.111179,-0.115994,0.186327,-0.098752,-0.970606,-0.115718,0.183051,-0.308765,0.146359,0.143291,0.144070,0.101946,0.082396,0.066175,0.168161,0.142252,0.127656,0.081360,0.053851,0.146356,0.147257,0.102613,0.073679,0.064758,0.161568,0.162822,0.109543,0.075262,0.055646,0.583333,-0.500000,-0.866025,1.000000,-0.072744,-0.033552,0.122488,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.111111,0.111111
211,180.0000,0.090465,0.226811,0.255909,-0.183123,-0.156662,0.094166,0.286928,-0.055430,-0.264834,-0.053160,0.028723,-0.111089,1.669958,-0.086044,0.258485,-0.020874,-0.126566,-0.010945,0.029965,-0.355966,-0.320451,-0.023785,0.078303,0.028689,-0.115465,-0.024281,-0.010132,-0.999653,0.000838,-0.023462,-0.119646,0.171124,-0.451094,1.087516,-0.069366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.083547,0.026560,-0.222707,0.323094,2.750000,2.806017,0.637215,-2.228116,0.237881,-1.250445,-1.191635,0.291215,1.265549,-0.056514,0.464729,1.396070,-0.105258,0.328582,-0.162106,0.430886,1.240342,0.163584,-0.227010,0.469512,1.554781,-0.185180,-0.227015,-0.944221,0.803756,-0.610997,0.971840,0.314900,0.370141,0.957896,0.300529,0.998403,0.893943,0.173839,0.994465,0.946501,0.986889,0.908596,0.324472,0.986650,0.974344,0.891789,0.016015,0.982903,0.974343,0.329313,0.594959,-0.791633,0.235643,-0.949125,-0.928976,0.287116,0.953773,-0.056484,0.448181,0.984774,-0.105064,0.322702,-0.161397,0.417676,0.945895,0.162856,-0.225065,0.452451,0.999872,-0.184124,-0.225070,0.604498,0.487246,-0.337531,0.532209,-0.028404,0.014585,0.194037,-0.271145,-0.254123,0.143865,0.058011,0.020275,0.012988,0.028404,-0.014585,-0.194037,-0.114416,0.187071,-0.100607,-0.970459,0.271145,0.254123,-0.143865,0.148631,0.145820,0.146520,0.104324,0.084558,0.067715,0.170660,0.144633,0.129989,0.083161,0.053249,0.148626,0.149441,0.104753,0.075830,0.066394,0.163455,0.164625,0.111379,0.077229,0.057626,0.586111,-0.515038,-0.857167,1.000000,-0.073088,-0.033228,0.125082,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111
212,180.0000,0.267651,0.130482,0.250058,-0.294915,-0.120742,0.239325,0.766503,0.164099,-0.568635,-0.131986,-0.052087,-0.081098,1.752572,-0.085125,0.549981,-0.074309,0.362916,-0.011815,0.002100,-0.347517,-0.730307,-0.022237,0.078643,0.026867,-0.115357,-0.018913,-0.008289,-0.999786,0.000927,-0.057618,-0.037833,0.238009,0.322617,-2.594500,0.053224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082734,0.025134,-0.222656,0.324625,2.750000,2.810062,0.639624,-2.223516,0.231619,-1.253206,-1.186952,0.295408,1.255355,-0.058471,0.462186,1.395906,-0.105147,0.348439,-0.162085,0.435754,1.238669,0.149782,-0.227009,0.469387,1.544152,-0.187595,-0.226922,-0.945545,0.802320,-0.607349,0.973296,0.312278,0.374488,0.956683,0.310236,0.998291,0.895080,0.174000,0.994477,0.939907,0.986893,0.906552,0.326055,0.988804,0.974344,0.891846,0.026642,0.982456,0.974363,0.325491,0.596894,-0.794435,0.229553,-0.949991,-0.927232,0.291130,0.950660,-0.058438,0.445906,0.984746,-0.104953,0.341431,-0.161376,0.422094,0.945351,0.149222,-0.225064,0.452340,0.999645,-0.186497,-0.224980,0.601633,0.488652,-0.336203,0.535000,-0.006672,0.078755,0.142828,-0.210286,-0.097194,0.463397,0.058270,0.019167,0.010483,0.006672,-0.078755,-0.142828,-0.113069,0.186848,-0.104828,-0.970214,0.210286,0.097194,-0.463397,0.150632,0.148005,0.148515,0.106358,0.086457,0.069341,0.173118,0.147254,0.132636,0.085422,0.053475,0.150618,0.151243,0.106336,0.077458,0.067647,0.165176,0.166166,0.112907,0.078738,0.058828,0.588889,-0.529919,-0.848048,1.000000,-0.073347,-0.032119,0.127587,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
213,180.0000,0.139474,-0.024170,0.287420,-0.133855,-0.334969,0.141468,0.000643,-0.199243,0.366950,-0.252290,0.020409,-0.220529,1.204315,-0.048562,-0.056763,-0.230936,0.301455,-0.008920,0.034125,-0.084510,-0.317708,-0.017997,0.078825,0.025332,-0.115449,-0.017838,-0.012637,-0.999761,0.000858,0.010079,-0.085321,0.170139,-0.409580,-0.040169,-0.034827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082685,0.022665,-0.222737,0.326156,2.750000,2.813372,0.639909,-2.218670,0.227418,-1.259683,-1.184610,0.298827,1.252635,-0.060424,0.457292,1.396025,-0.105401,0.360286,-0.162067,0.438693,1.239530,0.144109,-0.227012,0.469355,1.536344,-0.187303,-0.226986,-0.946617,0.802150,-0.603492,0.974252,0.306118,0.376659,0.955682,0.312821,0.998175,0.897251,0.173883,0.994450,0.935796,0.986896,0.905308,0.325240,0.989634,0.974343,0.891860,0.034445,0.982510,0.974349,0.322359,0.597122,-0.797369,0.225463,-0.951993,-0.926352,0.294400,0.949812,-0.060387,0.441520,0.984766,-0.105206,0.352542,-0.161358,0.424756,0.945631,0.143611,-0.225067,0.452311,0.999407,-0.186209,-0.225042,0.598658,0.488872,-0.337006,0.537623,0.021356,-0.017422,0.148778,-0.392953,-0.048834,0.197811,0.058318,0.019155,0.008082,-0.021356,0.017422,-0.148778,-0.110099,0.185941,-0.107420,-0.970446,0.392953,0.048834,-0.197811,0.152691,0.150212,0.150732,0.108689,0.088739,0.071328,0.175153,0.149030,0.134330,0.086697,0.052850,0.152679,0.153307,0.108442,0.079643,0.069473,0.166953,0.167941,0.114761,0.080756,0.060940,0.591667,-0.544639,-0.838671,1.000000,-0.073395,-0.032108,0.129988,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
214,180.0000,0.036116,-0.263441,0.281012,0.009753,-0.218395,0.273618,-0.050010,0.235071,0.356108,-0.461024,0.022133,-0.334616,0.890827,-0.036088,0.234213,-0.049367,0.795453,-0.009655,0.042741,0.198015,0.204501,-0.016832,0.078592,0.024835,-0.115688,-0.016588,-0.014207,-0.999761,0.000849,0.109492,-0.048370,0.110840,-0.776771,0.404448,-0.011034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082183,0.021832,-0.222977,0.327688,2.750000,2.814776,0.636806,-2.213773,0.226145,-1.265003,-1.179307,0.297615,1.246678,-0.048028,0.448376,1.396089,-0.105647,0.362509,-0.161905,0.437525,1.246583,0.129290,-0.227012,0.468863,1.532581,-0.183901,-0.226998,-0.947069,0.803999,-0.599580,0.974538,0.301050,0.381566,0.956039,0.318474,0.998847,0.901152,0.173820,0.994425,0.935010,0.986922,0.905803,0.318563,0.991654,0.974343,0.892083,0.038206,0.983138,0.974347,0.321029,0.594631,-0.800315,0.224222,-0.953608,-0.924342,0.293240,0.947932,-0.048009,0.433503,0.984777,-0.105450,0.354621,-0.161199,0.423699,0.947902,0.128930,-0.225067,0.451872,0.999270,-0.182866,-0.225053,0.595601,0.489299,-0.337238,0.540478,0.100703,-0.052356,0.094484,-0.290975,-0.017074,0.243068,0.057060,0.019904,0.006152,-0.100703,0.052356,-0.094484,-0.107355,0.185294,-0.110548,-0.970526,0.290975,0.017074,-0.243068,0.153901,0.151862,0.152499,0.110942,0.091058,0.073597,0.176267,0.149737,0.134946,0.087178,0.052494,0.153894,0.154625,0.109869,0.081499,0.071686,0.167664,0.168734,0.115664,0.081846,0.062309,0.594444,-0.559193,-0.829038,1.000000,-0.072137,-0.032857,0.131918,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
215,180.0000,-0.135024,-0.378991,0.264039,-0.015228,0.081059,0.353862,-0.607809,0.766705,-0.925524,-0.448451,0.052105,-0.378387,0.806330,-0.063931,-0.144516,-0.075318,0.779391,-0.008750,0.009193,0.204025,0.893655,-0.041744,0.078086,0.025570,-0.116000,-0.016513,-0.012596,-0.999784,0.000878,0.164008,-0.021980,0.046512,-0.200781,0.944603,-0.025319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.081661,0.022913,-0.223298,0.329219,2.750000,2.813188,0.631316,-2.209121,0.225311,-1.264245,-1.172132,0.292444,1.245347,-0.036263,0.439733,1.396169,-0.105736,0.358564,-0.161625,0.432109,1.262668,0.105484,-0.227009,0.467037,1.533224,-0.180638,-0.227077,-0.946558,0.807251,-0.595851,0.974725,0.301773,0.388188,0.957542,0.319734,0.999343,0.904866,0.173741,0.994415,0.936402,0.986967,0.908085,0.303276,0.994442,0.974344,0.892906,0.037563,0.983729,0.974329,0.322533,0.590208,-0.803095,0.223410,-0.953380,-0.921580,0.288293,0.947507,-0.036255,0.425698,0.984791,-0.105539,0.350930,-0.160922,0.418787,0.952903,0.105288,-0.225064,0.450242,0.999294,-0.179657,-0.225130,0.594117,0.490656,-0.335962,0.541674,0.138073,-0.064926,0.033990,0.013196,0.020188,0.211893,0.054862,0.020787,0.005216,-0.138073,0.064926,-0.033990,-0.107410,0.185072,-0.113190,-0.970257,-0.013196,-0.020188,-0.211893,0.153883,0.152463,0.153193,0.112038,0.092232,0.075012,0.176350,0.149597,0.134788,0.087220,0.052959,0.153878,0.154684,0.109744,0.081794,0.072589,0.167070,0.168193,0.115182,0.081430,0.062093,0.597222,-0.573576,-0.819152,1.000000,-0.069939,-0.033739,0.132854,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
216,180.0000,-0.114090,-0.298731,0.325109,-0.011167,0.010884,0.340185,-0.711294,0.514711,-0.826499,-0.264849,0.125136,-0.320604,1.008706,-0.063118,-0.562867,-0.700839,1.352333,-0.002957,-3.361980,0.200313,1.204838,-0.015050,0.077360,0.025860,-0.116586,-0.018860,-0.008301,-0.999787,0.000930,0.152819,-0.140530,0.102918,1.509500,-1.448740,0.027631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.081440,0.024124,-0.223886,0.330750,2.750000,2.811233,0.625924,-2.203957,0.224140,-1.264171,-1.164630,0.277652,1.254634,-0.060785,0.434597,1.396302,-0.105652,0.357456,-0.161873,0.418747,1.267943,0.095632,-0.226981,0.458842,1.534927,-0.180960,-0.227069,-0.945926,0.810422,-0.591696,0.974986,0.301843,0.395090,0.961702,0.310921,0.998153,0.907040,0.173610,0.994424,0.936790,0.986927,0.913599,0.298245,0.995431,0.974350,0.896566,0.035861,0.983671,0.974330,0.324383,0.585846,-0.806161,0.222268,-0.953358,-0.918642,0.274099,0.950436,-0.060747,0.421045,0.984814,-0.105456,0.349892,-0.161167,0.406616,0.954489,0.095486,-0.225037,0.442910,0.999357,-0.179974,-0.225123,0.592482,0.491779,-0.334903,0.543101,0.126772,-0.067891,0.097132,-0.093952,-0.092369,0.205017,0.052681,0.021908,0.003992,-0.126772,0.067891,-0.097132,-0.107045,0.184872,-0.115810,-0.970027,0.093952,0.092369,-0.205017,0.154219,0.153429,0.154284,0.113004,0.093591,0.076553,0.176697,0.149620,0.134768,0.087316,0.053122,0.154219,0.155131,0.110247,0.082571,0.073714,0.166785,0.167990,0.115039,0.081431,0.062425,0.600000,-0.587785,-0.809017,1.000000,-0.067758,-0.034860,0.134078,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
