step,cap_deg,priv_0,priv_1,priv_2,priv_3,priv_4,priv_5,priv_6,priv_7,priv_8,priv_9,priv_10,priv_11,priv_12,priv_13,priv_14,priv_15,priv_16,priv_17,priv_18,priv_19,priv_20,priv_21,priv_22,priv_23,priv_24,priv_25,priv_26,priv_27,priv_28,priv_29,priv_30,priv_31,priv_32,priv_33,priv_34,priv_35,priv_36,priv_37,priv_38,priv_39,priv_40,priv_41,priv_42,priv_43,priv_44,priv_45,priv_46,priv_47,priv_48,priv_49,priv_50,priv_51,priv_52,priv_53,priv_54,priv_55,priv_56,priv_57,priv_58,priv_59,prop_0,prop_1,prop_2,prop_3,prop_4,prop_5,prop_6,prop_7,prop_8,prop_9,prop_10,prop_11,prop_12,prop_13,prop_14,prop_15,prop_16,prop_17,prop_18,prop_19,prop_20,prop_21,prop_22,prop_23,prop_24,prop_25,prop_26,prop_27,prop_28,prop_29,prop_30,prop_31,prop_32,prop_33,prop_34,prop_35,prop_36,prop_37,prop_38,prop_39,prop_40,prop_41,prop_42,prop_43,prop_44,prop_45,prop_46,prop_47,prop_48,prop_49,prop_50,prop_51,prop_52,prop_53,prop_54,prop_55,prop_56,prop_57,prop_58,prop_59,prop_60,prop_61,prop_62,prop_63,prop_64,prop_65,prop_66,prop_67,prop_68,prop_69,prop_70,prop_71,prop_72,prop_73,prop_74,prop_75,targ_0,targ_1,targ_2,targ_3,targ_4,targ_5,targ_6,targ_7,targ_8,targ_9,targ_10,targ_11,targ_12,targ_13,targ_14,targ_15,targ_16,targ_17,targ_18,targ_19,targ_20,targ_21,targ_22,targ_23,targ_24,targ_25,targ_26,targ_27,targ_28,targ_29,targ_30,targ_31,targ_32,targ_33,targ_34,targ_35,targ_36,targ_37,targ_38,targ_39,targ_40,targ_41,targ_42,targ_43,targ_44,targ_45,targ_46,targ_47,targ_48,targ_49,targ_50,targ_51,targ_52,targ_53,targ_54,targ_55,targ_56,targ_57,targ_58,targ_59,targ_60,targ_61,targ_62,targ_63,targ_64
186,8.9727,1.165279,-1.126259,1.083697,-0.439800,1.087843,0.961672,-0.566679,-0.085729,2.460861,0.000628,-0.004419,-0.005433,-0.201622,0.006857,0.114735,0.288644,1.316770,1.440791,-0.015622,0.593617,0.328134,1.163378,-0.082558,-0.296430,-0.076195,0.000000,-0.000000,0.078092,0.996946,0.000002,0.000002,0.000194,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.740931,3.402493,-1.900408,3.967051,1.428265,-2.744880,3.339145,4.552384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.082597,-0.296475,-0.183586,2.940000,3.333333,3.682436,-0.367079,-1.248426,-0.817314,-1.894239,-0.659963,0.172296,1.571367,0.440891,-0.226993,1.396010,-0.104724,-0.178025,-0.161264,0.330316,1.588360,0.003068,-0.106506,0.421770,1.587882,-0.174100,0.414147,-0.857275,0.933380,0.316816,0.684182,-0.317833,0.790015,0.985194,-0.000571,0.904372,0.974347,0.173898,0.994521,0.984195,0.987025,0.945940,-0.017562,0.999995,0.994334,0.912366,-0.017085,0.984883,0.915460,-0.514859,-0.358891,-0.948487,-0.729311,-0.948147,-0.613088,0.171445,1.000000,0.426745,-0.225049,0.984764,-0.104532,-0.177087,-0.160566,0.324342,0.999846,0.003068,-0.106304,0.409376,0.999854,-0.173222,0.402409,0.259822,-0.817893,0.240339,-0.453631,-0.224050,0.881409,-0.331050,0.794640,1.396304,0.933660,-0.097635,-0.309382,0.070377,0.224050,-0.881409,0.331050,-0.015634,0.427967,0.680127,0.595002,-0.794640,-1.396304,-0.933660,0.317125,0.340798,0.341414,0.306420,0.286320,0.268691,0.347162,0.319795,0.308012,0.279436,0.260143,0.317101,0.316974,0.284149,0.265061,0.250480,0.298081,0.297281,0.262895,0.242918,0.228101,0.516667,-0.104528,-0.994522,0.000000,0.082558,0.296430,0.076693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
187,8.9727,1.205964,-1.151797,1.088020,-0.307825,1.172027,0.946813,-0.536694,0.365325,0.696755,-0.001509,0.003113,-0.006368,-0.199699,0.020007,0.254624,0.409456,0.753847,1.480540,0.058292,0.599424,0.195043,1.046757,-0.079073,-0.311713,-0.070552,0.000000,-0.000000,0.078092,0.996946,0.000002,0.000002,0.000194,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-1.798407,7.171139,-3.857517,8.339061,1.798407,-7.171139,3.857517,8.339061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.079112,-0.311758,-0.177943,2.940000,3.333333,3.701878,-0.387033,-1.228435,-0.824863,-1.876421,-0.639806,0.172577,1.567642,0.477763,-0.226994,1.396025,-0.104938,-0.178574,-0.161321,0.330327,1.594405,0.005142,-0.078208,0.420961,1.591624,-0.172305,0.434521,-0.847103,0.926033,0.335712,0.678657,-0.300889,0.802211,0.985146,0.003154,0.888026,0.974347,0.173883,0.994499,0.984098,0.987016,0.945936,-0.023607,0.999987,0.996943,0.912697,-0.020826,0.985192,0.907072,-0.531428,-0.377442,-0.941965,-0.734455,-0.953659,-0.597040,0.171721,0.999995,0.459794,-0.225050,0.984766,-0.104745,-0.177626,-0.160622,0.324352,0.999721,0.005142,-0.078128,0.408637,0.999783,-0.171454,0.420976,0.266892,-0.822966,0.226684,-0.447336,-0.248240,0.924833,-0.348828,0.875974,1.324717,0.893923,-0.094150,-0.324665,0.076020,0.248240,-0.924833,0.348828,-0.006421,0.430183,0.688894,0.583375,-0.875974,-1.324717,-0.893923,0.329341,0.354187,0.354935,0.321138,0.301875,0.284956,0.359215,0.332103,0.320673,0.292873,0.273866,0.329322,0.329297,0.297985,0.279955,0.266264,0.308755,0.308011,0.275423,0.256754,0.243260,0.519444,-0.121869,-0.992546,0.000000,0.079073,0.311713,0.071050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
188,8.9727,1.212627,-1.159685,1.091614,-0.193943,1.214173,0.959482,-0.598677,0.372352,1.007300,-0.000002,0.003356,-0.000233,-0.155350,0.019324,-0.129407,1.285278,-1.472346,1.492502,-0.118493,0.194493,0.353837,0.979159,-0.075417,-0.327489,-0.064732,0.000000,-0.000000,0.078092,0.996946,0.000002,0.000002,0.000194,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-1.863342,6.613319,-3.406017,7.668702,2.606720,-6.707160,2.992522,7.793341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.075456,-0.327534,-0.172123,2.940000,3.333333,3.721581,-0.407172,-1.208515,-0.829876,-1.857959,-0.619736,0.171699,1.566084,0.503677,-0.227000,1.396024,-0.105008,-0.179471,-0.161162,0.329235,1.602395,0.000292,-0.049704,0.419024,1.594048,-0.168901,0.452227,-0.836469,0.918244,0.354409,0.674967,-0.283232,0.814032,0.985296,0.004712,0.875814,0.974346,0.173883,0.994492,0.983938,0.987041,0.946290,-0.031593,1.000000,0.998765,0.913487,-0.023249,0.985770,0.899476,-0.548015,-0.396014,-0.935091,-0.737848,-0.959051,-0.580820,0.170857,0.999989,0.482649,-0.225056,0.984766,-0.104815,-0.178509,-0.160465,0.323319,0.999501,0.000292,-0.049684,0.406869,0.999730,-0.168099,0.436970,0.273244,-0.827611,0.212744,-0.441743,-0.262853,0.947915,-0.356502,0.949645,1.260436,0.872183,-0.090494,-0.340441,0.081840,0.262853,-0.947915,0.356502,0.002663,0.431328,0.697618,0.572082,-0.949645,-1.260436,-0.872183,0.342333,0.368322,0.369249,0.336617,0.318022,0.301702,0.371883,0.344979,0.333912,0.306886,0.288149,0.342321,0.342449,0.312618,0.295604,0.282780,0.320235,0.319603,0.288801,0.271431,0.259128,0.522222,-0.139173,-0.990268,0.000000,0.075417,0.327489,0.065230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
189,8.9727,1.134622,-1.100634,1.099231,-0.079475,1.139546,0.957593,-0.358084,-0.270099,2.889957,0.001223,-0.010561,0.003500,-0.148490,0.002347,0.335752,-0.039038,2.019687,1.354857,0.139237,0.466672,0.866025,0.629349,-0.071869,-0.342912,-0.059215,0.000000,-0.000000,0.078092,0.996946,0.000002,0.000002,0.000194,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.281805,7.313968,-3.599890,8.465221,2.334145,-7.319888,3.567338,8.470826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.071909,-0.342957,-0.166606,2.940000,3.333333,3.740309,-0.426532,-1.188969,-0.833029,-1.840209,-0.599434,0.167357,1.558262,0.543545,-0.226992,1.396003,-0.104992,-0.179903,-0.161217,0.325380,1.605546,0.002298,-0.023972,0.415232,1.597201,-0.166936,0.464443,-0.826060,0.910406,0.372617,0.672637,-0.266165,0.825655,0.986028,0.012534,0.855881,0.974348,0.173905,0.994493,0.983861,0.987033,0.947529,-0.034743,0.999997,0.999713,0.915023,-0.026401,0.986099,0.894071,-0.563582,-0.413716,-0.927985,-0.739972,-0.963927,-0.564175,0.166577,0.999921,0.517173,-0.225048,0.984762,-0.104799,-0.178934,-0.160520,0.319669,0.999396,0.002298,-0.023970,0.403403,0.999651,-0.166162,0.447925,0.279006,-0.831728,0.198758,-0.436897,-0.234713,0.917227,-0.315465,0.999344,1.087463,0.848709,-0.086946,-0.355864,0.087357,0.234713,-0.917227,0.315465,0.011367,0.431530,0.706226,0.561157,-0.999344,-1.087463,-0.848709,0.355414,0.382427,0.383573,0.351918,0.333791,0.317843,0.384481,0.357698,0.346971,0.320631,0.302078,0.355411,0.355740,0.327158,0.310965,0.298808,0.331946,0.331482,0.302274,0.286054,0.274668,0.525000,-0.156434,-0.987688,0.000000,0.071869,0.342912,0.059713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
190,8.9727,1.123528,-1.088480,1.120025,0.125124,1.157187,0.951623,0.144195,-0.325070,3.355185,0.001779,-0.011541,0.006997,-0.124298,-0.002137,0.232297,-0.325831,2.750498,1.172433,0.026744,0.792854,0.591307,0.395969,-0.068802,-0.358541,-0.054069,0.000000,-0.000000,0.078092,0.996946,0.000002,0.000002,0.000194,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.535270,7.484740,-3.495234,8.640924,2.535270,-7.484740,3.495234,8.640924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.068841,-0.358586,-0.161460,2.940000,3.333333,3.758424,-0.445354,-1.169328,-0.832353,-1.822750,-0.579073,0.167617,1.549074,0.597761,-0.226971,1.395979,-0.104977,-0.180507,-0.161459,0.326222,1.603301,0.025436,-0.001724,0.415059,1.606026,-0.165524,0.471883,-0.815715,0.902458,0.390770,0.673137,-0.249297,0.836970,0.985985,0.021721,0.826598,0.974352,0.173928,0.994495,0.983753,0.986994,0.947260,-0.032499,0.999677,0.999999,0.915093,-0.035222,0.986332,0.890714,-0.578453,-0.430777,-0.920488,-0.739517,-0.968427,-0.547248,0.166833,0.999764,0.562793,-0.225028,0.984758,-0.104784,-0.179528,-0.160758,0.320466,0.999472,0.025433,-0.001724,0.403244,0.999380,-0.164769,0.454564,0.283706,-0.835098,0.184353,-0.433746,-0.216935,0.944666,-0.300679,1.135847,0.903100,0.825046,-0.083879,-0.371494,0.092503,0.216935,-0.944666,0.300679,0.019482,0.429787,0.715075,0.550974,-1.135847,-0.903100,-0.825046,0.369139,0.397097,0.398522,0.368051,0.350488,0.335011,0.397505,0.370734,0.360337,0.334612,0.316149,0.369148,0.369745,0.342598,0.327329,0.315944,0.344386,0.344168,0.316685,0.301711,0.291261,0.527778,-0.173648,-0.984808,0.000000,0.068802,0.358541,0.054567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
191,8.9727,1.050251,-1.036015,1.149083,0.323064,1.092100,0.968926,0.116866,-0.826277,4.722065,0.003362,-0.034072,0.014986,-0.092199,-0.020836,0.746100,-0.940393,4.713852,0.977917,0.461838,0.775658,1.049756,0.092893,-0.066462,-0.373834,-0.049546,0.000000,-0.000000,0.078092,0.996946,0.000002,0.000002,0.000194,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.671086,7.402333,-3.236732,8.509151,2.671086,-7.402333,3.236732,8.509151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.066501,-0.373879,-0.156937,2.940000,3.333333,3.775147,-0.462978,-1.150065,-0.828148,-1.806778,-0.558308,0.169895,1.536032,0.665516,-0.226937,1.395965,-0.104940,-0.180898,-0.162052,0.328647,1.594625,0.068012,0.016832,0.416129,1.611981,-0.151386,0.473725,-0.805928,0.894727,0.408428,0.676242,-0.233798,0.848153,0.985603,0.034757,0.786598,0.974360,0.173942,0.994499,0.983683,0.986898,0.946480,-0.023827,0.997688,0.999858,0.914661,-0.041173,0.988563,0.889875,-0.592013,-0.446614,-0.912790,-0.736680,-0.972285,-0.529752,0.169079,0.999396,0.617465,-0.224994,0.984756,-0.104747,-0.179913,-0.161344,0.322762,0.999716,0.067960,0.016831,0.404223,0.999152,-0.150809,0.456204,0.287646,-0.837608,0.169609,-0.432325,-0.165795,0.937600,-0.254421,1.271791,0.672177,0.820828,-0.081539,-0.386787,0.097026,0.165795,-0.937600,0.254421,0.026748,0.426238,0.724231,0.541382,-1.271791,-0.672177,-0.820828,0.382980,0.411753,0.413517,0.384297,0.367225,0.352147,0.410429,0.383531,0.373435,0.348204,0.329696,0.383004,0.383937,0.358215,0.343783,0.333079,0.357094,0.357199,0.331361,0.317565,0.307921,0.530556,-0.190809,-0.981627,0.000000,0.066462,0.373834,0.050044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
192,8.9727,0.995483,-1.015620,1.207844,0.522972,1.123862,0.971148,0.718593,-0.857802,5.345341,0.004075,-0.005057,0.025872,-0.018510,-0.028663,1.068917,-0.759658,5.467088,0.680828,0.684787,1.819268,1.117033,-0.232717,-0.065315,-0.388153,-0.046128,0.000000,-0.000000,0.078092,0.996946,0.000002,0.000002,0.000194,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-3.286346,8.582353,-3.522858,9.842123,3.376775,-9.052068,3.668721,10.334508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.065354,-0.388198,-0.153519,2.940000,3.333333,3.789423,-0.478732,-1.131160,-0.820892,-1.793413,-0.536884,0.171537,1.524374,0.740245,-0.226895,1.395965,-0.104927,-0.181563,-0.162094,0.330266,1.580687,0.127024,0.029447,0.416092,1.610161,-0.115012,0.469745,-0.797395,0.887580,0.425610,0.681569,-0.220783,0.859307,0.985324,0.046406,0.738304,0.974370,0.173942,0.994500,0.983563,0.986892,0.945956,-0.009890,0.991943,0.999566,0.914675,-0.039354,0.993393,0.891684,-0.603457,-0.460654,-0.904907,-0.731754,-0.975323,-0.511461,0.170697,0.998923,0.674469,-0.224953,0.984756,-0.104735,-0.180567,-0.161385,0.324294,0.999951,0.126682,0.029442,0.404189,0.999225,-0.114758,0.452659,0.290894,-0.839136,0.154679,-0.432788,-0.121448,0.955113,-0.217856,1.458597,0.472161,0.757675,-0.080392,-0.401105,0.100444,0.121448,-0.955113,0.217856,0.032917,0.420870,0.733680,0.532445,-1.458597,-0.472161,-0.757675,0.396362,0.425765,0.427921,0.399802,0.383026,0.368127,0.422683,0.395485,0.385637,0.360725,0.341983,0.396404,0.397736,0.373258,0.359398,0.349107,0.369560,0.370063,0.345588,0.332715,0.323590,0.533333,-0.207912,-0.978148,0.000000,0.065315,0.388153,0.046626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
193,8.9727,1.006022,-1.082869,1.257375,0.640402,1.436609,0.890840,-0.100351,1.418737,-1.029148,-0.004344,0.064995,-0.010991,-0.097754,0.084145,0.053096,1.723140,-1.798045,0.457604,-0.092584,-0.031542,1.492980,-0.222972,-0.064396,-0.403080,-0.042785,0.000000,-0.000000,0.078092,0.996946,0.000002,0.000002,0.000194,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-1.795731,4.460184,-1.701446,5.100275,2.977153,-10.053036,3.282531,10.986445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.064435,-0.403124,-0.150176,2.940000,3.333333,3.803531,-0.494863,-1.111497,-0.811073,-1.778626,-0.515892,0.172558,1.530426,0.774439,-0.226908,1.396117,-0.105032,-0.183023,-0.161721,0.331673,1.579429,0.164284,0.038085,0.416351,1.605875,-0.075711,0.463835,-0.788802,0.880034,0.443320,0.688721,-0.206337,0.869853,0.985149,0.040360,0.714814,0.974367,0.173792,0.994489,0.983298,0.986952,0.945499,-0.008633,0.986536,0.999275,0.914571,-0.035072,0.997135,0.894343,-0.614647,-0.474911,-0.896363,-0.725027,-0.978481,-0.493311,0.171703,0.999185,0.699315,-0.224966,0.984782,-0.104839,-0.182003,-0.161017,0.325625,0.999963,0.163546,0.038076,0.404426,0.999385,-0.075639,0.447381,0.292913,-0.840398,0.139251,-0.434215,-0.148690,1.014537,-0.248869,1.653065,0.482433,0.503255,-0.079473,-0.416032,0.103787,0.148690,-1.014537,0.248869,0.039249,0.413993,0.743170,0.524182,-1.653065,-0.482433,-0.503255,0.410479,0.440511,0.443083,0.415953,0.399294,0.384490,0.435569,0.408096,0.398527,0.374011,0.355112,0.410540,0.412296,0.389089,0.375804,0.365925,0.382765,0.383692,0.360694,0.348769,0.340131,0.536111,-0.224951,-0.974370,0.000000,0.064396,0.403080,0.043283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
194,8.9727,1.390466,-1.286506,1.201729,0.643256,1.509349,0.863727,-0.154972,0.772267,0.647889,-0.002239,0.023297,-0.004909,-0.055243,0.062693,0.081654,1.030618,-0.025259,0.130495,-0.039480,0.246119,1.316150,-0.438663,-0.061017,-0.422357,-0.037206,0.000000,-0.000000,0.078092,0.996946,0.000002,0.000002,0.000194,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-3.082422,7.359457,-2.557042,8.378627,3.722526,-10.171039,3.262857,11.311651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.061057,-0.422402,-0.144597,2.940000,3.333333,3.823760,-0.515878,-1.089395,-0.799388,-1.757329,-0.496435,0.174325,1.539548,0.791370,-0.226946,1.396057,-0.105018,-0.184392,-0.161196,0.332758,1.590466,0.169667,0.039997,0.416221,1.607563,-0.053481,0.454359,-0.776208,0.869860,0.463022,0.697145,-0.185453,0.879286,0.984844,0.031243,0.702871,0.974358,0.173851,0.994491,0.983048,0.987036,0.945145,-0.019669,0.985641,0.999200,0.914623,-0.036758,0.998570,0.898543,-0.630477,-0.493299,-0.886347,-0.716930,-0.982653,-0.476294,0.173444,0.999512,0.711317,-0.225002,0.984772,-0.104825,-0.183349,-0.160499,0.326651,0.999807,0.168854,0.039987,0.404307,0.999324,-0.053456,0.438886,0.294758,-0.842027,0.122264,-0.434926,-0.349703,1.211802,-0.401693,1.531176,0.727693,0.849234,-0.076095,-0.435310,0.109366,0.349703,-1.211802,0.401693,0.046965,0.406731,0.753091,0.514994,-1.531176,-0.727693,-0.849234,0.428405,0.459294,0.462288,0.436532,0.420078,0.405551,0.452221,0.424749,0.415613,0.391913,0.373254,0.428484,0.430660,0.409077,0.396690,0.387532,0.399503,0.400841,0.379811,0.369168,0.361260,0.538889,-0.241922,-0.970296,0.000000,0.061017,0.422357,0.037704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
195,8.9727,1.449148,-1.313795,1.127350,0.541577,1.548635,0.863701,0.988075,0.849037,0.892894,-0.001963,0.046109,-0.017872,-0.089831,0.089535,0.374853,1.144256,0.297280,-0.270900,-0.024413,0.579960,1.182957,-0.545741,-0.055203,-0.442668,-0.030096,0.000000,-0.000000,0.078092,0.996946,0.000002,0.000002,0.000194,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-2.654986,6.041838,-1.888101,6.864232,4.059283,-11.710087,3.131113,12.783105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.055243,-0.442713,-0.137487,2.940000,3.333333,3.846730,-0.538357,-1.068416,-0.789703,-1.735000,-0.476858,0.179406,1.544813,0.821262,-0.226967,1.396060,-0.105024,-0.184893,-0.160871,0.337797,1.594980,0.194351,0.033846,0.419996,1.608193,-0.025466,0.443859,-0.761523,0.858552,0.481513,0.704057,-0.163467,0.888441,0.983950,0.025980,0.681298,0.974353,0.173848,0.994490,0.982956,0.987088,0.943487,-0.024182,0.981173,0.999427,0.913091,-0.037388,0.999676,0.903101,-0.648138,-0.512726,-0.876439,-0.710144,-0.986549,-0.458990,0.178445,0.999662,0.732006,-0.225023,0.984772,-0.104831,-0.183841,-0.160178,0.331409,0.999708,0.193129,0.033840,0.407757,0.999301,-0.025463,0.429428,0.298284,-0.843858,0.105016,-0.433477,-0.458179,1.214934,-0.458547,1.418037,0.925230,0.892811,-0.070280,-0.455620,0.116476,0.458179,-1.214934,0.458547,0.055247,0.401374,0.762842,0.503904,-1.418037,-0.925230,-0.892811,0.447145,0.478866,0.482257,0.458129,0.442019,0.427904,0.469707,0.442355,0.433686,0.410915,0.392646,0.447241,0.449813,0.430142,0.418755,0.410463,0.417102,0.418827,0.400012,0.390763,0.383741,0.541667,-0.258819,-0.965926,0.000000,0.055203,0.442668,0.030594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
196,8.9727,1.413168,-1.295834,1.098464,0.549099,1.541786,0.858916,0.073924,0.971449,-0.979274,-0.004482,0.047038,-0.020005,0.035032,0.077500,-0.214989,0.678663,0.029231,-0.757581,-0.333221,0.276068,0.790992,-0.672787,-0.048526,-0.462845,-0.022598,0.000000,-0.000000,0.078092,0.996946,0.000002,0.000002,0.000194,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-3.681992,8.042038,-2.195288,9.113217,4.312655,-10.413652,2.631444,11.574440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.048565,-0.462890,-0.129989,2.940000,3.333333,3.869630,-0.560815,-1.048251,-0.779849,-1.712380,-0.457397,0.183968,1.557422,0.824682,-0.227000,1.396093,-0.105038,-0.184297,-0.160321,0.341299,1.599337,0.212282,0.018283,0.422255,1.610749,-0.006888,0.430328,-0.746482,0.846822,0.499087,0.711020,-0.141112,0.897205,0.983126,0.013374,0.678790,0.974346,0.173816,0.994489,0.983065,0.987176,0.942321,-0.028537,0.977553,0.999833,0.912167,-0.039942,0.999976,0.908829,-0.665406,-0.531876,-0.866552,-0.703172,-0.989994,-0.441614,0.182932,0.999911,0.734332,-0.225056,0.984778,-0.104845,-0.183255,-0.159635,0.334711,0.999593,0.210691,0.018282,0.409818,0.999202,-0.006888,0.417169,0.301794,-0.845599,0.087763,-0.431486,-0.490503,1.190037,-0.461742,1.405933,0.944206,0.873015,-0.063603,-0.475798,0.123974,0.490503,-1.190037,0.461742,0.063768,0.396221,0.772244,0.492526,-1.405933,-0.944206,-0.873015,0.465955,0.498428,0.502216,0.479579,0.463674,0.449913,0.487220,0.460027,0.451832,0.430028,0.412216,0.466069,0.469036,0.451171,0.440691,0.433233,0.434879,0.436991,0.420257,0.412303,0.406054,0.544444,-0.275638,-0.961262,0.000000,0.048526,0.462845,0.023096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
197,8.9727,1.248374,-1.190047,1.108049,0.653863,1.391191,0.889570,-0.622116,0.620983,-1.134610,-0.005018,0.041743,-0.016403,0.326594,0.048198,-0.342571,0.207868,1.083615,-1.165416,-0.349987,-0.436587,1.946041,-0.936826,-0.042435,-0.481960,-0.015776,0.000000,-0.000000,0.078092,0.996946,0.000002,0.000002,0.000194,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-4.153726,8.621519,-2.066493,9.790527,4.687817,-10.476437,2.351028,11.715745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.042475,-0.482005,-0.123167,2.940000,3.333333,3.890483,-0.581775,-1.028967,-0.768315,-1.692189,-0.437308,0.182259,1.569912,0.812635,-0.227000,1.396096,-0.105040,-0.179871,-0.159884,0.339141,1.598759,0.232432,-0.005116,0.420220,1.604917,0.020809,0.411104,-0.732445,0.835488,0.515704,0.719082,-0.121094,0.905895,0.983437,0.000884,0.687588,0.974346,0.173813,0.994488,0.983867,0.987246,0.943041,-0.027959,0.973109,0.999987,0.912999,-0.034114,0.999784,0.916680,-0.680826,-0.549508,-0.856767,-0.694925,-0.992641,-0.423503,0.181252,1.000000,0.726101,-0.225056,0.984779,-0.104847,-0.178902,-0.159204,0.332677,0.999609,0.230345,-0.005116,0.407961,0.999418,0.020807,0.399622,0.305179,-0.846566,0.070472,-0.430379,-0.414385,1.116228,-0.383457,1.488258,0.747782,0.852296,-0.057512,-0.494912,0.130796,0.414385,-1.116228,0.383457,0.071485,0.390205,0.781693,0.481233,-1.488258,-0.747782,-0.852296,0.484098,0.517148,0.521361,0.499759,0.483700,0.469958,0.503926,0.476783,0.469020,0.448082,0.430628,0.484231,0.487629,0.471150,0.461196,0.454270,0.452198,0.454742,0.439717,0.432698,0.426875,0.547222,-0.292372,-0.956305,0.000000,0.042435,0.481960,0.016274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
