step,cap_deg,priv_0,priv_1,priv_2,priv_3,priv_4,priv_5,priv_6,priv_7,priv_8,priv_9,priv_10,priv_11,priv_12,priv_13,priv_14,priv_15,priv_16,priv_17,priv_18,priv_19,priv_20,priv_21,priv_22,priv_23,priv_24,priv_25,priv_26,priv_27,priv_28,priv_29,priv_30,priv_31,priv_32,priv_33,priv_34,priv_35,priv_36,priv_37,priv_38,priv_39,priv_40,priv_41,priv_42,priv_43,priv_44,priv_45,priv_46,priv_47,priv_48,priv_49,priv_50,priv_51,priv_52,priv_53,priv_54,priv_55,priv_56,priv_57,priv_58,priv_59,prop_0,prop_1,prop_2,prop_3,prop_4,prop_5,prop_6,prop_7,prop_8,prop_9,prop_10,prop_11,prop_12,prop_13,prop_14,prop_15,prop_16,prop_17,prop_18,prop_19,prop_20,prop_21,prop_22,prop_23,prop_24,prop_25,prop_26,prop_27,prop_28,prop_29,prop_30,prop_31,prop_32,prop_33,prop_34,prop_35,prop_36,prop_37,prop_38,prop_39,prop_40,prop_41,prop_42,prop_43,prop_44,prop_45,prop_46,prop_47,prop_48,prop_49,prop_50,prop_51,prop_52,prop_53,prop_54,prop_55,prop_56,prop_57,prop_58,prop_59,prop_60,prop_61,prop_62,prop_63,prop_64,prop_65,prop_66,prop_67,prop_68,prop_69,prop_70,prop_71,prop_72,prop_73,prop_74,prop_75,targ_0,targ_1,targ_2,targ_3,targ_4,targ_5,targ_6,targ_7,targ_8,targ_9,targ_10,targ_11,targ_12,targ_13,targ_14,targ_15,targ_16,targ_17,targ_18,targ_19,targ_20,targ_21,targ_22,targ_23,targ_24,targ_25,targ_26,targ_27,targ_28,targ_29,targ_30,targ_31,targ_32,targ_33,targ_34,targ_35,targ_36,targ_37,targ_38,targ_39,targ_40,targ_41,targ_42,targ_43,targ_44,targ_45,targ_46,targ_47,targ_48,targ_49,targ_50,targ_51,targ_52,targ_53,targ_54,targ_55,targ_56,targ_57,targ_58,targ_59,targ_60,targ_61,targ_62,targ_63,targ_64
139,51.5791,-0.036040,0.550910,-0.291284,0.384923,-0.306196,0.740023,-2.111825,0.306485,-0.664609,0.815106,-0.479388,-0.243017,1.030879,-0.020998,-1.782063,-0.427395,0.245187,0.534326,0.167172,1.148222,-1.201385,-0.060125,0.022937,0.058573,-0.118547,0.000001,0.000000,0.436209,0.899845,-0.107136,-0.027913,-0.001608,-0.003249,-0.004238,-0.110940,0.000000,0.000000,0.000000,0.000000,3.531153,5.517224,2.101715,6.879390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022928,0.058442,-0.232635,0.212844,3.333333,2.623084,0.480490,-1.982198,-0.316104,-1.379800,-0.049284,0.109151,1.050444,-0.151199,0.592379,1.392494,-0.105732,0.481004,-0.156151,0.336317,0.216158,1.168004,0.361747,0.458254,1.449395,-0.198146,-0.227080,-0.868559,0.886768,-0.399894,0.950454,0.189837,0.998786,0.994049,0.497186,0.988591,0.829615,0.177359,0.994416,0.886531,0.987833,0.943976,0.976729,0.391989,0.935280,0.896826,0.121103,0.980433,0.974328,0.495586,0.462214,-0.916561,-0.310866,-0.981816,-0.049264,0.108934,0.867644,-0.150624,0.558336,0.984146,-0.105535,0.462669,-0.155517,0.330013,0.214479,0.919970,0.353909,0.442383,0.992640,-0.196852,-0.225134,0.288865,0.737020,-0.118393,0.599451,-0.060975,0.044380,0.101640,-0.491923,-0.621806,0.743172,0.008445,0.045120,0.016670,0.060975,-0.044380,-0.101640,-0.175658,0.042383,-0.515587,-0.837567,0.491923,0.621806,-0.743172,0.136615,0.131165,0.129584,0.086517,0.071826,0.054808,0.162741,0.143336,0.130542,0.083979,0.054955,0.136516,0.135215,0.133411,0.103288,0.069695,0.155029,0.154422,0.101780,0.069148,0.054269,0.386111,0.656059,-0.754709,0.000000,-0.023522,-0.058073,0.121400,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.000000,0.111111
140,51.7245,-0.087448,0.763955,-0.387599,0.238407,-0.485323,0.426431,-0.091666,-0.090581,-0.498413,0.877460,-1.980016,-0.220116,1.330115,-0.010070,0.039545,-0.152879,-0.592982,0.667931,0.216056,1.008463,-1.464772,-0.050293,0.025260,0.057951,-0.119742,-0.000006,-0.000003,0.438977,0.898498,-0.035857,0.023983,0.003610,-0.000192,-0.000248,0.280603,0.000000,0.000000,0.000000,0.000000,3.413878,5.479746,2.026040,6.766611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025249,0.057819,-0.233830,0.214375,3.333333,2.621144,0.492219,-1.989028,-0.310646,-1.384357,-0.044500,0.106877,1.050599,-0.176842,0.609340,1.384870,-0.105458,0.488709,-0.156350,0.336575,0.206078,1.162655,0.373750,0.458777,1.448126,-0.197836,-0.227068,-0.867596,0.881286,-0.406146,0.952136,0.185361,0.999010,0.994294,0.497052,0.984404,0.820026,0.184857,0.994444,0.882940,0.987802,0.943891,0.978841,0.396904,0.930965,0.896595,0.122363,0.980494,0.974331,0.497269,0.472583,-0.913808,-0.305674,-0.982670,-0.044486,0.106674,0.867721,-0.175922,0.572326,0.982765,-0.105263,0.469486,-0.155714,0.330256,0.204623,0.917860,0.365109,0.442851,0.992485,-0.196548,-0.225122,0.285440,0.734605,-0.119217,0.603877,-0.173447,0.022347,0.088965,-0.669131,-0.414971,0.433614,0.010816,0.044863,0.015439,0.173447,-0.022347,-0.088965,-0.170098,0.043282,-0.518026,-0.837164,0.669131,0.414971,-0.433614,0.138027,0.132224,0.130494,0.086894,0.072330,0.054550,0.164208,0.144955,0.132181,0.085426,0.055386,0.137923,0.136493,0.134669,0.104590,0.070697,0.156644,0.155932,0.103257,0.070410,0.054676,0.388889,0.642788,-0.766044,0.000000,-0.025894,-0.057815,0.122631,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.000000,0.111111
141,52.0773,-0.236032,0.758718,-0.295529,0.077355,-0.306038,-0.032569,1.304372,0.098407,-0.851011,0.752409,0.112700,-0.280288,0.958657,0.016719,1.168040,0.278297,-0.947612,0.597552,0.105941,0.993065,-0.130344,-0.057123,0.028347,0.057970,-0.121180,-0.000016,-0.000008,0.440960,0.897527,-0.034976,0.040212,-0.000543,0.000214,0.000279,0.248190,0.000000,0.000000,0.000000,0.000000,3.213722,5.152205,1.931819,6.372217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028333,0.057836,-0.235267,0.215906,3.333333,2.617103,0.504965,-1.994986,-0.308300,-1.386551,-0.046679,0.117634,1.044449,-0.192707,0.623839,1.385416,-0.105523,0.497447,-0.156430,0.348145,0.202414,1.150695,0.384702,0.459361,1.447938,-0.195766,-0.227077,-0.865580,0.875192,-0.411582,0.952851,0.183205,0.998911,0.993089,0.502378,0.981489,0.811642,0.184320,0.994438,0.878804,0.987790,0.940007,0.979584,0.407853,0.926910,0.896336,0.122550,0.980899,0.974329,0.500771,0.483777,-0.911373,-0.303440,-0.983075,-0.046662,0.117362,0.864648,-0.191517,0.584155,0.982866,-0.105328,0.477184,-0.155793,0.341154,0.201035,0.913048,0.375283,0.443376,0.992462,-0.194518,-0.225130,0.285870,0.731508,-0.122456,0.606778,-0.204786,-0.035578,0.105986,-0.532093,-0.309922,-0.198019,0.014072,0.045258,0.013965,0.204786,0.035578,-0.105986,-0.165576,0.044660,-0.516341,-0.839036,0.532093,0.309922,0.198019,0.140144,0.133763,0.131863,0.087968,0.073385,0.054715,0.166268,0.147163,0.134375,0.087228,0.055561,0.140034,0.138467,0.136184,0.106100,0.071896,0.159104,0.158283,0.105588,0.072454,0.055500,0.391667,0.629320,-0.777146,0.000000,-0.029150,-0.058211,0.124105,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.111111
142,52.3303,-0.497148,0.502748,0.015905,-0.148841,-0.004055,-0.039753,-0.236161,0.064749,-0.204313,0.486858,0.167053,-0.352931,0.666607,0.017599,-0.041215,0.178332,-0.981892,0.553825,0.112767,1.099849,-0.011683,-0.048591,0.031153,0.059163,-0.123413,-0.000017,-0.000008,0.442927,0.896557,0.115298,-0.025832,-0.004245,0.001591,0.002139,-0.065145,0.000000,0.000000,0.000000,0.000000,3.272606,5.137583,2.008072,6.413818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031139,0.059029,-0.237500,0.217438,3.333333,2.609096,0.514706,-1.996174,-0.311474,-1.383567,-0.048300,0.123996,1.033056,-0.191953,0.633151,1.387184,-0.105690,0.498807,-0.156452,0.355334,0.201230,1.136420,0.394762,0.460130,1.452586,-0.191558,-0.227099,-0.861542,0.870437,-0.412665,0.951883,0.186137,0.998834,0.992322,0.512196,0.981633,0.806167,0.182582,0.994420,0.878154,0.987786,0.937530,0.979821,0.420845,0.923088,0.895995,0.117936,0.981709,0.974324,0.507686,0.492279,-0.910883,-0.306462,-0.982524,-0.048282,0.123678,0.858868,-0.190777,0.591688,0.983191,-0.105494,0.478378,-0.155814,0.347903,0.199875,0.907133,0.384588,0.444064,0.993021,-0.190389,-0.225152,0.289844,0.728290,-0.124876,0.608268,-0.144805,-0.119681,0.157625,-0.195059,-0.306157,-0.534118,0.016828,0.046518,0.011708,0.144805,0.119681,-0.157625,-0.163730,0.047794,-0.512520,-0.841565,0.195059,0.306157,0.534118,0.143255,0.136484,0.134497,0.090608,0.075620,0.055499,0.169222,0.149958,0.137059,0.089525,0.056104,0.143144,0.141509,0.138771,0.108690,0.074172,0.162320,0.161441,0.108641,0.075013,0.056317,0.394444,0.615662,-0.788011,0.000000,-0.031905,-0.059470,0.126362,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
143,52.5816,-0.689128,0.078397,0.253368,-0.362373,0.275057,0.145455,-0.812155,0.318458,0.276340,0.112689,0.043095,-0.392097,0.435304,0.015522,-0.669173,0.136726,-0.293229,0.376453,0.079424,1.296317,-0.169064,-0.037971,0.033344,0.061330,-0.125606,-0.000007,-0.000004,0.443583,0.896233,0.124271,-0.068555,-0.002353,0.000681,0.000917,-0.064155,0.000000,0.000000,0.000000,0.000000,3.789006,5.820678,2.349365,7.331874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033332,0.061198,-0.239693,0.218969,3.333333,2.597735,0.518351,-1.992531,-0.319326,-1.377148,-0.045523,0.124187,1.027934,-0.184984,0.635222,1.389416,-0.105717,0.497508,-0.156617,0.356052,0.201622,1.129714,0.401566,0.461140,1.463967,-0.184731,-0.227089,-0.855719,0.868637,-0.409344,0.949447,0.192440,0.998964,0.992299,0.516589,0.982939,0.804940,0.180387,0.994417,0.878775,0.987761,0.937280,0.979743,0.426918,0.920450,0.895546,0.106626,0.982986,0.974326,0.517441,0.495448,-0.912380,-0.313927,-0.981309,-0.045507,0.123868,0.856233,-0.183931,0.593356,0.983596,-0.105521,0.477237,-0.155977,0.348576,0.200259,0.904290,0.390861,0.444969,0.994299,-0.183682,-0.225142,0.295539,0.726120,-0.125293,0.608037,-0.051700,-0.180633,0.117238,0.257255,-0.153290,-0.610562,0.018299,0.048755,0.009517,0.051700,0.180633,-0.117238,-0.165080,0.051603,-0.508397,-0.843574,-0.257255,0.153290,0.610562,0.146451,0.139453,0.137501,0.093630,0.078008,0.056422,0.172108,0.152418,0.139341,0.091393,0.056219,0.146342,0.144747,0.141815,0.111645,0.076793,0.165469,0.164620,0.111667,0.077438,0.056799,0.397222,0.601815,-0.798636,0.000000,-0.033376,-0.061708,0.128553,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
144,52.6654,-0.579877,-0.318654,0.291217,-0.333959,0.422398,0.467759,-0.909901,0.893643,0.503111,-0.330299,0.018654,-0.471423,0.116846,-0.023470,-0.975683,0.573861,-0.009776,0.396452,0.096817,1.153765,0.056493,-0.049757,0.033043,0.063832,-0.126622,0.000003,0.000001,0.443436,0.896306,0.046584,0.013943,0.000407,0.001355,0.001828,-0.033880,0.000000,0.000000,0.000000,0.000000,4.098885,6.218920,2.555447,7.874397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033033,0.063702,-0.240710,0.220500,3.333333,2.587385,0.515293,-1.987346,-0.326355,-1.369302,-0.037023,0.117428,1.031805,-0.174479,0.628752,1.393613,-0.105924,0.485881,-0.156789,0.348759,0.206986,1.126705,0.408173,0.462402,1.476998,-0.183780,-0.227066,-0.850318,0.870148,-0.404607,0.947217,0.200133,0.999315,0.993113,0.513271,0.984817,0.808762,0.176258,0.994395,0.884264,0.987734,0.939798,0.978655,0.429637,0.917848,0.894984,0.093661,0.983160,0.974331,0.526270,0.492790,-0.914491,-0.320593,-0.979769,-0.037014,0.117158,0.858227,-0.173595,0.588136,0.984344,-0.105726,0.466988,-0.156147,0.341732,0.205511,0.903002,0.396933,0.446099,0.995604,-0.182747,-0.225120,0.300095,0.725465,-0.122617,0.607131,0.066034,-0.148230,0.016475,0.577773,-0.044304,-0.228889,0.017732,0.050936,0.008501,-0.066034,0.148230,-0.016475,-0.168548,0.055351,-0.506642,-0.843707,-0.577773,0.044304,0.228889,0.148143,0.141255,0.139454,0.095628,0.079436,0.057046,0.173493,0.153279,0.140027,0.091967,0.056313,0.148040,0.146583,0.143651,0.113460,0.078396,0.166926,0.166189,0.113093,0.078505,0.056829,0.400000,0.587785,-0.809017,0.000000,-0.032809,-0.063889,0.129569,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
145,52.6466,-0.272429,-0.596333,0.196008,-0.437936,0.365240,0.613126,0.034426,0.126751,0.299349,-0.495206,0.308112,-0.196733,1.647015,0.029280,-0.021109,0.371006,-0.720631,0.502087,0.142390,0.630670,0.926998,0.046580,0.032132,0.064446,-0.125099,0.000013,0.000007,0.444485,0.895786,0.046130,0.016984,-0.003906,0.001327,0.001787,0.311305,0.000000,0.000000,0.000000,0.000000,5.040709,7.649531,3.225747,9.712338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032124,0.064318,-0.239186,0.222031,3.333333,2.581909,0.506873,-1.982887,-0.335834,-1.361918,-0.024939,0.119184,1.034203,-0.175726,0.619106,1.396727,-0.105502,0.490777,-0.156627,0.350258,0.213005,1.116965,0.417367,0.463688,1.479096,-0.197953,-0.226578,-0.847423,0.874267,-0.400526,0.944136,0.207363,0.999689,0.992906,0.511211,0.984600,0.814398,0.173191,0.994440,0.881967,0.987759,0.939284,0.977400,0.438412,0.914159,0.894409,0.091572,0.980471,0.974441,0.530918,0.485445,-0.916286,-0.329557,-0.978264,-0.024936,0.118902,0.859455,-0.174823,0.580307,0.984888,-0.105307,0.471311,-0.155987,0.343140,0.211398,0.898774,0.405355,0.447250,0.995798,-0.196663,-0.224644,0.302591,0.728199,-0.116751,0.603766,0.107233,-0.044597,-0.146965,0.799709,0.336224,0.221486,0.016257,0.051412,0.010070,-0.107233,0.044597,0.146965,-0.175697,0.056874,-0.507711,-0.841502,-0.799709,-0.336224,-0.221486,0.146658,0.140141,0.138331,0.094559,0.078598,0.057129,0.172288,0.152231,0.139050,0.091066,0.055820,0.146555,0.145074,0.141883,0.111929,0.076971,0.165237,0.164472,0.111314,0.076882,0.055934,0.402778,0.573577,-0.819152,0.000000,-0.031335,-0.064364,0.128000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
146,52.7808,0.037147,-0.807344,0.352811,-0.280905,0.291432,0.616318,-2.268801,1.193602,1.046696,-0.446652,0.066991,-0.189174,1.496816,0.011979,-2.011058,0.381554,-0.150112,0.441504,-2.726207,0.483571,1.886034,0.108786,0.029663,0.062944,-0.123201,-0.000010,-0.000005,0.451186,0.892430,0.055308,-0.219594,-0.001091,-0.004575,-0.006380,0.749827,0.000000,0.000000,0.000000,0.000000,6.621135,10.151272,4.437067,12.906406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029648,0.062812,-0.237288,0.223563,3.333333,2.582267,0.494262,-1.976868,-0.343168,-1.360908,-0.009868,0.121183,1.038687,-0.178759,0.610380,1.396581,-0.105366,0.500346,-0.156447,0.351394,0.223558,1.103956,0.425636,0.451682,1.473175,-0.210642,-0.225658,-0.847613,0.880319,-0.395003,0.941693,0.208351,0.999951,0.992666,0.507352,0.984065,0.819430,0.173335,0.994454,0.877417,0.987787,0.938894,0.975115,0.450067,0.910776,0.899714,0.097466,0.977897,0.974647,0.530615,0.474382,-0.918680,-0.336472,-0.978054,-0.009868,0.120887,0.861739,-0.177808,0.573179,0.984863,-0.105171,0.479729,-0.155809,0.344207,0.221701,0.892995,0.412900,0.436480,0.995239,-0.209087,-0.223747,0.299849,0.732933,-0.109909,0.600682,0.205109,0.007662,-0.111414,0.691204,0.281790,0.545967,0.013505,0.051152,0.012004,-0.205109,-0.007662,0.111414,-0.181852,0.055228,-0.512885,-0.837155,-0.691204,-0.281790,-0.545967,0.144288,0.138218,0.136420,0.092758,0.077268,0.057137,0.170228,0.150378,0.137303,0.089417,0.054771,0.144183,0.142696,0.139145,0.109529,0.074830,0.162659,0.161882,0.108862,0.075037,0.055894,0.405556,0.559193,-0.829038,0.000000,-0.028582,-0.064105,0.126066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.111111,0.111111
147,53.6396,0.051260,-0.876253,0.276253,-0.354299,0.147293,0.797101,-0.008618,2.200821,-1.287798,-0.240917,0.575305,-0.290358,1.232529,-0.034027,-0.565007,1.668271,-0.351967,0.292726,-0.298943,1.135220,1.606610,-0.051658,0.025957,0.064101,-0.120610,0.000012,0.000006,0.456736,0.889602,-0.388861,0.084801,0.007456,-0.005568,-0.007855,0.698092,0.000000,0.000000,0.000000,0.000000,4.363280,6.824655,3.066282,8.661190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025944,0.063972,-0.234697,0.225094,3.333333,2.583575,0.480154,-1.971121,-0.349765,-1.359768,0.004218,0.136281,1.046152,-0.173971,0.605707,1.397030,-0.105669,0.492479,-0.156375,0.361419,0.239501,1.092075,0.429866,0.453050,1.465144,-0.210634,-0.225593,-0.848307,0.886924,-0.389718,0.939453,0.209465,0.999991,0.990728,0.500905,0.984905,0.822100,0.172893,0.994422,0.881164,0.987798,0.935396,0.971457,0.460645,0.909022,0.899116,0.105456,0.977899,0.974662,0.529505,0.461916,-0.920934,-0.342677,-0.977816,0.004218,0.135860,0.865502,-0.173095,0.569343,0.984941,-0.105472,0.472812,-0.155738,0.353601,0.237218,0.887585,0.416749,0.437710,0.994424,-0.209080,-0.223684,0.297269,0.737929,-0.102974,0.597066,0.190209,0.016688,-0.192371,0.713932,0.481859,0.762539,0.010408,0.050796,0.014529,-0.190209,-0.016688,0.192371,-0.188541,0.053346,-0.517867,-0.832718,-0.713932,-0.481859,-0.762539,0.141335,0.135737,0.133986,0.090621,0.075589,0.056995,0.167550,0.147916,0.134962,0.087610,0.055122,0.141231,0.139770,0.135749,0.106465,0.072176,0.159525,0.158766,0.105811,0.072357,0.054723,0.408333,0.544639,-0.838671,0.000000,-0.025485,-0.063749,0.123541,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.000000,0.111111
148,54.3534,-0.103406,-0.718783,0.317581,-0.202851,-0.246682,0.653476,0.072171,0.266791,-0.547255,0.091482,0.195865,-0.247527,1.088993,0.033849,0.058033,0.606505,-1.020863,-0.120721,-0.579535,0.600935,3.029861,0.069596,0.024700,0.063126,-0.118321,-0.000013,-0.000007,0.461648,0.887063,0.049819,-0.148816,-0.002939,-0.002876,-0.004191,0.879679,0.000000,0.000000,0.000000,0.000000,5.322511,8.503158,3.934930,10.775736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024681,0.062994,-0.232408,0.226625,3.333333,2.583015,0.467428,-1.965710,-0.355383,-1.364863,0.019033,0.151121,1.051784,-0.180517,0.607428,1.396462,-0.105382,0.501644,-0.156494,0.373393,0.255696,1.078748,0.427453,0.451895,1.458898,-0.218249,-0.225780,-0.848010,0.892730,-0.384729,0.937513,0.204481,0.999819,0.988603,0.496023,0.983751,0.821119,0.173452,0.994452,0.876793,0.987780,0.931095,0.967488,0.472433,0.910024,0.899621,0.111665,0.976278,0.974620,0.529981,0.450591,-0.923030,-0.347949,-0.978871,0.019032,0.150546,0.868310,-0.179538,0.570758,0.984842,-0.105187,0.480867,-0.155856,0.364777,0.252919,0.881367,0.414554,0.436671,0.993746,-0.216521,-0.223867,0.292670,0.742971,-0.098245,0.593874,0.140640,-0.104276,-0.108120,0.201079,0.428230,0.578605,0.008097,0.051778,0.016815,-0.140640,0.104276,0.108120,-0.193066,0.049404,-0.523044,-0.828680,-0.201079,-0.428230,-0.578605,0.139391,0.133584,0.131908,0.088788,0.074579,0.057315,0.165407,0.145882,0.132987,0.085565,0.053407,0.139289,0.137911,0.133488,0.104522,0.070706,0.157895,0.157222,0.104479,0.071767,0.055996,0.411111,0.529919,-0.848048,0.000000,-0.023174,-0.064730,0.121255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.444444,0.000000,0.000000,0.000000,0.111111
149,54.9870,0.070627,-0.349590,0.118997,-0.010068,-0.154447,0.841930,0.139373,0.779571,-0.467713,0.170112,-0.190577,-0.327308,1.355460,-0.014261,-0.039503,1.019062,-0.478792,-0.152154,-0.997871,1.237079,-0.621097,-0.045882,0.021142,0.065194,-0.116976,0.000007,0.000004,0.464899,0.885364,-0.148422,0.018325,0.001748,-0.001646,-0.002860,0.465269,0.000000,0.000000,0.000000,0.000000,3.635792,5.949224,2.760259,7.498753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021126,0.065065,-0.231064,0.228156,3.333333,2.583701,0.459583,-1.963228,-0.355459,-1.369472,0.034989,0.155054,1.063488,-0.173189,0.610715,1.395596,-0.105719,0.481903,-0.156608,0.373107,0.270766,1.078908,0.423619,0.450046,1.461282,-0.198249,-0.226228,-0.848373,0.896238,-0.382436,0.937487,0.199968,0.999388,0.988003,0.485826,0.985040,0.819238,0.174305,0.994417,0.886115,0.987762,0.931199,0.963566,0.472291,0.911607,0.900427,0.109296,0.980413,0.974519,0.529399,0.443574,-0.923982,-0.348021,-0.979803,0.034982,0.154434,0.874056,-0.172324,0.573453,0.984692,-0.105522,0.463466,-0.155968,0.364511,0.267470,0.881443,0.411062,0.435007,0.994009,-0.196953,-0.224303,0.286603,0.746045,-0.093047,0.593816,0.109287,0.025687,-0.050515,0.113016,0.015248,0.905521,0.005938,0.051928,0.018105,-0.109287,-0.025687,0.050515,-0.194450,0.047284,-0.529848,-0.824144,-0.113016,-0.015248,-0.905521,0.137995,0.132280,0.130700,0.087551,0.073200,0.056182,0.163918,0.144359,0.131484,0.084629,0.054590,0.137897,0.136608,0.131808,0.102747,0.069010,0.156519,0.155925,0.103247,0.070307,0.054267,0.413889,0.515038,-0.857167,0.000000,-0.021015,-0.064881,0.119965,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.333333
150,55.4073,-0.050902,0.130921,-0.173140,0.264583,-0.251906,0.650310,0.899165,0.362444,-0.287241,0.263119,-0.244507,-0.304983,1.286241,0.020708,0.541417,0.789292,-0.502429,-0.255809,0.218211,1.042452,-0.481731,-0.038156,0.020207,0.065622,-0.116357,0.000006,0.000003,0.464662,0.885488,-0.011843,0.015026,0.000167,0.000157,0.000232,-0.105497,0.000000,0.000000,0.000000,0.000000,3.252892,5.540255,2.560469,6.916049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020191,0.065493,-0.230445,0.229688,3.333333,2.582844,0.459564,-1.965851,-0.350251,-1.374334,0.047110,0.162129,1.073784,-0.177095,0.615770,1.394908,-0.105660,0.473222,-0.156768,0.377213,0.282773,1.077311,0.418122,0.450411,1.468237,-0.193715,-0.227013,-0.847919,0.896246,-0.384859,0.939286,0.195201,0.998891,0.986886,0.476801,0.984360,0.816329,0.174983,0.994423,0.890104,0.987737,0.929695,0.960285,0.473698,0.913853,0.900268,0.102380,0.981296,0.974343,0.530125,0.443558,-0.922976,-0.343134,-0.980763,0.047093,0.161419,0.879011,-0.176171,0.577587,0.984571,-0.105463,0.455757,-0.156126,0.368331,0.279020,0.880687,0.406045,0.435335,0.994745,-0.192505,-0.225068,0.281207,0.746519,-0.090394,0.596205,0.003702,0.001809,-0.003206,-0.237175,-0.262524,0.632212,0.005306,0.052238,0.018673,-0.003702,-0.001809,0.003206,-0.192258,0.046586,-0.535178,-0.821250,0.237175,0.262524,-0.632212,0.137553,0.131672,0.130165,0.086896,0.072592,0.055702,0.163250,0.143611,0.130718,0.084041,0.054776,0.137458,0.136246,0.131097,0.101940,0.068269,0.156238,0.155718,0.103053,0.070006,0.053747,0.416667,0.500000,-0.866025,0.000000,-0.020383,-0.065190,0.119396,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.000000,0.666667
