step,cap_deg,raw_th_c_d,raw_th_c_p,raw_th_ny_d,raw_th_ny_p,raw_th_py_d,raw_th_py_p,raw_ix_c_d,raw_ix_c_p,raw_ix_ny_d,raw_ix_ny_p,raw_ix_py_d,raw_ix_py_p,raw_mi_c_d,raw_mi_c_p,raw_mi_ny_d,raw_mi_ny_p,raw_mi_py_d,raw_mi_py_p,raw_ri_c_d,raw_ri_c_p,raw_ri_ny_d,raw_ri_ny_p,raw_ri_py_d,raw_ri_py_p,filt_th_c_d,filt_th_c_p,filt_th_ny_d,filt_th_ny_p,filt_th_py_d,filt_th_py_p,filt_ix_c_d,filt_ix_c_p,filt_ix_ny_d,filt_ix_ny_p,filt_ix_py_d,filt_ix_py_p,filt_mi_c_d,filt_mi_c_p,filt_mi_ny_d,filt_mi_ny_p,filt_mi_py_d,filt_mi_py_p,filt_ri_c_d,filt_ri_c_p,filt_ri_ny_d,filt_ri_ny_p,filt_ri_py_d,filt_ri_py_p,lvl_th_c_d,lvl_th_c_p,lvl_th_ny_d,lvl_th_ny_p,lvl_th_py_d,lvl_th_py_p,lvl_ix_c_d,lvl_ix_c_p,lvl_ix_ny_d,lvl_ix_ny_p,lvl_ix_py_d,lvl_ix_py_p,lvl_mi_c_d,lvl_mi_c_p,lvl_mi_ny_d,lvl_mi_ny_p,lvl_mi_py_d,lvl_mi_py_p,lvl_ri_c_d,lvl_ri_c_p,lvl_ri_ny_d,lvl_ri_ny_p,lvl_ri_py_d,lvl_ri_py_p,tot_th,tot_ix,tot_mi,tot_ri
80,50.073,0.20350,0.02058,1.28318,1.28461,0.00000,1.24559,1.19982,0.21937,0.00000,1.43489,0.00000,0.00000,0.09875,0.10163,0.00000,0.00018,0.09097,0.04055,0.00000,0.11381,0.00000,0.00000,0.08625,0.07275,0.18307,0.01912,1.29588,1.94072,0.10719,1.36507,0.38171,0.35364,0.01104,1.88553,0.00000,0.00001,0.03843,0.26805,0.00007,0.15474,0.11934,0.63831,0.01911,4.50173,0.00000,0.00000,0.08077,0.82847,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.03747,2.85407,0.33209,0.27281
81,50.826,0.09779,0.02070,0.83866,0.84258,0.00000,0.84258,0.12867,0.12924,0.00000,1.43143,0.00000,0.00000,0.12241,0.12333,0.00000,0.00000,0.11466,0.04877,0.00000,0.15876,0.00000,0.00000,0.01913,0.18129,0.15749,0.01960,1.15871,1.61128,0.07503,1.20832,0.30579,0.28632,0.00773,1.74930,0.00000,0.00001,0.06363,0.22464,0.00005,0.10832,0.11794,0.46145,0.01338,3.19884,0.00000,0.00000,0.06228,0.63432,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.64231,1.68933,0.40918,0.35918
82,51.459,0.00297,0.02321,0.71314,0.73691,0.67808,0.71407,0.01955,0.04879,0.85099,0.63311,0.00000,0.36894,0.06510,0.12912,0.00000,0.00000,0.12058,0.04108,0.00000,0.19822,0.00000,0.00000,0.01950,0.26409,0.11113,0.02068,1.02504,1.34897,0.25595,1.06005,0.21992,0.21506,0.26071,1.41444,0.00000,0.11069,0.06407,0.19598,0.00003,0.07583,0.11873,0.33534,0.00936,2.29865,0.00000,0.00000,0.04944,0.52325,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.86838,1.92138,0.35588,0.48182
83,51.742,0.00229,0.02266,0.60594,0.64146,0.57022,0.60280,0.02543,0.05728,1.06885,0.77378,0.00000,0.46890,0.05688,0.13688,0.00044,0.00000,0.13663,0.04753,0.23244,0.13243,0.00000,0.00000,0.01140,0.16400,0.07848,0.02127,0.89931,1.13672,0.35023,0.92287,0.16157,0.16773,0.50315,1.22225,0.00000,0.21815,0.06191,0.17825,0.00016,0.05308,0.12410,0.24900,0.07629,1.64879,0.00000,0.00000,0.03803,0.41548,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.44536,2.39424,0.37836,0.54028
84,51.844,0.00121,0.01172,0.28054,0.28965,0.24277,0.26959,0.05253,0.08538,2.29694,1.43315,0.00000,0.00000,0.04674,0.18731,0.00000,0.00000,0.18637,0.08952,2.00268,1.67428,0.00000,0.00000,0.04330,0.88398,0.05530,0.01841,0.71368,0.88260,0.31799,0.72689,0.12886,0.14302,1.04129,1.28552,0.00000,0.15271,0.05736,0.18097,0.00011,0.03715,0.14278,0.20116,0.65421,1.65643,0.00000,0.00000,0.03961,0.55603,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.09547,3.86800,0.50994,4.60425
85,51.865,0.00186,0.01990,0.68170,0.73606,0.64018,0.72224,1.28420,0.18307,0.00000,2.24055,0.00000,0.00000,0.10103,0.24223,0.00000,0.00000,0.23959,0.10953,0.00000,4.56703,0.00000,0.00000,0.09985,1.82144,0.03927,0.01885,0.70409,0.83863,0.41465,0.72549,0.47546,0.15504,0.72890,1.57203,0.00000,0.10689,0.07046,0.19935,0.00008,0.02601,0.17182,0.17367,0.45794,2.52961,0.00000,0.00000,0.05768,0.93565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.80194,3.70782,0.69238,6.48832
86,52.579,0.00235,0.01815,1.00804,1.05855,0.99509,1.08002,2.25794,0.27795,0.00000,2.25592,0.00000,0.00000,0.20898,0.21278,0.00000,0.00000,0.22779,0.12364,0.00000,6.12993,0.00000,0.00000,0.09299,1.42027,0.02819,0.01864,0.79527,0.90461,0.58878,0.83185,1.01020,0.19191,0.51023,1.77719,0.00000,0.07483,0.11202,0.20337,0.00005,0.01821,0.18861,0.15866,0.32056,3.60971,0.00000,0.00000,0.06828,1.08104,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,4.16220,4.79181,0.77319,7.64319
87,54.012,0.00193,0.01056,1.16895,1.18260,1.19098,1.19054,1.11757,0.20143,0.00000,0.97263,0.00000,0.00000,0.11323,0.12708,0.00000,0.00370,0.16417,0.10989,0.00000,3.99479,0.00000,0.00000,0.23642,0.97312,0.02031,0.01622,0.90738,0.98801,0.76944,0.93946,1.04241,0.19477,0.35716,1.53583,0.00000,0.05238,0.11238,0.18049,0.00004,0.01385,0.18128,0.14403,0.22439,3.72523,0.00000,0.00000,0.11872,1.04866,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,4.74556,2.29163,0.51807,5.20433
88,55.192,0.00163,0.00691,0.68306,0.68076,0.65543,0.67119,0.00000,0.78298,0.00000,3.37341,0.00000,0.00000,0.10205,0.13479,0.00000,0.01419,0.23102,0.19225,0.00000,3.62074,0.00000,0.00000,1.20376,0.66389,0.01471,0.01343,0.84008,0.89583,0.73523,0.85898,0.72969,0.37123,0.25001,2.08710,0.00000,0.03666,0.10928,0.16678,0.00003,0.01395,0.19620,0.15850,0.15707,3.69388,0.00000,0.00000,0.44423,0.93323,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2.69897,4.15640,0.67430,5.48840
89,55.660,0.00256,0.00900,0.98929,0.98345,0.98126,0.91650,0.00000,0.84380,0.00000,2.97364,0.00000,0.00000,0.00000,0.11402,0.00000,0.06263,0.18463,0.33126,0.00000,4.74252,0.00000,0.00000,1.63807,0.71056,0.01106,0.01210,0.88484,0.92212,0.80904,0.87623,0.51078,0.51300,0.17501,2.35306,0.00000,0.02567,0.07650,0.15095,0.00002,0.02856,0.19273,0.21033,0.10995,4.00847,0.00000,0.00000,0.80238,0.86643,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3.88206,3.81744,0.69254,7.09115
90,56.372,0.01052,0.01009,1.61004,1.59961,1.62078,1.34089,0.00000,0.71328,0.00000,1.64091,0.00000,0.00000,0.00000,0.19969,0.00000,0.33604,0.66539,0.95091,0.00000,5.10226,0.00000,0.00000,1.79318,0.57560,0.01090,0.01150,1.10240,1.12537,1.05256,1.01563,0.35755,0.57308,0.12251,2.13942,0.00000,0.01797,0.05355,0.16557,0.00001,0.12080,0.33453,0.43250,0.07697,4.33661,0.00000,0.00000,1.09962,0.77918,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,6.19193,2.35419,2.15203,7.47104
91,58.014,0.39325,0.02429,1.60883,1.67929,0.00000,1.52145,0.00000,0.92902,0.00000,1.75299,0.00000,0.00000,0.00000,0.27578,0.00000,1.15356,0.00000,3.10065,0.00000,7.31561,0.00000,0.00000,0.00000,0.65907,0.12561,0.01533,1.25433,1.29154,0.73679,1.16738,0.25028,0.67986,0.08575,2.02349,0.00000,0.01258,0.03748,0.19863,0.00001,0.43063,0.23417,1.23295,0.05388,5.23031,0.00000,0.00000,0.76974,0.74315,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,5.22711,2.68201,4.52999,7.97468
92,59.583,0.00000,0.05286,0.20414,2.85188,0.00000,2.53193,0.00000,0.01046,0.00000,0.02500,0.00000,0.00000,0.00000,0.30294,0.00000,1.18573,0.00000,7.26413,0.00000,18.22670,0.00000,0.00000,0.00000,0.03361,0.08792,0.02659,0.93927,1.75964,0.51576,1.57674,0.17520,0.47904,0.06003,1.42394,0.00000,0.00880,0.02624,0.22993,0.00001,0.65716,0.16392,3.04230,0.03771,9.12923,0.00000,0.00000,0.53882,0.53029,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,6,0,0,0,0,5.64081,0.03546,8.75280,18.26031
93,60.940,0.00000,0.05669,0.70619,4.48348,0.00000,3.49700,0.00000,0.01379,0.00000,0.03638,0.00000,0.00000,0.00000,0.38489,0.00000,0.64416,0.00000,5.76715,0.00000,38.52916,0.00000,0.00000,0.00000,0.01456,0.06155,0.03562,0.86935,2.57680,0.36103,2.15282,0.12264,0.33947,0.04202,1.00767,0.00000,0.00616,0.01837,0.27641,0.00000,0.65326,0.11474,3.85976,0.02640,17.94921,0.00000,0.00000,0.37717,0.37557,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,8,0,0,0,0,8.74336,0.05017,6.79621,38.54372
94,62.460,0.00000,0.00585,3.96641,6.17858,0.00000,2.59841,0.00000,1.09158,0.00000,1.18420,0.00000,0.00000,0.00000,0.23921,0.00000,0.00108,0.00000,0.28135,0.00000,30.99264,0.00000,0.00000,0.00000,0.52017,0.04308,0.02669,1.79847,3.65733,0.25272,2.28650,0.08585,0.56510,0.02941,1.06063,0.00000,0.00431,0.01286,0.26525,0.00000,0.45761,0.08032,2.78624,0.01848,21.86224,0.00000,0.00000,0.26402,0.41895,0,0,1,3,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,9,0,0,0,0,12.74925,2.27578,0.52164,31.51282
95,63.606,0.00000,0.01525,0.00000,6.28145,0.00000,3.81696,0.00000,0.24543,0.00000,1.45710,0.00000,0.00000,0.00000,0.22608,0.00000,0.00017,0.00000,0.29508,0.00000,6.13021,0.00000,0.00000,0.00000,1.74894,0.03016,0.02326,1.25893,4.44457,0.17690,2.74564,0.06009,0.46920,0.02059,1.17957,0.00000,0.00302,0.00900,0.25350,0.00000,0.32038,0.05622,2.03889,0.01294,17.14263,0.00000,0.00000,0.18481,0.81795,0,0,1,3,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,8,0,0,0,0,10.11365,1.70253,0.52133,7.87915
96,63.337,0.00000,0.01898,0.00000,3.33386,0.00000,2.56223,0.00000,0.89108,0.00000,3.49791,0.00000,0.00000,0.00000,0.18990,0.00000,0.00663,0.00000,0.21384,0.00000,2.86174,0.00000,0.00000,0.00000,0.54385,0.02111,0.02197,0.88125,4.11135,0.12383,2.69061,0.04207,0.59576,0.01441,1.87507,0.00000,0.00211,0.00630,0.23442,0.00000,0.22625,0.03936,1.49138,0.00906,12.85836,0.00000,0.00000,0.12937,0.73572,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,5.91507,4.38899,0.41038,3.40559
97,63.592,0.00000,0.02027,0.55063,1.59481,0.00000,1.49891,0.00000,0.55152,0.00000,2.61724,0.00000,0.00000,0.00000,0.13807,0.00000,0.00266,0.05524,0.11006,0.00000,0.54932,0.00000,0.00000,0.00000,0.16114,0.01478,0.02146,0.78206,3.35639,0.08668,2.33310,0.02945,0.58249,0.01009,2.09772,0.00000,0.00148,0.00441,0.20552,0.00000,0.15917,0.04412,1.07698,0.00634,9.16565,0.00000,0.00000,0.09056,0.56335,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,6,0,0,0,0,3.66462,3.16876,0.30603,0.71046
98,64.084,0.00000,0.02639,0.52881,1.48757,0.00000,1.49120,1.17699,0.24108,0.00000,1.37087,0.00000,0.00000,0.06823,0.07655,0.00000,0.00000,0.07888,0.04056,0.00000,0.12191,0.00000,0.00000,0.09078,0.06452,0.01034,0.02294,0.70609,2.79574,0.06068,2.08053,0.37371,0.48007,0.00706,1.87967,0.00000,0.00104,0.02356,0.16683,0.00000,0.11142,0.05455,0.76606,0.00444,6.45253,0.00000,0.00000,0.09063,0.41370,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3.53397,2.78894,0.26422,0.27722
99,64.811,0.08050,0.01679,0.53654,0.53654,0.00000,0.52012,0.11718,0.21988,0.00000,2.11600,0.00000,0.00000,0.02105,0.14803,0.00000,0.00000,0.14705,0.06833,0.00000,0.47058,0.00000,0.00000,0.03182,0.30333,0.03139,0.02110,0.65522,2.11798,0.04247,1.61241,0.29675,0.40201,0.00494,1.95057,0.00000,0.00072,0.02280,0.16119,0.00000,0.07800,0.08230,0.55674,0.00311,4.65794,0.00000,0.00000,0.07298,0.38059,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.69050,2.45306,0.38446,0.80573
100,65.239,0.17105,0.02833,0.83859,0.88788,0.00000,0.84044,0.03748,0.09258,1.17921,0.88596,0.00000,0.00000,0.03495,0.15053,0.00179,0.00000,0.15945,0.05124,0.00000,0.41224,0.00000,0.00000,0.02564,0.30094,0.07329,0.02327,0.71023,1.74895,0.02973,1.38082,0.21897,0.30918,0.35722,1.63119,0.00000,0.00051,0.02645,0.15799,0.00054,0.05460,0.10544,0.40509,0.00217,3.38423,0.00000,0.00000,0.05878,0.35669,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.76630,2.19524,0.39795,0.73882
101,65.461,0.18548,0.02828,0.76688,0.82807,0.00000,0.76537,0.04205,0.09095,1.10590,0.84555,0.00000,0.00000,0.04214,0.14910,0.00141,0.00000,0.17127,0.04295,0.00000,0.96910,0.00000,0.00000,0.04739,0.62714,0.10695,0.02477,0.72723,1.47269,0.02081,1.19619,0.16589,0.24371,0.58183,1.39549,0.00000,0.00036,0.03115,0.15532,0.00080,0.03822,0.12519,0.29645,0.00152,2.65969,0.00000,0.00000,0.05536,0.43783,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.57407,2.08445,0.40688,1.64362
102,65.559,0.16210,0.02285,0.65461,0.68976,0.00000,0.65154,0.87091,0.24028,0.00000,2.30508,0.00000,0.00000,0.03380,0.16277,0.00288,0.00000,0.17908,0.04827,0.00000,3.92048,0.00000,0.00000,0.09021,1.32053,0.12349,0.02419,0.70544,1.23781,0.01457,1.03279,0.37740,0.24268,0.40728,1.66837,0.00000,0.00025,0.03195,0.15756,0.00142,0.02675,0.14136,0.22199,0.00107,3.03793,0.00000,0.00000,0.06582,0.70264,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.18086,3.41627,0.42679,5.33122
103,65.838,0.19151,0.02434,1.35100,1.41978,0.00000,1.45035,1.34586,0.22401,0.00000,1.43476,0.00000,0.00000,0.05655,0.18989,0.00000,0.00000,0.22623,0.03831,0.00000,5.17142,0.00000,0.00000,0.18911,1.53142,0.14390,0.02424,0.89911,1.29240,0.01020,1.15806,0.66794,0.23708,0.28510,1.59829,0.00000,0.00017,0.03933,0.16726,0.00100,0.01873,0.16682,0.16689,0.00075,3.67797,0.00000,0.00000,0.10280,0.95127,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.43698,3.00463,0.51098,6.89194
104,67.068,0.06644,0.01114,0.58794,0.60006,0.00000,0.60487,2.11360,0.40382,0.00000,2.39932,0.00000,0.00000,0.02961,0.19934,0.00000,0.00000,0.20843,0.05103,0.00000,3.31252,0.00000,0.00000,0.83321,0.87855,0.12066,0.02031,0.80576,1.08470,0.00714,0.99210,1.10164,0.28710,0.19957,1.83860,0.00000,0.00012,0.03641,0.17688,0.00070,0.01311,0.17930,0.13213,0.00052,3.56834,0.00000,0.00000,0.32193,0.92945,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.87045,4.91674,0.48841,5.02428
105,67.592,0.09191,0.01543,1.70456,1.70750,0.00000,1.71071,0.00000,0.34492,0.00000,1.43502,0.00000,0.00000,0.08987,0.18392,0.00000,0.00000,0.19059,0.04215,0.00000,3.57912,0.00000,0.00000,1.96853,0.75801,0.11203,0.01884,1.07540,1.27154,0.00500,1.20768,0.77115,0.30445,0.13970,1.71752,0.00000,0.00009,0.05245,0.17900,0.00049,0.00918,0.18269,0.10514,0.00037,3.57157,0.00000,0.00000,0.81591,0.87802,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5.23010,1.77994,0.50654,6.30566
106,69.463,0.19516,0.01464,1.04721,1.04597,0.00000,1.03770,0.00000,0.73347,0.00000,2.92351,0.00000,0.00000,0.09178,0.14463,0.00000,0.00107,0.14272,0.06641,0.00000,4.41779,0.00000,0.00000,1.75817,0.78019,0.13697,0.01758,1.06694,1.20387,0.00350,1.15669,0.53980,0.43315,0.09779,2.07932,0.00000,0.00006,0.06425,0.16869,0.00034,0.00674,0.17070,0.09352,0.00026,3.82544,0.00000,0.00000,1.09858,0.84867,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3.34068,3.65698,0.44662,6.95615
107,70.546,0.25557,0.01059,1.24879,1.22844,0.00000,1.19001,0.00000,0.83069,0.00000,2.89991,0.00000,0.00000,0.08949,0.18911,0.00000,0.00295,0.19681,0.10944,0.00000,2.39137,0.00000,0.00000,1.12876,0.51080,0.17255,0.01549,1.12150,1.21124,0.00245,1.16668,0.37786,0.55241,0.06845,2.32550,0.00000,0.00004,0.07182,0.17481,0.00024,0.00561,0.17853,0.09830,0.00018,3.39522,0.00000,0.00000,1.10764,0.74731,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3.93340,3.73060,0.58780,4.03093
108,71.814,0.26260,0.01198,1.31475,1.29645,0.00000,1.22265,0.00000,0.43131,0.00000,1.28264,0.00000,0.00000,0.00000,1.07138,0.00000,0.08725,0.95761,1.11821,0.00000,4.59682,0.00000,0.00000,0.00000,0.82836,0.19956,0.01443,1.17947,1.23680,0.00171,1.18347,0.26450,0.51608,0.04792,2.01264,0.00000,0.00003,0.05028,0.44378,0.00017,0.03010,0.41225,0.40427,0.00013,3.75570,0.00000,0.00000,0.77535,0.77163,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.10842,1.71395,3.23444,5.42519
109,72.595,0.27367,0.01747,1.40257,1.41258,0.00000,1.33519,0.00000,0.92151,0.00000,2.89693,0.00000,0.00000,0.00000,0.75539,0.00000,0.14491,1.26630,1.21301,0.00000,6.08124,0.00000,0.00000,0.00000,0.86875,0.22180,0.01534,1.24640,1.28954,0.00120,1.22899,0.18515,0.63771,0.03354,2.27793,0.00000,0.00002,0.03519,0.53727,0.00012,0.06454,0.66847,0.64689,0.00009,4.45336,0.00000,0.00000,0.54274,0.80076,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.44148,3.81844,3.37961,6.94999
110,73.484,0.26280,0.02055,0.94949,1.39219,0.00000,1.29877,0.00000,0.08354,0.00000,0.61138,0.00000,0.00000,0.00000,3.63680,0.00000,0.59482,0.00000,5.49226,0.00000,8.39182,0.00000,0.00000,0.00000,0.72271,0.23410,0.01691,1.15733,1.32033,0.00084,1.24992,0.12961,0.47146,0.02348,1.77796,0.00000,0.00001,0.02464,1.46713,0.00008,0.22363,0.46793,2.10050,0.00006,5.63490,0.00000,0.00000,0.37992,0.77735,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,4,0,0,0,0,3.92380,0.69492,9.72388,9.11452
111,75.076,0.00000,0.04455,0.19061,1.76604,0.00000,1.79367,0.00000,0.01444,0.00000,0.05560,0.00000,0.00000,0.00000,3.66460,0.00000,0.18335,0.00000,5.31633,0.00000,9.61223,0.00000,0.00000,0.00000,0.31445,0.16387,0.02520,0.86731,1.45404,0.00059,1.41305,0.09072,0.33435,0.01644,1.26125,0.00000,0.00001,0.01724,2.12637,0.00006,0.21154,0.32755,3.06525,0.00004,6.82810,0.00000,0.00000,0.26594,0.63848,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,5,0,0,0,0,3.79487,0.07004,9.16428,9.92669
112,77.416,0.00000,0.02401,0.99435,3.76244,0.00000,2.72265,0.00000,0.04178,0.00000,0.01981,0.00000,0.00000,0.00000,0.50324,0.00000,0.00000,0.00000,0.08747,0.00000,4.00637,0.00000,0.00000,0.00000,0.25732,0.11471,0.02484,0.90542,2.14656,0.00041,1.80593,0.06351,0.24658,0.01150,0.88882,0.00000,0.00001,0.01207,1.63943,0.00004,0.14808,0.22928,2.17192,0.00003,5.98158,0.00000,0.00000,0.18616,0.52413,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,4,0,0,0,0,7.50344,0.06159,0.59071,4.26369
113,78.736,0.00000,0.01323,0.00000,7.03797,0.00000,4.28187,0.00000,0.03510,0.00000,0.13359,0.00000,0.00000,0.00000,0.39255,0.00000,0.00000,0.00000,0.12730,0.00000,4.22035,0.00000,0.00000,0.00000,0.50347,0.08030,0.02136,0.63380,3.61398,0.00029,2.54871,0.04446,0.18314,0.00805,0.66225,0.00000,0.00000,0.00845,1.26537,0.00003,0.10366,0.16050,1.55853,0.00002,5.45321,0.00000,0.00000,0.13031,0.51793,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,11.33307,0.16869,0.51986,4.72382
114,78.808,0.00000,0.01872,0.00000,3.65006,0.00000,3.04012,0.00000,0.16386,0.00000,2.14649,0.00000,0.00000,0.00000,0.78197,0.00000,0.00000,0.00000,0.30102,0.00000,1.53340,0.00000,0.00000,0.00000,0.43397,0.05621,0.02057,0.44366,3.62481,0.00020,2.69613,0.03112,0.17736,0.00564,1.10752,0.00000,0.00000,0.00591,1.12035,0.00002,0.07256,0.11235,1.18128,0.00001,4.27727,0.00000,0.00000,0.09122,0.49274,0,0,0,3,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0,0,0,0,6.70891,2.31035,1.08300,1.96737
115,78.844,0.00000,0.02610,0.00000,2.18605,0.00000,2.07307,0.00000,0.35180,0.00000,4.80985,0.00000,0.00000,0.00000,0.22973,0.00000,0.00000,0.12865,0.07819,0.00000,1.47260,0.00000,0.00000,0.00000,0.34409,0.03934,0.02223,0.31056,3.19318,0.00014,2.50922,0.02178,0.22969,0.00395,2.21822,0.00000,0.00000,0.00414,0.85316,0.00001,0.05079,0.11724,0.85035,0.00001,3.43587,0.00000,0.00000,0.06385,0.44815,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4.28522,5.16165,0.43657,1.81669
116,79.001,0.00000,0.02183,0.21394,0.57023,0.00000,0.57323,0.00000,0.32169,0.00000,5.19659,0.00000,0.00000,0.10217,0.10979,0.00000,0.00000,0.10630,0.03771,0.00000,0.63485,0.00000,0.00000,0.00000,0.20680,0.02754,0.02211,0.28157,2.40630,0.00010,1.92842,0.01525,0.25729,0.00276,3.11173,0.00000,0.00000,0.03355,0.63015,0.00001,0.03555,0.11396,0.60656,0.00001,2.59556,0.00000,0.00000,0.04470,0.37575,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.37923,5.51828,0.35597,0.84165
117,79.447,0.05657,0.01934,0.19366,0.30696,0.00000,0.27694,0.00000,0.25310,0.00000,5.86412,0.00000,0.00000,0.12715,0.10934,0.00000,0.00000,0.14671,0.03105,0.00000,0.33842,0.00000,0.00000,0.22159,0.17259,0.03625,0.02128,0.25520,1.77650,0.00007,1.43297,0.01067,0.25603,0.00193,3.93745,0.00000,0.00000,0.06163,0.47391,0.00001,0.02489,0.12378,0.43391,0.00001,1.91842,0.00000,0.00000,0.09777,0.31480,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.85347,6.11722,0.41424,0.73260
118,79.848,0.08736,0.02583,0.30523,0.32357,0.00000,0.23793,1.21305,0.07906,0.00000,2.11864,0.00000,2.11571,0.09989,0.06314,0.00000,0.00000,0.15991,0.01425,0.00000,0.20029,0.00000,0.00000,0.10942,0.23502,0.05158,0.02264,0.27021,1.34062,0.00005,1.07446,0.37139,0.20294,0.00135,3.39181,0.00000,0.63471,0.07311,0.35068,0.00000,0.01742,0.13462,0.30801,0.00000,1.40298,0.00000,0.00000,0.10126,0.29087,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.97991,5.52646,0.33719,0.54473
119,80.400,0.01210,0.04093,0.45683,0.52412,0.00000,0.35372,0.72266,0.05187,0.00000,1.38352,0.00000,1.29928,0.12467,0.03425,0.00000,0.00000,0.14806,0.00646,0.00000,0.14878,0.00000,0.00000,0.02022,0.21995,0.03974,0.02813,0.32620,1.09567,0.00003,0.85824,0.47677,0.15762,0.00095,2.78932,0.00000,0.83408,0.08858,0.25575,0.00000,0.01220,0.13865,0.21755,0.00000,1.02672,0.00000,0.00000,0.07695,0.26959,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.38771,3.45733,0.31344,0.38895
120,80.802,0.00831,0.05791,0.91408,1.11508,0.00000,0.86777,0.43425,0.03257,0.00000,0.66141,0.00000,0.50844,0.15540,0.03794,0.00000,0.00000,0.19153,0.00589,0.00000,1.35222,0.00000,0.00000,0.30255,1.54484,0.03031,0.03706,0.50256,1.10149,0.00002,0.86110,0.46401,0.12011,0.00066,2.15095,0.00000,0.73639,0.10862,0.19040,0.00000,0.00854,0.15452,0.15405,0.00000,1.12437,0.00000,0.00000,0.14463,0.65217,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.96314,1.63667,0.39075,3.19961
121,80.839,0.00431,0.05117,0.96498,1.10717,0.00000,0.93213,0.72234,0.05570,0.00000,1.16130,0.00000,1.08783,0.15110,0.10116,0.00000,0.00000,0.29901,0.01603,0.00000,2.88740,0.00000,0.00000,2.30957,2.15600,0.02251,0.04129,0.64129,1.10320,0.00002,0.88241,0.54151,0.10079,0.00046,1.85405,0.00000,0.84182,0.12137,0.16363,0.00000,0.00598,0.19786,0.11264,0.00000,1.65328,0.00000,0.00000,0.79411,1.10332,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.05977,3.02717,0.56731,7.35298
