step,cap_deg,raw_th_c_d,raw_th_c_p,raw_th_ny_d,raw_th_ny_p,raw_th_py_d,raw_th_py_p,raw_ix_c_d,raw_ix_c_p,raw_ix_ny_d,raw_ix_ny_p,raw_ix_py_d,raw_ix_py_p,raw_mi_c_d,raw_mi_c_p,raw_mi_ny_d,raw_mi_ny_p,raw_mi_py_d,raw_mi_py_p,raw_ri_c_d,raw_ri_c_p,raw_ri_ny_d,raw_ri_ny_p,raw_ri_py_d,raw_ri_py_p,filt_th_c_d,filt_th_c_p,filt_th_ny_d,filt_th_ny_p,filt_th_py_d,filt_th_py_p,filt_ix_c_d,filt_ix_c_p,filt_ix_ny_d,filt_ix_ny_p,filt_ix_py_d,filt_ix_py_p,filt_mi_c_d,filt_mi_c_p,filt_mi_ny_d,filt_mi_ny_p,filt_mi_py_d,filt_mi_py_p,filt_ri_c_d,filt_ri_c_p,filt_ri_ny_d,filt_ri_ny_p,filt_ri_py_d,filt_ri_py_p,lvl_th_c_d,lvl_th_c_p,lvl_th_ny_d,lvl_th_ny_p,lvl_th_py_d,lvl_th_py_p,lvl_ix_c_d,lvl_ix_c_p,lvl_ix_ny_d,lvl_ix_ny_p,lvl_ix_py_d,lvl_ix_py_p,lvl_mi_c_d,lvl_mi_c_p,lvl_mi_ny_d,lvl_mi_ny_p,lvl_mi_py_d,lvl_mi_py_p,lvl_ri_c_d,lvl_ri_c_p,lvl_ri_ny_d,lvl_ri_ny_p,lvl_ri_py_d,lvl_ri_py_p,tot_th,tot_ix,tot_mi,tot_ri
113,91.756,0.00000,0.09193,0.00000,1.31608,0.00000,1.62966,3.69683,0.54991,0.00000,0.04412,0.00000,0.00000,0.00000,0.00250,0.00000,1.22268,1.02632,1.46223,0.00000,3.38451,0.00000,0.00000,3.87999,2.17810,0.00000,0.09217,0.00243,1.93854,0.00000,1.93679,2.74568,0.57838,0.48787,0.05560,0.00000,0.00000,0.04064,0.00220,0.09389,0.76126,0.70840,0.83642,1.13179,2.92871,0.00000,0.00000,1.31468,1.66064,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,3.03767,4.29085,3.71375,9.44260
114,93.080,0.00000,0.05060,0.00000,1.58790,0.00000,1.70131,0.00000,3.67825,0.00000,0.33494,0.00000,0.00000,0.00000,0.00408,0.00000,2.39005,0.00000,3.52802,0.00000,4.73405,0.00000,0.00000,0.00000,4.50158,0.00000,0.07970,0.00170,1.83335,0.00000,1.86615,1.92198,1.50834,0.34151,0.13940,0.00000,0.00000,0.02845,0.00277,0.06573,1.24990,0.49588,1.64390,0.79225,3.47031,0.00000,0.00000,0.92028,2.51292,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,3.33981,4.01319,5.92215,9.23563
115,93.764,0.00000,0.04357,0.00000,2.29141,0.00000,2.05308,0.00000,1.67238,0.00000,0.19176,0.00000,0.00000,0.00000,0.00285,0.00000,1.19685,0.00000,1.22158,0.00000,2.64545,0.00000,0.00000,0.00000,3.33623,0.00000,0.06886,0.00119,1.97077,0.00000,1.92223,1.34539,1.55755,0.23906,0.15511,0.00000,0.00000,0.01991,0.00279,0.04601,1.23399,0.34712,1.51720,0.55458,3.22285,0.00000,0.00000,0.64419,2.75992,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,4.38806,1.86414,2.42127,5.98168
116,94.545,0.00000,0.04568,0.00000,2.71721,0.00000,2.29855,0.00000,2.52342,0.00000,0.28095,0.00000,0.00000,0.00000,0.00456,0.00000,3.05599,0.00000,2.98694,0.00000,3.76416,0.00000,0.00000,0.00000,5.58816,0.00000,0.06191,0.00083,2.19470,0.00000,2.03512,0.94177,1.84731,0.16734,0.19286,0.00000,0.00000,0.01394,0.00332,0.03221,1.78059,0.24298,1.95812,0.38820,3.38524,0.00000,0.00000,0.45094,3.60839,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,3,5.06144,2.80436,6.04748,9.35232
117,95.078,0.00000,0.03520,0.00000,2.37827,0.00000,1.96725,0.00000,3.89492,0.00000,0.41909,0.00000,0.00000,0.00000,0.00488,0.00000,3.66517,0.00000,3.47716,0.00000,3.02044,0.00000,0.00000,0.00000,4.18002,0.00000,0.05389,0.00058,2.24977,0.00000,2.01476,0.65924,2.46160,0.11714,0.26073,0.00000,0.00000,0.00976,0.00379,0.02254,2.34596,0.17009,2.41383,0.27174,3.27580,0.00000,0.00000,0.31566,3.77988,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,3,4.38071,4.31401,7.14721,7.20046
118,95.346,0.00000,0.02292,0.00000,3.16007,0.00000,2.33847,0.00000,4.15876,0.00000,0.47530,0.00000,0.00000,0.00000,0.00762,0.00000,3.32632,0.00000,3.55096,0.00000,1.54529,0.00000,0.00000,0.00000,1.85825,0.00000,0.04460,0.00041,2.52286,0.00000,2.11187,0.46147,2.97074,0.08200,0.32510,0.00000,0.00000,0.00683,0.00494,0.01578,2.64007,0.11906,2.75497,0.19022,2.75665,0.00000,0.00000,0.22096,3.20339,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,2,5.52145,4.63406,6.88490,3.40354
119,95.347,0.00000,0.01162,0.00000,1.22066,0.00000,1.07770,0.00000,4.67376,0.00000,0.69186,0.00000,0.00000,0.00000,0.01038,0.00000,2.11116,0.00000,2.62058,0.00000,0.94398,0.00000,0.00000,0.00000,0.94139,0.00000,0.03471,0.00029,2.13220,0.00000,1.80162,0.32303,3.48165,0.05740,0.43513,0.00000,0.00000,0.00478,0.00657,0.01105,2.48139,0.08334,2.71465,0.13315,2.21285,0.00000,0.00000,0.15467,2.52479,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,2,2.30998,5.36562,4.74211,1.88537
120,95.794,0.00000,0.00960,0.00000,0.74688,0.00000,0.79683,0.00000,6.50271,0.00000,1.14939,0.00000,0.00000,0.00000,0.00860,0.00000,1.79256,1.10981,1.72485,0.00000,0.51654,0.00000,0.00000,0.65111,0.37908,0.00000,0.02717,0.00020,1.71660,0.00000,1.50018,0.22612,4.38797,0.04018,0.64941,0.00000,0.00000,0.00335,0.00718,0.00773,2.27474,0.39128,2.41771,0.09321,1.70396,0.00000,0.00000,0.30360,1.88108,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,1,1.55331,7.65209,4.63582,1.54674
121,96.777,0.00000,0.01970,0.00000,1.24368,0.00000,1.41962,4.82183,0.56963,0.00000,0.07590,0.00000,0.00000,0.00000,0.00549,0.00000,0.62622,0.26807,0.56806,0.00000,0.14728,0.00000,0.00000,0.17101,0.09613,0.00000,0.02493,0.00014,1.57473,0.00000,1.47601,1.60483,3.24247,0.02812,0.47735,0.00000,0.00000,0.00234,0.00667,0.00541,1.78019,0.35432,1.86282,0.06525,1.23695,0.00000,0.00000,0.26383,1.34559,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2.68300,5.46736,1.46784,0.41442
122,97.724,0.00000,0.03833,0.00000,1.40171,0.00000,1.46496,4.63724,0.42638,0.00000,0.05850,0.00000,0.00000,0.00000,0.00367,0.00000,0.28122,0.27946,0.24584,0.00000,0.17843,0.00000,0.00000,0.03721,0.10057,0.00000,0.02895,0.00010,1.52282,0.00000,1.47270,2.51456,2.39764,0.01969,0.35170,0.00000,0.00000,0.00164,0.00577,0.00379,1.33050,0.33186,1.37772,0.04567,0.91940,0.00000,0.00000,0.19584,0.97209,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.90499,5.12212,0.81019,0.31621
123,98.389,0.00000,0.04272,0.00000,1.71396,0.00000,1.96268,3.91140,0.37123,0.00000,0.06146,0.00000,0.00000,0.02410,0.00350,0.00000,0.13493,0.13641,0.13567,0.00000,0.39927,0.00000,0.00000,0.05208,0.24505,0.00000,0.03308,0.00007,1.58016,0.00000,1.61969,2.93361,1.78972,0.01378,0.26463,0.00000,0.00000,0.00838,0.00509,0.00265,0.97183,0.27323,1.00511,0.03197,0.76336,0.00000,0.00000,0.15271,0.75398,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.71936,4.34409,0.43461,0.69639
124,99.040,0.00000,0.06669,0.00000,1.92628,0.00000,1.87476,3.19122,0.87031,0.00000,0.15107,0.00000,0.00000,0.01121,0.00146,0.00000,0.03927,0.04039,0.04280,0.11023,0.12109,0.00000,0.00000,0.01301,0.08085,0.00000,0.04316,0.00005,1.68400,0.00000,1.69621,3.01089,1.51390,0.00965,0.23056,0.00000,0.00000,0.00923,0.00400,0.00186,0.69206,0.20337,0.71641,0.05545,0.57068,0.00000,0.00000,0.11080,0.55204,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86773,4.21260,0.13513,0.32517
125,99.569,0.00000,0.05505,0.00000,1.90044,0.00000,2.03152,2.83583,0.69870,0.00000,0.12073,0.00000,0.00000,0.01865,0.00355,0.00000,0.05956,0.06805,0.07467,0.97244,1.14344,0.00000,0.00000,0.10567,0.75323,0.00000,0.04673,0.00003,1.74893,0.00000,1.79680,2.95837,1.26934,0.00675,0.19761,0.00000,0.00000,0.01206,0.00387,0.00130,0.50231,0.16278,0.52389,0.33055,0.74250,0.00000,0.00000,0.10926,0.61240,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98700,3.65527,0.22447,2.97479
126,99.872,0.00000,0.05557,0.00000,1.78290,0.00000,1.68051,3.36742,0.32788,0.00000,0.05424,0.00000,0.00000,0.02398,0.00455,0.00000,0.14714,0.13970,0.15235,0.00000,3.69893,0.00000,0.00000,0.32522,2.22386,0.00000,0.04938,0.00002,1.75912,0.00000,1.76191,3.08109,0.98690,0.00473,0.15460,0.00000,0.00000,0.01563,0.00407,0.00091,0.39576,0.15586,0.41243,0.23138,1.62943,0.00000,0.00000,0.17405,1.09583,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.51898,3.74954,0.46772,6.24801
127,99.928,0.00000,0.08211,0.00000,1.93064,0.00000,1.55566,4.58941,0.49241,0.00000,0.12214,0.00000,0.00000,0.04229,0.00532,0.00000,0.51927,0.48452,0.42038,0.00000,3.05810,0.00000,0.00000,2.37999,1.64032,0.00000,0.05920,0.00002,1.81058,0.00000,1.70004,3.53358,0.83855,0.00331,0.14486,0.00000,0.00000,0.02363,0.00445,0.00064,0.43281,0.25445,0.41481,0.16197,2.05803,0.00000,0.00000,0.83583,1.25918,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3.56841,5.20395,1.47178,7.07841
128,100.357,0.00000,0.04895,0.00000,2.04288,0.00000,2.01751,0.00000,1.08734,0.00000,0.19169,0.00000,0.00000,0.00000,0.00445,0.00000,0.44314,0.16028,0.43217,0.00000,2.38754,0.00000,0.00000,2.09199,1.44306,0.00000,0.05613,0.00001,1.88027,0.00000,1.79528,2.47351,0.91319,0.00232,0.15891,0.00000,0.00000,0.01654,0.00445,0.00045,0.43591,0.22620,0.42002,0.11338,2.15689,0.00000,0.00000,1.21268,1.31434,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,4.10934,1.27902,1.04005,5.92259
129,101.874,0.00000,0.04505,0.00000,1.91953,0.00000,1.91864,0.00000,3.27436,0.00000,0.57125,0.00000,0.00000,0.00000,0.01117,0.00000,2.08042,0.00000,2.61449,0.00000,4.94614,0.00000,0.00000,0.00000,3.27939,0.00000,0.05280,0.00001,1.89205,0.00000,1.83229,1.73146,1.62154,0.00162,0.28261,0.00000,0.00000,0.01158,0.00647,0.00031,0.92926,0.15834,1.07836,0.07936,2.99366,0.00000,0.00000,0.84888,1.90386,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,3.88322,3.84561,4.70609,8.22553
130,102.416,0.00000,0.07125,0.00000,3.99035,0.00000,3.94721,0.00000,1.91288,0.00000,1.68123,0.00000,0.00000,0.00000,0.00673,0.00000,3.42366,0.00000,3.26949,0.00000,5.05495,0.00000,0.00000,0.00000,5.48571,0.00000,0.05834,0.00001,2.52154,0.00000,2.46677,1.21202,1.70894,0.00113,0.70220,0.00000,0.00000,0.00811,0.00655,0.00022,1.67758,0.11084,1.73570,0.05556,3.61205,0.00000,0.00000,0.59421,2.97841,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,2,8.00881,3.59411,6.69989,10.54066
131,103.572,0.00000,0.04468,0.00000,3.02517,0.00000,2.96457,0.00000,0.89399,0.00000,1.88676,0.00000,0.00000,0.00000,0.00805,0.00000,4.49222,0.00000,4.39136,0.00000,6.49987,0.00000,0.00000,0.00000,3.43351,0.00000,0.05424,0.00000,2.67263,0.00000,2.61611,0.84841,1.46445,0.00079,1.05756,0.00000,0.00000,0.00567,0.00700,0.00015,2.52198,0.07759,2.53240,0.03889,4.47839,0.00000,0.00000,0.41595,3.11494,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,2,0,2,0,3,0,0,0,2,6.03442,2.78074,8.89163,9.93338
132,104.317,0.00000,0.04078,0.00000,2.94131,0.00000,2.93290,0.00000,1.30026,0.00000,2.13973,0.00000,0.00000,0.00000,0.00931,0.00000,4.91630,0.00000,4.90369,0.00000,5.19897,0.00000,0.00000,0.00000,1.94454,0.00000,0.05020,0.00000,2.75323,0.00000,2.71115,0.59389,1.41520,0.00056,1.38221,0.00000,0.00000,0.00397,0.00769,0.00011,3.24027,0.05431,3.24378,0.02722,4.69457,0.00000,0.00000,0.29116,2.76382,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,2,0,2,0,3,0,0,0,2,5.91499,3.43999,9.82929,7.14351
133,105.060,0.00000,0.01784,0.00000,2.73935,0.00000,2.85672,0.00000,0.53103,0.00000,0.93183,0.00000,0.00000,0.00000,0.01696,0.00000,3.47859,0.00000,3.63677,0.00000,1.86099,0.00000,0.00000,0.00000,3.59469,0.00000,0.04049,0.00000,2.74907,0.00000,2.75482,0.41572,1.14995,0.00039,1.24710,0.00000,0.00000,0.00278,0.01047,0.00007,3.31177,0.03802,3.36168,0.01906,3.84449,0.00000,0.00000,0.20382,3.01308,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,2,0,2,0,3,0,0,0,2,5.61391,1.46287,7.13233,5.45567
134,105.144,0.00000,0.01848,0.00000,1.97041,0.00000,2.40099,0.00000,5.55654,0.00000,0.72780,0.00000,0.00000,0.00000,0.00407,0.00000,0.62288,0.00000,0.63672,0.00000,0.86883,0.00000,0.00000,0.00000,1.17987,0.00000,0.03389,0.00000,2.51547,0.00000,2.64867,0.29101,2.47193,0.00027,1.09131,0.00000,0.00000,0.00195,0.00855,0.00005,2.50510,0.02661,2.54419,0.01334,2.95179,0.00000,0.00000,0.14267,2.46312,0,0,0,2,0,2,0,2,0,1,0,0,0,0,0,2,0,2,0,2,0,0,0,2,4.38988,6.28434,1.26368,2.04869
135,105.548,0.00000,0.01908,0.00000,1.30778,0.00000,1.32514,0.00000,3.91552,0.00000,0.45898,0.00000,0.00000,0.00000,0.01330,0.00000,2.30440,0.00000,2.86283,0.00000,0.63108,0.00000,0.00000,0.00000,0.61285,0.00000,0.02945,0.00000,2.15316,0.00000,2.25161,0.20370,2.90500,0.00019,0.90161,0.00000,0.00000,0.00136,0.00998,0.00004,2.44489,0.01863,2.63978,0.00934,2.25558,0.00000,0.00000,0.09987,1.90804,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,1,2.65200,4.37449,5.18052,1.24393
136,105.997,0.00000,0.05304,0.00000,1.78729,0.00000,0.49662,0.00000,4.12063,0.00000,0.49315,0.00000,0.00000,0.00000,0.00425,0.00000,1.26104,1.01849,2.09341,0.00000,0.81959,0.00000,0.00000,0.00000,0.60552,0.00000,0.03653,0.00000,2.04340,0.00000,1.72511,0.14259,3.26969,0.00013,0.77907,0.00000,0.00000,0.00095,0.00826,0.00003,2.08973,0.31859,2.47587,0.00654,1.82478,0.00000,0.00000,0.06991,1.51728,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,1,2.33695,4.61378,4.37719,1.42511
137,106.370,0.00000,0.09818,0.00000,2.11796,0.00000,0.10029,0.00000,4.66333,0.00000,0.67290,0.00000,0.00000,0.00000,0.01472,0.00000,1.61245,0.40553,1.95358,0.00000,0.57920,0.00000,0.00000,0.00000,0.38229,0.00000,0.05502,0.00000,2.06577,0.00000,1.23767,0.09982,3.68779,0.00009,0.74722,0.00000,0.00000,0.00067,0.01020,0.00002,1.94655,0.34467,2.31919,0.00458,1.45111,0.00000,0.00000,0.04894,1.17678,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,2.31643,5.33623,3.98628,0.96149
138,106.663,0.00000,0.18120,0.00000,2.89321,0.00000,0.00000,0.00000,3.57445,0.00000,0.64658,0.00000,0.00000,0.00000,0.00929,0.00000,0.91993,0.18474,1.03298,0.00000,0.41349,0.00000,0.00000,0.00000,0.25569,0.00000,0.09288,0.00000,2.31400,0.00000,0.86637,0.06987,3.65379,0.00007,0.71703,0.00000,0.00000,0.00047,0.00992,0.00001,1.63856,0.29669,1.93332,0.00320,1.13982,0.00000,0.00000,0.03426,0.90046,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3.07441,4.22103,2.14694,0.66918
139,106.891,0.00000,0.18676,0.00000,2.91054,0.00000,0.00000,0.00000,3.54395,0.00000,0.84198,0.00000,0.00000,0.00000,0.00355,0.00000,0.28763,0.18247,0.29727,0.00000,0.50488,0.00000,0.00000,0.00000,0.32095,0.00000,0.12104,0.00000,2.49296,0.00000,0.60646,0.04891,3.62084,0.00005,0.75451,0.00000,0.00000,0.00033,0.00801,0.00001,1.23328,0.26242,1.44251,0.00224,0.94934,0.00000,0.00000,0.02398,0.72660,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.09730,4.38593,0.77091,0.82582
140,107.327,0.00000,0.21382,0.00000,2.78155,0.00000,0.00000,0.00000,3.60463,0.00000,0.90259,0.00000,0.00000,0.00000,0.00484,0.00000,0.31310,0.31413,0.30284,0.00000,0.35536,0.00000,0.00000,0.31893,0.25145,0.00000,0.14888,0.00000,2.57954,0.00000,0.42452,0.03424,3.61597,0.00003,0.79894,0.00000,0.00000,0.00023,0.00706,0.00001,0.95723,0.27793,1.10061,0.00157,0.77114,0.00000,0.00000,0.11246,0.58406,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.99538,4.50722,0.93491,0.92573
141,107.861,0.00000,0.22484,0.00000,3.51371,0.00000,0.09938,0.00000,2.47300,0.00000,0.77199,0.00000,0.00000,0.01863,0.00206,0.00000,0.10352,0.10376,0.10077,0.00000,0.98792,0.00000,0.00000,0.81355,0.61048,0.00000,0.17167,0.00000,2.85979,0.00000,0.32698,0.02397,3.27308,0.00002,0.79085,0.00000,0.00000,0.00575,0.00556,0.00000,0.70111,0.22568,0.80066,0.00110,0.83618,0.00000,0.00000,0.32279,0.59198,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83793,3.24499,0.32873,2.41196
142,107.974,0.00000,0.22541,0.00000,3.26464,0.00000,0.09644,0.00000,2.96257,0.00000,0.93483,0.00000,0.00000,0.00000,0.00690,0.00000,0.58422,0.37900,0.53272,0.00000,1.76586,0.00000,0.00000,1.41345,0.89764,0.00000,0.18779,0.00000,2.98125,0.00000,0.25781,0.01678,3.17993,0.00002,0.83405,0.00000,0.00000,0.00402,0.00596,0.00000,0.66605,0.27168,0.72028,0.00077,1.11508,0.00000,0.00000,0.64999,0.68368,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.58649,3.89740,1.50284,4.07696
143,107.953,0.00000,0.23371,0.00000,3.97482,0.00000,0.17427,0.00000,2.68124,0.00000,1.00725,0.00000,0.00000,0.00000,0.00642,0.00000,1.47726,1.03454,1.30127,0.00000,5.56653,0.00000,0.00000,0.00000,2.57216,0.00000,0.20157,0.00000,3.27932,0.00000,0.23275,0.01174,3.03032,0.00001,0.88601,0.00000,0.00000,0.00282,0.00610,0.00000,0.90941,0.50054,0.89457,0.00054,2.45052,0.00000,0.00000,0.45499,1.25023,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4.38280,3.68849,3.81948,8.13870
144,108.273,0.00000,0.20781,0.00000,5.58253,0.00000,0.40574,0.00000,0.35579,0.00000,1.18249,0.00000,0.00000,0.00000,0.00574,0.00000,5.41347,0.00000,3.42827,0.00000,6.14278,0.00000,0.00000,0.00000,3.66095,0.00000,0.20344,0.00000,3.97028,0.00000,0.28465,0.00822,2.22796,0.00001,0.97495,0.00000,0.00000,0.00197,0.00599,0.00000,2.26063,0.35037,1.65468,0.00038,3.55820,0.00000,0.00000,0.31849,1.97344,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,1,6.19607,1.53828,8.84749,9.80373
145,109.024,0.00000,0.14502,0.00000,6.32046,0.00000,0.82541,0.00000,0.07318,0.00000,0.23529,0.00000,0.00000,0.00000,0.00458,0.00000,6.50312,0.00000,4.41037,0.00000,8.24235,0.00000,0.00000,0.00000,1.47460,0.00000,0.18591,0.00000,4.67533,0.00000,0.44688,0.00575,1.58153,0.00001,0.75306,0.00000,0.00000,0.00138,0.00557,0.00000,3.53338,0.24526,2.48139,0.00026,4.96344,0.00000,0.00000,0.22295,1.82379,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,3,0,0,0,1,7.29089,0.30847,10.91807,9.71695
146,109.751,0.00000,0.15929,0.00000,5.41849,0.00000,0.83145,0.00000,0.89165,0.00000,2.74083,0.00000,0.00000,0.00000,0.00502,0.00000,5.07836,0.00000,3.89645,0.00000,14.23830,0.00000,0.00000,0.00000,1.11405,0.00000,0.17793,0.00000,4.89828,0.00000,0.56225,0.00403,1.37456,0.00000,1.34939,0.00000,0.00000,0.00097,0.00540,0.00000,3.99687,0.17168,2.90591,0.00018,7.74590,0.00000,0.00000,0.15606,1.61087,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,3,0,2,0,5,0,0,0,1,6.40923,3.63248,8.97983,15.35234
147,110.141,0.00000,0.12839,0.00000,3.52931,0.00000,1.37345,0.00000,0.60007,0.00000,1.89060,0.00000,0.00000,0.00000,0.00672,0.00000,4.59535,0.00000,3.85180,0.00000,34.14809,0.00000,0.00000,0.00000,3.13029,0.00000,0.16307,0.00000,4.48759,0.00000,0.80561,0.00282,1.14222,0.00000,1.51175,0.00000,0.00000,0.00068,0.00580,0.00000,4.17642,0.12018,3.18968,0.00013,15.66656,0.00000,0.00000,0.10924,2.06669,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,3,0,2,0,8,0,0,0,2,5.03116,2.49066,8.45387,37.27838
148,110.638,0.00000,0.10973,0.00000,3.23541,0.00000,1.84658,0.00000,0.77545,0.00000,2.80893,0.00000,0.00000,0.00000,0.00463,0.00000,2.72122,0.00000,2.36470,0.00000,25.60616,0.00000,0.00000,0.00000,3.02542,0.00000,0.14706,0.00000,4.11194,0.00000,1.11790,0.00197,1.03219,0.00000,1.90090,0.00000,0.00000,0.00047,0.00545,0.00000,3.73986,0.08412,2.94218,0.00009,18.64844,0.00000,0.00000,0.07647,2.35431,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,3,0,2,0,8,0,0,0,2,5.19172,3.58438,5.09055,28.63157
149,111.113,0.00000,0.07388,0.00000,2.75378,0.00000,1.11107,0.00000,0.68153,0.00000,2.50106,0.00000,0.00000,0.00000,0.00594,0.00000,3.44224,0.00000,3.12399,0.00000,4.19847,0.00000,0.00000,0.00000,1.37209,0.00000,0.12511,0.00000,3.70449,0.00000,1.11585,0.00138,0.92699,0.00000,2.08095,0.00000,0.00000,0.00033,0.00560,0.00000,3.65057,0.05889,2.99672,0.00006,14.31345,0.00000,0.00000,0.05353,2.05965,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,3,0,2,0,7,0,0,0,2,3.93873,3.18259,6.57217,5.57056
150,111.260,0.00000,0.09376,0.00000,5.04563,0.00000,0.75697,0.00000,0.80945,0.00000,1.46087,0.00000,0.00000,0.00000,0.00825,0.00000,1.20536,0.00000,1.64167,0.00000,0.87710,0.00000,0.00000,0.00000,0.26018,0.00000,0.11570,0.00000,4.10683,0.00000,1.00819,0.00097,0.89173,0.00000,1.89493,0.00000,0.00000,0.00023,0.00639,0.00000,2.91701,0.04122,2.59021,0.00004,10.28254,0.00000,0.00000,0.03747,1.51981,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,6,0,0,0,1,5.89636,2.27032,2.85528,1.13729
151,111.266,0.00000,0.11460,0.00000,3.14892,0.00000,0.27190,0.00000,4.47155,0.00000,1.27141,0.00000,0.00000,0.00000,0.00809,0.00000,1.03317,0.00000,1.00708,0.00000,0.60821,0.00000,0.00000,0.00000,0.25347,0.00000,0.11537,0.00000,3.81946,0.00000,0.78730,0.00068,1.96567,0.00000,1.70787,0.00000,0.00000,0.00016,0.00690,0.00000,2.35186,0.02885,2.11527,0.00003,7.38024,0.00000,0.00000,0.02623,1.13991,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,5,0,0,0,1,3.53541,5.74296,2.04834,0.86168
152,111.900,0.00000,0.48061,0.00000,4.73280,0.00000,0.63767,0.00000,3.04293,0.00000,0.87133,0.00000,0.00000,0.00000,0.00762,0.00000,0.59095,0.19786,0.59815,0.00000,0.60692,0.00000,0.00000,0.00000,0.23708,0.00000,0.22495,0.00000,4.09346,0.00000,0.74241,0.00047,2.28885,0.00000,1.45691,0.00000,0.00000,0.00011,0.00712,0.00000,1.82359,0.07956,1.66013,0.00002,5.34825,0.00000,0.00000,0.01836,0.86906,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,4,0,0,0,0,5.85108,3.91427,1.39458,0.84400
153,112.372,0.00000,2.55418,0.00000,2.38164,0.00000,0.00000,0.00000,2.79830,0.00000,0.93178,0.00000,0.00000,0.00000,0.01094,0.00000,0.65203,0.17583,0.65012,0.00000,0.53495,0.00000,0.00000,0.00000,0.22218,0.00000,0.92372,0.00000,3.57992,0.00000,0.51969,0.00033,2.44169,0.00000,1.29937,0.00000,0.00000,0.00008,0.00826,0.00000,1.47212,0.10844,1.35713,0.00002,3.90426,0.00000,0.00000,0.01285,0.67500,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,3,0,0,0,0,4.93582,3.73009,1.48892,0.75714
154,112.739,0.00000,2.98391,0.00000,2.79209,0.00000,0.00000,0.00000,2.59784,0.00000,0.88824,0.00000,0.00000,0.00000,0.01498,0.00000,0.71619,0.45501,0.70872,0.00000,0.58557,0.00000,0.00000,0.00000,0.28140,0.00000,1.54177,0.00000,3.34357,0.00000,0.36378,0.00023,2.48853,0.00000,1.17603,0.00000,0.00000,0.00006,0.01028,0.00000,1.24534,0.21241,1.16261,0.00001,2.90865,0.00000,0.00000,0.00900,0.55692,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,5.77600,3.48608,1.89489,0.86697
