step,cap_deg,priv_0,priv_1,priv_2,priv_3,priv_4,priv_5,priv_6,priv_7,priv_8,priv_9,priv_10,priv_11,priv_12,priv_13,priv_14,priv_15,priv_16,priv_17,priv_18,priv_19,priv_20,priv_21,priv_22,priv_23,priv_24,priv_25,priv_26,priv_27,priv_28,priv_29,priv_30,priv_31,priv_32,priv_33,priv_34,priv_35,priv_36,priv_37,priv_38,priv_39,priv_40,priv_41,priv_42,priv_43,priv_44,priv_45,priv_46,priv_47,priv_48,priv_49,priv_50,priv_51,priv_52,priv_53,priv_54,priv_55,priv_56,priv_57,priv_58,priv_59,prop_0,prop_1,prop_2,prop_3,prop_4,prop_5,prop_6,prop_7,prop_8,prop_9,prop_10,prop_11,prop_12,prop_13,prop_14,prop_15,prop_16,prop_17,prop_18,prop_19,prop_20,prop_21,prop_22,prop_23,prop_24,prop_25,prop_26,prop_27,prop_28,prop_29,prop_30,prop_31,prop_32,prop_33,prop_34,prop_35,prop_36,prop_37,prop_38,prop_39,prop_40,prop_41,prop_42,prop_43,prop_44,prop_45,prop_46,prop_47,prop_48,prop_49,prop_50,prop_51,prop_52,prop_53,prop_54,prop_55,prop_56,prop_57,prop_58,prop_59,prop_60,prop_61,prop_62,prop_63,prop_64,prop_65,prop_66,prop_67,prop_68,prop_69,prop_70,prop_71,prop_72,prop_73,prop_74,prop_75,targ_0,targ_1,targ_2,targ_3,targ_4,targ_5,targ_6,targ_7,targ_8,targ_9,targ_10,targ_11,targ_12,targ_13,targ_14,targ_15,targ_16,targ_17,targ_18,targ_19,targ_20,targ_21,targ_22,targ_23,targ_24,targ_25,targ_26,targ_27,targ_28,targ_29,targ_30,targ_31,targ_32,targ_33,targ_34,targ_35,targ_36,targ_37,targ_38,targ_39,targ_40,targ_41,targ_42,targ_43,targ_44,targ_45,targ_46,targ_47,targ_48,targ_49,targ_50,targ_51,targ_52,targ_53,targ_54,targ_55,targ_56,targ_57,targ_58,targ_59,targ_60,targ_61,targ_62,targ_63,targ_64
182,131.2947,-0.182738,0.391916,-0.411163,0.555439,-0.035341,0.114998,0.057226,1.831585,-2.244680,-0.000001,-0.500551,0.260915,0.820303,-0.025804,0.228206,0.750018,-0.262766,-0.049110,0.512822,1.643759,-1.592141,-0.025723,-0.031051,-0.088721,-0.123067,0.000005,0.000011,0.910913,0.412599,-0.051637,-0.017941,0.000448,-0.000753,0.000837,0.001338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.031066,-0.088665,-0.230459,2.940000,3.333333,3.274548,0.229137,-1.816673,-0.353831,-2.115790,0.016855,-0.195144,1.512013,-0.198017,-0.227000,1.391292,0.744062,0.442447,-0.162037,-0.057401,1.415120,-0.176325,0.002530,0.104962,1.407612,-0.194357,-0.226952,-0.991175,0.973863,-0.243407,0.938052,-0.518413,0.999858,0.981020,0.058749,0.980459,0.974346,0.178542,0.735723,0.903707,0.986901,0.998353,0.155049,0.984495,0.999997,0.994497,0.162461,0.981172,0.974357,-0.132564,0.227138,-0.969924,-0.346494,-0.855130,0.016855,-0.193908,0.998273,-0.196725,-0.225056,0.983932,0.677282,0.428152,-0.161329,-0.057369,0.987907,-0.175413,0.002530,0.104770,0.986715,-0.193135,-0.225008,0.279068,-0.779257,0.108962,-0.550461,-0.040388,-0.081607,0.028818,0.065138,-0.471939,-0.078648,-0.045430,-0.101618,0.016705,0.040388,0.081607,-0.028818,-0.033148,0.307743,0.783218,0.539227,-0.065138,0.471939,0.078648,0.160555,0.166687,0.166921,0.113764,0.079713,0.059652,0.187687,0.161754,0.147746,0.099083,0.060163,0.160521,0.160592,0.108487,0.076961,0.054815,0.166165,0.166382,0.115354,0.085629,0.073477,0.505556,-0.034899,-0.999391,0.000000,0.030353,0.088665,0.130365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
183,131.3097,-0.010998,0.508015,-0.532438,0.656122,-0.291326,0.095309,1.043682,1.430345,-1.825206,-0.000000,-0.572259,0.429123,1.719062,-0.013643,1.566067,0.733216,0.031950,0.152563,1.366648,1.516700,-1.219204,-0.014773,-0.030976,-0.087823,-0.122992,0.000011,0.000025,0.912898,0.408188,-0.010945,0.009630,-0.000158,-0.000423,0.000448,0.403364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.030988,-0.087769,-0.230384,2.940000,3.333333,3.273228,0.237179,-1.827368,-0.340224,-2.117947,0.017142,-0.195901,1.515047,-0.191152,-0.227000,1.387398,0.746262,0.436872,-0.161980,-0.059848,1.421220,-0.175320,0.004368,0.101918,1.414173,-0.194910,-0.226978,-0.991349,0.972005,-0.253766,0.942680,-0.520256,0.999853,0.980873,0.055720,0.981786,0.974346,0.182372,0.734232,0.906079,0.986910,0.998210,0.149020,0.984671,0.999990,0.994811,0.155983,0.981065,0.974351,-0.131256,0.234962,-0.967266,-0.333698,-0.854010,0.017141,-0.194651,0.998446,-0.189990,-0.225056,0.983230,0.678899,0.423108,-0.161272,-0.059812,0.988834,-0.174423,0.004368,0.101742,0.987760,-0.193678,-0.225034,0.278475,-0.776246,0.110768,-0.554639,-0.072850,-0.046177,0.049129,-0.165929,-0.608985,0.166964,-0.044486,-0.100640,0.016809,0.072850,0.046177,-0.049129,-0.037522,0.304978,0.782863,0.541023,0.165929,0.608985,-0.166964,0.159755,0.165703,0.165972,0.112786,0.078571,0.058300,0.186742,0.160813,0.146816,0.098300,0.060013,0.159723,0.159838,0.107717,0.076132,0.053951,0.165600,0.165866,0.114892,0.085227,0.073174,0.508333,-0.052336,-0.998630,0.000000,0.029409,0.087687,0.130261,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
184,131.8640,0.208947,0.606619,-0.616676,0.737913,-0.519988,0.368627,0.938324,0.958565,-0.671261,-0.003402,-0.439631,0.151679,1.306505,0.002462,1.321209,1.201924,-1.322288,0.487245,1.209021,1.381143,-1.113579,-0.005985,-0.028455,-0.088560,-0.123092,0.000000,0.000001,0.915470,0.402386,0.001095,0.034716,0.001530,-0.000829,0.000890,0.167769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.028471,-0.088503,-0.230483,2.940000,3.333333,3.275574,0.246855,-1.839577,-0.324921,-2.124747,0.022606,-0.196311,1.513511,-0.192392,-0.227000,1.384643,0.743704,0.441188,-0.161950,-0.059624,1.420629,-0.181359,0.012393,0.102446,1.412834,-0.197024,-0.226972,-0.991038,0.969686,-0.265556,0.947676,-0.526051,0.999744,0.980793,0.057254,0.981550,0.974346,0.185080,0.735966,0.904245,0.986915,0.998223,0.149604,0.983599,0.999923,0.994757,0.157307,0.980653,0.974352,-0.133581,0.244355,-0.964095,-0.319234,-0.850453,0.022604,-0.195053,0.998360,-0.191207,-0.225056,0.982723,0.677018,0.427014,-0.161243,-0.059589,0.988746,-0.180367,0.012392,0.102267,0.987550,-0.195752,-0.225028,0.282355,-0.771875,0.111031,-0.558710,-0.112468,0.036366,0.063276,-0.309129,-0.579534,0.678843,-0.042948,-0.100991,0.016656,0.112468,-0.036366,-0.063276,-0.043920,0.303308,0.784579,0.538990,0.309129,0.579534,-0.678843,0.159797,0.165593,0.165904,0.112735,0.078635,0.058680,0.186611,0.160589,0.146568,0.097916,0.059220,0.159767,0.159931,0.107882,0.076599,0.054642,0.165782,0.166099,0.115229,0.085799,0.074084,0.511111,-0.069756,-0.997564,0.000000,0.027871,0.088038,0.130414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
185,132.5912,0.127705,0.582149,-0.723532,0.786611,-0.614176,0.298083,1.472123,1.086149,-0.136336,-0.002802,-0.505381,0.004033,1.495322,-0.011918,1.634376,1.458426,-2.602567,0.584463,1.401495,1.004627,0.503586,-0.016669,-0.027466,-0.088525,-0.122799,0.000006,0.000015,0.917433,0.397890,-0.043486,0.041647,-0.000551,-0.002281,0.002398,0.539890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.027478,-0.088470,-0.230190,2.940000,3.333333,3.277732,0.257054,-1.853507,-0.308634,-2.132936,0.027244,-0.193267,1.514847,-0.192263,-0.227000,1.382142,0.737392,0.435074,-0.162011,-0.056734,1.423649,-0.185173,0.022645,0.104693,1.412369,-0.189368,-0.227009,-0.990747,0.967143,-0.278960,0.952749,-0.532998,0.999629,0.981382,0.055920,0.981574,0.974346,0.187537,0.740225,0.906839,0.986905,0.998391,0.146617,0.982904,0.999744,0.994525,0.157766,0.982123,0.974344,-0.135719,0.254232,-0.960303,-0.303757,-0.846117,0.027241,-0.192066,0.998435,-0.191081,-0.225056,0.982258,0.672359,0.421477,-0.161303,-0.056703,0.989193,-0.184117,0.022644,0.104502,0.987477,-0.188238,-0.225064,0.286456,-0.767326,0.112085,-0.562663,-0.107536,-0.017593,0.012127,-0.427911,-0.548905,0.565717,-0.041222,-0.100971,0.016919,0.107536,0.017593,-0.012127,-0.050831,0.302138,0.785881,0.537140,0.427911,0.548905,-0.565717,0.159280,0.164876,0.165213,0.112044,0.077968,0.058191,0.185954,0.159918,0.145892,0.097342,0.059130,0.159251,0.159448,0.107401,0.076228,0.054189,0.165495,0.165852,0.115076,0.085625,0.073870,0.513889,-0.087156,-0.996195,0.000000,0.026145,0.088019,0.130151,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
186,133.1534,0.178509,0.606879,-0.716522,0.902278,-0.660635,0.164098,0.450631,0.339614,0.017982,-0.000002,-0.558187,-0.268113,1.758579,0.028250,1.094348,0.815973,-2.010901,0.397726,1.108521,0.903086,-0.692060,0.027829,-0.025493,-0.088305,-0.122635,0.000005,0.000011,0.921501,0.388377,0.051494,0.008364,0.001501,0.001221,-0.001282,0.675122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.025505,-0.088249,-0.230026,2.940000,3.333333,3.280341,0.267151,-1.867647,-0.291305,-2.142077,0.030542,-0.189722,1.513051,-0.196962,-0.227000,1.378610,0.729989,0.429315,-0.161892,-0.053014,1.423926,-0.191653,0.030378,0.108087,1.412931,-0.188675,-0.226907,-0.990390,0.964527,-0.292510,0.957870,-0.540710,0.999534,0.982057,0.057713,0.980666,0.974346,0.191005,0.745182,0.909251,0.986924,0.998595,0.146343,0.981691,0.999539,0.994164,0.157210,0.982254,0.974367,-0.138304,0.263984,-0.956263,-0.287202,-0.841209,0.030538,-0.188586,0.998333,-0.195691,-0.225056,0.981589,0.666861,0.416248,-0.161186,-0.052989,0.989234,-0.190482,0.030373,0.107877,0.987565,-0.187558,-0.224964,0.290607,-0.762278,0.113908,-0.567014,-0.088737,-0.010179,0.053933,-0.481780,-0.776969,0.517340,-0.039688,-0.100934,0.017047,0.088737,0.010179,-0.053933,-0.058607,0.300971,0.786814,0.535635,0.481780,0.776969,-0.517340,0.158910,0.164211,0.164596,0.111463,0.077628,0.058543,0.185344,0.159232,0.145178,0.096682,0.058797,0.158883,0.159139,0.107168,0.076336,0.054660,0.165434,0.165856,0.115187,0.085900,0.074379,0.516667,-0.104528,-0.994522,0.000000,0.024611,0.087982,0.130023,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.222222,0.000000,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
187,134.3390,0.192622,0.683737,-0.767237,0.874641,-0.660347,0.165427,1.261264,1.342068,-2.036664,-0.000001,-0.545442,0.104220,1.631955,-0.013793,1.747471,1.315400,-1.959584,0.430094,1.538521,1.095738,0.774317,-0.007951,-0.024271,-0.088300,-0.122725,0.000007,0.000018,0.923477,0.383653,-0.047881,0.021976,0.000280,-0.001805,0.001784,0.289724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024281,-0.088245,-0.230116,2.940000,3.333333,3.283163,0.278354,-1.882607,-0.272934,-2.151126,0.031725,-0.189965,1.512342,-0.187986,-0.227000,1.374855,0.724573,0.423274,-0.161952,-0.053439,1.424988,-0.187137,0.036836,0.107224,1.414317,-0.182927,-0.226979,-0.989996,0.961509,-0.306783,0.962984,-0.548300,0.999497,0.982011,0.058421,0.982383,0.974346,0.194690,0.748783,0.911749,0.986914,0.998572,0.145293,0.982541,0.999322,0.994257,0.155842,0.983315,0.974351,-0.141098,0.274774,-0.951780,-0.269558,-0.836282,0.031719,-0.188824,0.998292,-0.186881,-0.225056,0.980865,0.662816,0.410748,-0.161245,-0.053413,0.989389,-0.186047,0.036828,0.107018,0.987782,-0.181909,-0.225035,0.294019,-0.756689,0.116612,-0.572168,-0.123551,-0.008792,0.055882,-0.483090,-0.776629,0.521971,-0.037965,-0.100801,0.016888,0.123551,0.008792,-0.055882,-0.067168,0.299218,0.787158,0.535107,0.483090,0.776629,-0.521971,0.158709,0.163663,0.164083,0.110943,0.076974,0.057706,0.184899,0.158716,0.144631,0.096194,0.058617,0.158685,0.158988,0.107101,0.076300,0.054466,0.165583,0.166061,0.115544,0.086318,0.074766,0.519444,-0.121869,-0.992546,0.000000,0.022888,0.087849,0.130182,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
188,134.9258,0.178848,0.546783,-0.730983,0.869169,-0.740773,0.415422,0.947595,1.139969,-1.222216,-0.000001,-0.280833,0.139478,1.553061,-0.015546,1.472273,1.701560,-2.353064,0.624065,1.239149,0.992792,1.310818,-0.032645,-0.023513,-0.088186,-0.122476,0.000015,0.000039,0.927366,0.374154,-0.018535,0.086069,-0.001935,-0.002787,0.002630,0.465690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023519,-0.088134,-0.229867,2.940000,3.333333,3.286012,0.288456,-1.897149,-0.254699,-2.161040,0.037130,-0.189199,1.515941,-0.183116,-0.227000,1.372671,0.718832,0.410624,-0.162010,-0.053511,1.430362,-0.187899,0.046472,0.106287,1.418477,-0.178280,-0.227006,-0.989590,0.958684,-0.320590,0.967739,-0.556563,0.999311,0.982155,0.054828,0.983281,0.974346,0.196832,0.752575,0.916872,0.986905,0.998569,0.139973,0.982399,0.998920,0.994357,0.151731,0.984150,0.974345,-0.143918,0.284473,-0.947218,-0.251954,-0.830805,0.037121,-0.188072,0.998496,-0.182094,-0.225056,0.980437,0.658506,0.399182,-0.161302,-0.053486,0.990155,-0.186796,0.046455,0.106087,0.988422,-0.177337,-0.225061,0.298995,-0.751407,0.117934,-0.576265,-0.093870,-0.001736,0.010042,-0.538294,-0.536633,0.721331,-0.036399,-0.100920,0.017127,0.093870,0.001736,-0.010042,-0.075086,0.298262,0.788453,0.532677,0.538294,0.536633,-0.721331,0.158361,0.163035,0.163511,0.110347,0.076259,0.056838,0.184297,0.158010,0.143886,0.095630,0.058806,0.158339,0.158708,0.106844,0.076090,0.054050,0.165524,0.166073,0.115665,0.086461,0.074854,0.522222,-0.139173,-0.990268,0.000000,0.021322,0.087968,0.129943,0.000000,0.000000,0.000000,0.111111,0.111111,0.111111,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
189,136.1020,0.028203,0.400738,-0.535597,0.848105,-0.906665,0.682679,1.627369,1.020733,-1.216923,0.000001,-1.872224,-0.433091,1.967246,-0.014129,1.974879,1.740504,-2.753140,0.557970,1.775414,0.953023,1.171007,-0.025552,-0.021469,-0.087980,-0.122335,0.000003,0.000007,0.930139,0.367207,-0.016476,0.001390,-0.000200,-0.000365,0.000378,0.460949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021479,-0.087922,-0.229726,2.940000,3.333333,3.286832,0.296145,-1.908999,-0.237459,-2.171703,0.045928,-0.189311,1.514012,-0.183878,-0.227000,1.368534,0.707358,0.407711,-0.161939,-0.053370,1.432164,-0.197056,0.053766,0.106980,1.415917,-0.177846,-0.226943,-0.989471,0.956469,-0.331792,0.971939,-0.565390,0.998946,0.982134,0.056754,0.983142,0.974346,0.200886,0.760081,0.918031,0.986917,0.998576,0.138189,0.980647,0.998555,0.994283,0.154260,0.984227,0.974359,-0.144730,0.291835,-0.943353,-0.235234,-0.824824,0.045912,-0.188182,0.998388,-0.182843,-0.225056,0.979615,0.649828,0.396509,-0.161232,-0.053344,0.990406,-0.195783,0.053740,0.106776,0.988030,-0.176910,-0.225000,0.304497,-0.746698,0.118792,-0.579321,-0.019176,-0.057211,0.052518,-0.661537,-0.427029,0.818509,-0.035746,-0.100458,0.017179,0.019176,0.057211,-0.052518,-0.082179,0.298112,0.789931,0.529514,0.661537,0.427029,-0.818509,0.157975,0.162137,0.162701,0.109579,0.075703,0.056981,0.183466,0.156997,0.142802,0.094464,0.057584,0.157957,0.158433,0.106738,0.076544,0.055224,0.165648,0.166314,0.116236,0.087542,0.076615,0.525000,-0.156434,-0.987688,0.000000,0.020669,0.087505,0.129891,0.000000,0.000000,0.000000,0.111111,0.111111,0.111111,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
190,136.9591,-0.203929,0.105009,-0.162725,0.572878,-0.786508,0.615915,1.338129,1.519803,-1.878100,-0.004656,-2.867076,-0.256347,2.664316,-0.029517,1.876891,1.805912,-2.472737,0.392706,1.613153,0.573141,2.827081,-0.041692,-0.022645,-0.086364,-0.122774,0.000009,0.000023,0.932619,0.360861,-0.055761,0.004166,-0.001742,-0.001696,0.001520,0.626496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.022652,-0.086310,-0.230165,2.940000,3.333333,3.284222,0.299559,-1.914527,-0.226139,-2.178807,0.052894,-0.184730,1.518386,-0.182188,-0.227000,1.360189,0.697444,0.391098,-0.162010,-0.049552,1.437621,-0.192971,0.057455,0.109153,1.422380,-0.171644,-0.227025,-0.989846,0.955467,-0.337002,0.974539,-0.571236,0.998601,0.982986,0.052386,0.983450,0.974346,0.209054,0.766486,0.924491,0.986905,0.998773,0.132782,0.981439,0.998350,0.994049,0.147872,0.985305,0.974340,-0.142147,0.295099,-0.941504,-0.224216,-0.820786,0.052870,-0.183681,0.998627,-0.181182,-0.225056,0.977904,0.642261,0.381204,-0.161303,-0.049532,0.991145,-0.191776,0.057423,0.108937,0.989006,-0.170802,-0.225080,0.307242,-0.743964,0.119967,-0.581143,0.080415,-0.132871,0.081772,-0.595004,-0.248740,0.491422,-0.036314,-0.099013,0.016710,-0.080415,0.132871,-0.081772,-0.086434,0.298102,0.790292,0.528302,0.595004,0.248740,-0.491422,0.157642,0.161098,0.161749,0.108611,0.074723,0.056191,0.182594,0.155954,0.141693,0.093568,0.057629,0.157629,0.158216,0.106650,0.076554,0.055306,0.166009,0.166799,0.116941,0.088350,0.077357,0.527778,-0.173648,-0.984808,0.000000,0.021237,0.086061,0.130360,0.000000,0.000000,0.000000,0.111111,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
191,137.7399,-0.147825,-0.250417,0.111533,0.240472,-0.407599,0.593413,1.139409,0.543488,-0.253735,0.000000,-0.487578,-0.226256,1.313282,0.008605,1.534967,1.109516,-1.809573,-0.057947,1.422912,0.578990,1.324472,0.010675,-0.023243,-0.085589,-0.122412,0.000004,0.000009,0.935777,0.352591,0.077439,0.010750,0.000076,0.002104,-0.001820,0.881737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023251,-0.085531,-0.229803,2.940000,3.333333,3.281664,0.297275,-1.914207,-0.222207,-2.183453,0.063289,-0.188366,1.522017,-0.178480,-0.227000,1.358064,0.689957,0.378741,-0.161878,-0.053810,1.443452,-0.194729,0.054918,0.104877,1.427204,-0.176633,-0.226928,-0.990206,0.956138,-0.336700,0.975413,-0.575043,0.997998,0.982311,0.048760,0.984115,0.974346,0.211131,0.771274,0.929131,0.986926,0.998553,0.127000,0.981100,0.998492,0.994505,0.143099,0.984441,0.974362,-0.139614,0.292916,-0.941612,-0.220383,-0.818123,0.063247,-0.187254,0.998811,-0.177534,-0.225056,0.977458,0.636504,0.369751,-0.161172,-0.053785,0.991903,-0.193501,0.054891,0.104685,0.989708,-0.175715,-0.224985,0.310820,-0.743792,0.118429,-0.579775,0.127081,-0.054152,-0.003339,-0.296696,0.202706,0.426383,-0.037644,-0.098291,0.017020,-0.127081,0.054152,0.003339,-0.086750,0.299850,0.791852,0.524914,0.296696,-0.202706,-0.426383,0.157177,0.160245,0.161001,0.107875,0.073994,0.055647,0.181701,0.154854,0.140520,0.092515,0.057208,0.157170,0.157875,0.106462,0.076661,0.056044,0.165932,0.166846,0.117252,0.089140,0.078763,0.530556,-0.190809,-0.981627,0.000000,0.022567,0.085338,0.130050,0.000000,0.000000,0.000000,0.111111,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
192,138.7542,0.061781,-0.486254,0.412387,-0.186662,-0.056462,0.768009,0.095773,0.549011,1.167209,-0.001074,-0.050019,0.164304,0.670938,-0.000555,0.321912,1.076364,-0.051702,-0.032706,0.261781,1.417721,-0.089656,-0.024732,-0.024377,-0.086639,-0.121163,0.000004,0.000011,0.936779,0.349922,0.014544,0.061081,-0.001596,-0.001187,0.001005,0.072821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024385,-0.086582,-0.228554,2.940000,3.333333,3.282120,0.290112,-1.908483,-0.225806,-2.182917,0.076611,-0.192335,1.520316,-0.160529,-0.227000,1.361658,0.687149,0.372538,-0.161558,-0.059279,1.444977,-0.185569,0.051637,0.099028,1.433753,-0.182586,-0.227014,-0.990142,0.958212,-0.331305,0.974614,-0.574604,0.997067,0.981561,0.050459,0.987143,0.974346,0.207617,0.773058,0.931407,0.986978,0.998244,0.125488,0.982831,0.998667,0.995101,0.136615,0.983377,0.974343,-0.140065,0.286060,-0.943524,-0.223892,-0.818431,0.076536,-0.191151,0.998726,-0.159841,-0.225056,0.978210,0.634336,0.363981,-0.160856,-0.059244,0.992095,-0.184506,0.051614,0.098867,0.990624,-0.181573,-0.225070,0.315132,-0.745963,0.112657,-0.575794,0.119603,0.096387,-0.046329,0.015443,0.711930,0.681658,-0.039112,-0.099811,0.018241,-0.119603,-0.096387,0.046329,-0.082775,0.302152,0.795471,0.518727,-0.015443,-0.711930,-0.681658,0.157223,0.160677,0.161573,0.108574,0.074613,0.055940,0.181592,0.154448,0.140068,0.092053,0.056871,0.157220,0.158057,0.106720,0.076861,0.056207,0.165576,0.166603,0.116961,0.088963,0.078859,0.533333,-0.207912,-0.978148,0.000000,0.024035,0.086859,0.128829,0.000000,0.000000,0.000000,0.111111,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
193,139.0810,-0.065919,-0.411119,0.590297,-0.409476,0.024791,0.570263,0.035037,0.461498,0.679935,-0.001852,0.000399,0.391921,0.383783,0.001484,0.141691,0.840961,-0.398415,0.041739,0.433615,1.075678,-0.875568,0.004695,-0.024895,-0.087262,-0.120692,0.000002,0.000006,0.937211,0.348762,0.098567,0.009341,0.001517,0.002978,-0.002504,-0.018293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024903,-0.087204,-0.228083,2.940000,3.333333,3.281646,0.282654,-1.899442,-0.235050,-2.180451,0.087600,-0.193810,1.518185,-0.156702,-0.227000,1.367588,0.692770,0.369873,-0.161349,-0.059393,1.445810,-0.186678,0.051332,0.097789,1.436725,-0.187185,-0.226935,-0.990209,0.960319,-0.322762,0.972503,-0.572584,0.996166,0.981277,0.052587,0.987747,0.974346,0.201813,0.769480,0.932373,0.987011,0.998237,0.124662,0.982626,0.998683,0.995222,0.133670,0.982532,0.974361,-0.139596,0.278905,-0.946480,-0.232891,-0.819846,0.087488,-0.192599,0.998616,-0.156062,-0.225056,0.979424,0.638671,0.361497,-0.160650,-0.059358,0.992199,-0.185596,0.051309,0.097634,0.991026,-0.186094,-0.224992,0.317923,-0.749090,0.107149,-0.571234,0.112475,0.035180,0.051827,0.074773,0.572125,0.376061,-0.040333,-0.100968,0.018710,-0.112475,-0.035180,-0.051827,-0.077402,0.304465,0.798420,0.513648,-0.074773,-0.572125,-0.376061,0.157673,0.161444,0.162385,0.109453,0.075545,0.056818,0.182065,0.154763,0.140344,0.092293,0.056930,0.157673,0.158548,0.107161,0.077256,0.056442,0.165680,0.166734,0.116951,0.088873,0.078713,0.536111,-0.224951,-0.974370,0.000000,0.025256,0.088016,0.128360,0.000000,0.000000,0.000000,0.111111,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
