step,unscrew_deg,arm_cmd_j1,arm_cmd_j2,arm_cmd_j3,arm_cmd_j4,arm_cmd_j5,arm_cmd_j6,hand_cmd_0,hand_cmd_1,hand_cmd_2,hand_cmd_3,hand_cmd_4,hand_cmd_5,hand_cmd_6,hand_cmd_7,hand_cmd_8,hand_cmd_9,hand_cmd_10,hand_cmd_11,hand_cmd_12,hand_cmd_13,hand_cmd_14,hand_cmd_15,arm_q_j1,arm_q_j2,arm_q_j3,arm_q_j4,arm_q_j5,arm_q_j6,hand_q_0,hand_q_1,hand_q_2,hand_q_3,hand_q_4,hand_q_5,hand_q_6,hand_q_7,hand_q_8,hand_q_9,hand_q_10,hand_q_11,hand_q_12,hand_q_13,hand_q_14,hand_q_15
108,64.51,2.872913,0.306125,-1.918448,-0.087683,-1.329304,-0.90914,-0.300122,1.546062,-0.174,0.282975,1.396,0.454677,0.327313,0.341509,0.129204,1.410492,-0.174,0.456083,0.281189,1.507803,-0.028983,0.051381,2.884309,0.270295,-1.907557,-0.098979,-1.328469,-0.96432,-0.150122,1.396062,-0.228295,0.144649,1.389434,0.603285,0.177313,0.316227,-0.010748,1.260492,-0.185735,0.446282,0.131189,1.357803,-0.178983,0.088417
109,64.7,2.87593,0.325213,-1.934612,-0.072815,-1.349194,-0.903242,-0.297645,1.535743,-0.174,0.322322,1.396,0.437059,0.311857,0.304988,0.106261,1.416385,-0.174,0.44346,0.281842,1.508273,-0.01907,0.059197,2.879557,0.278271,-1.913311,-0.09688,-1.330215,-0.944919,-0.147645,1.385743,-0.215316,0.177767,1.390321,0.570836,0.161857,0.321072,-0.009306,1.266385,-0.1865,0.449671,0.131842,1.358273,-0.16907,0.079545
110,64.82,2.877141,0.343878,-1.953773,-0.069605,-1.369028,-0.911232,-0.286498,1.536308,-0.174,0.347779,1.396,0.433331,0.289276,0.256958,0.06943,1.428665,-0.174,0.43791,0.287383,1.514122,-0.005145,0.080902,2.877251,0.28918,-1.922318,-0.090292,-1.33736,-0.930127,-0.136498,1.386308,-0.210776,0.212399,1.39152,0.540445,0.139276,0.315406,-0.000391,1.278665,-0.179895,0.449387,0.137383,1.364122,-0.143152,0.074889
111,64.85,2.887132,0.355023,-1.972045,-0.052506,-1.388331,-0.907033,-0.278293,1.536698,-0.174,0.359348,1.396,0.443492,0.269811,0.222816,0.022718,1.447754,-0.174,0.446249,0.292146,1.523358,-0.005109,0.088719,2.876183,0.302157,-1.934151,-0.083036,-1.346867,-0.923762,-0.128293,1.386698,-0.205712,0.244841,1.388381,0.51491,0.119811,0.2997,0.007885,1.297754,-0.185345,0.446981,0.142146,1.373358,-0.125779,0.077064
112,65.29,2.899495,0.361706,-1.987484,-0.03311,-1.407599,-0.916723,-0.272769,1.540678,-0.174,0.357028,1.396,0.467541,0.264955,0.188126,-0.02402,1.454728,-0.174,0.468477,0.293348,1.535576,0.008817,0.089724,2.878457,0.316328,-1.94804,-0.071252,-1.359092,-0.917662,-0.122769,1.390678,-0.208552,0.272265,1.378323,0.497082,0.114955,0.279948,0.008731,1.304729,-0.176408,0.446436,0.143348,1.385576,-0.128703,0.080546
113,65.96,2.912938,0.371485,-1.989034,-0.014258,-1.42704,-0.926035,-0.270297,1.540518,-0.174,0.340819,1.396,0.50548,0.2677,0.167324,-0.056868,1.463867,-0.174,0.476816,0.294241,1.54706,0.016024,0.103268,2.884149,0.328866,-1.961883,-0.056345,-1.372804,-0.916804,-0.120297,1.390518,-0.204273,0.292536,1.367172,0.489594,0.117701,0.256896,0.011374,1.313867,-0.178439,0.451341,0.144241,1.39706,-0.133976,0.083657
114,67.06,2.918837,0.370064,-1.993541,-0.002011,-1.446548,-0.937276,-0.268341,1.547302,-0.174,0.31072,1.396,0.555479,0.264948,0.132634,-0.075827,1.474391,-0.174,0.471266,0.2937,1.558048,0.014578,0.128024,2.892672,0.340074,-1.973186,-0.041073,-1.388534,-0.919504,-0.118341,1.397302,-0.200202,0.304037,1.362309,0.492639,0.114948,0.234182,0.012049,1.324391,-0.177926,0.457344,0.1437,1.408048,-0.135422,0.08958
115,68.1,2.924706,0.358231,-1.984159,0.007406,-1.458983,-0.949833,-0.270825,1.551017,-0.174,0.266733,1.396,0.605469,0.268622,0.111832,-0.080898,1.481595,-0.174,0.459574,0.290148,1.569728,-0.000862,0.138891,2.900984,0.348516,-1.981781,-0.02647,-1.406043,-0.925022,-0.120825,1.401017,-0.195401,0.305528,1.363633,0.506655,0.118622,0.208711,0.008903,1.331595,-0.181039,0.459901,0.140148,1.419728,-0.150862,0.099565
116,68.35,2.916686,0.341978,-1.977264,0.002934,-1.458121,-0.948515,-0.269075,1.564956,-0.174,0.21842,1.396,0.655336,0.264516,0.095402,-0.072079,1.497264,-0.174,0.446473,0.288467,1.586232,-0.009101,0.13587,2.909047,0.352066,-1.985495,-0.014494,-1.422271,-0.933393,-0.119075,1.414956,-0.189353,0.296089,1.36232,0.528859,0.114516,0.184238,0.008823,1.347264,-0.179937,0.459171,0.138467,1.436232,-0.159101,0.110093
117,68.49,2.906978,0.325091,-1.969764,-0.012651,-1.44337,-0.935606,-0.267649,1.579395,-0.174,0.168719,1.396,0.697605,0.258119,0.09286,-0.049372,1.516806,-0.174,0.432023,0.286674,1.608868,-0.022807,0.118959,2.913083,0.350826,-1.984978,-0.008313,-1.432555,-0.938837,-0.117649,1.429395,-0.178098,0.277334,1.366329,0.557476,0.108119,0.161971,0.008907,1.366806,-0.183027,0.455461,0.136674,1.458868,-0.172807,0.117352
118,68.6,2.911158,0.311077,-1.956859,-0.03054,-1.424279,-0.922293,-0.267558,1.598207,-0.174,0.120644,1.396,0.725985,0.254172,0.104208,-0.012775,1.531981,-0.174,0.431462,0.282964,1.61,-0.035437,0.088159,2.912643,0.345197,-1.981486,-0.009201,-1.434681,-0.938064,-0.117558,1.448207,-0.173542,0.251175,1.369085,0.589408,0.104172,0.1448,0.006975,1.381981,-0.181129,0.449056,0.132964,1.479941,-0.185438,0.11879
119,68.68,2.905133,0.310205,-1.940379,-0.050166,-1.40914,-0.903858,-0.273198,1.605467,-0.16023,0.086457,1.396,0.740476,0.264581,0.129444,0.035404,1.530715,-0.174,0.44479,0.278102,1.61,-0.042303,0.065958,2.912397,0.336059,-1.975014,-0.015813,-1.431725,-0.932571,-0.123198,1.455467,-0.1771,0.219704,1.372467,0.621463,0.114581,0.13493,0.000468,1.380715,-0.179847,0.443922,0.128102,1.482071,-0.192303,0.111707
120,68.85,2.90524,0.295444,-1.926349,-0.068087,-1.392176,-0.883879,-0.271397,1.603709,-0.16035,0.06616,1.396,0.741079,0.275462,0.168569,0.0853,1.524725,-0.174,0.444229,0.283059,1.61,-0.039181,0.057645,2.910383,0.327384,-1.96601,-0.02763,-1.425829,-0.922905,-0.121397,1.453709,-0.180821,0.187573,1.373919,0.649903,0.125462,0.133728,0.006851,1.374725,-0.186018,0.443299,0.133059,1.475527,-0.189181,0.100551
121,69.75,2.89167,0.278203,-1.915238,-0.087259,-1.377995,-0.863883,-0.280814,1.601543,-0.14658,0.059751,1.396,0.727792,0.287121,0.217968,0.134628,1.510916,-0.174,0.429779,0.277103,1.61,-0.037753,0.063222,2.908801,0.319084,-1.955458,-0.042709,-1.419071,-0.908741,-0.130814,1.451543,-0.182238,0.158303,1.376994,0.672213,0.137121,0.142421,-0.0026,1.360916,-0.186692,0.443215,0.127103,1.462124,-0.187753,0.08932
122,71.13,2.891989,0.274852,-1.899644,-0.107005,-1.360651,-0.843888,-0.285141,1.597196,-0.1467,0.067232,1.396,0.700616,0.297156,0.267335,0.145403,1.49988,-0.174,0.429217,0.277151,1.600783,-0.034687,0.082688,2.904488,0.308928,-1.943557,-0.059454,-1.409308,-0.892636,-0.135141,1.447196,-0.183001,0.134511,1.379164,0.686642,0.147156,0.160675,-0.004597,1.34988,-0.188706,0.440066,0.127151,1.450783,-0.184687,0.082187
123,73.31,2.880703,0.271126,-1.894369,-0.126404,-1.344813,-0.82389,-0.296642,1.589781,-0.150894,0.088601,1.396,0.659552,0.314198,0.314066,0.135082,1.483086,-0.174,0.442545,0.268838,1.586485,-0.040928,0.09784,2.900484,0.299284,-1.931342,-0.076876,-1.398042,-0.875111,-0.146642,1.439781,-0.18309,0.118253,1.382349,0.691572,0.164198,0.18684,-0.014918,1.333086,-0.183081,0.437253,0.118838,1.436485,-0.190928,0.081183
124,75.61,2.874194,0.274942,-1.891024,-0.145457,-1.338395,-0.803891,-0.293017,1.577754,-0.160154,0.123431,1.396,0.610176,0.311685,0.346909,0.141239,1.47276,-0.174,0.441984,0.276812,1.574988,-0.051993,0.099103,2.894372,0.29088,-1.920332,-0.095281,-1.384028,-0.856687,-0.143017,1.427754,-0.192342,0.111023,1.386607,0.686543,0.161685,0.217353,-0.008761,1.32276,-0.196603,0.439178,0.126812,1.424988,-0.201993,0.084031
125,76.8,2.87111,0.271214,-1.891863,-0.153484,-1.322716,-0.783892,-0.295803,1.567811,-0.174,0.169883,1.396,0.561763,0.314582,0.365862,0.139455,1.460081,-0.174,0.434555,0.276275,1.563069,-0.051482,0.086477,2.88832,0.28571,-1.91287,-0.113757,-1.372448,-0.837755,-0.145803,1.417811,-0.195617,0.113906,1.387327,0.670586,0.164582,0.248323,-0.010545,1.310081,-0.195214,0.440258,0.126275,1.413069,-0.201482,0.086634
126,78.36,2.866665,0.281375,-1.899198,-0.149641,-1.320925,-0.763893,-0.298189,1.550313,-0.174,0.217809,1.396,0.512738,0.327341,0.370927,0.139259,1.437587,-0.174,0.441014,0.278268,1.543824,-0.045792,0.059962,2.882859,0.282116,-1.907433,-0.128377,-1.360784,-0.818307,-0.148189,1.400313,-0.202067,0.127253,1.389237,0.647401,0.177341,0.276687,-0.010741,1.287587,-0.188608,0.439081,0.128268,1.393824,-0.195792,0.085361
127,80.17,2.870329,0.300537,-1.908385,-0.153575,-1.333024,-0.743917,-0.294801,1.540115,-0.174,0.263428,1.396,0.469006,0.326003,0.362102,0.139751,1.424136,-0.174,0.461362,0.28514,1.528869,-0.039748,0.047336,2.877168,0.280914,-1.905734,-0.137218,-1.351323,-0.798474,-0.144801,1.390115,-0.22027,0.148893,1.392805,0.619006,0.176003,0.298716,-0.005384,1.274136,-0.19222,0.440547,0.13514,1.378869,-0.189748,0.0784
128,80.73,2.860105,0.319038,-1.918257,-0.14362,-1.352749,-0.729626,-0.297981,1.528993,-0.174,0.311732,1.396,0.436171,0.321249,0.339389,0.126353,1.418372,-0.174,0.467822,0.283664,1.518135,-0.03411,0.048599,2.873674,0.283921,-1.908264,-0.143799,-1.348111,-0.778533,-0.147981,1.378993,-0.222783,0.176271,1.393323,0.586171,0.171249,0.312885,-0.008084,1.268372,-0.194977,0.446513,0.133664,1.368135,-0.18411,0.070365
129,80.77,2.858272,0.336889,-1.93463,-0.123952,-1.372447,-0.729224,-0.294465,1.514049,-0.174,0.346147,1.396,0.41512,0.311372,0.302787,0.099067,1.423649,-0.174,0.460392,0.286286,1.515171,-0.020762,0.063751,2.869124,0.291178,-1.913868,-0.144947,-1.350778,-0.760998,-0.144465,1.364049,-0.213834,0.208698,1.391848,0.553,0.161372,0.317906,-0.004738,1.273649,-0.204019,0.452337,0.136286,1.365171,-0.170762,0.065171
130,80.73,2.866497,0.355069,-1.953715,-0.105072,-1.39192,-0.741214,-0.282635,1.509672,-0.174,0.366673,1.396,0.407958,0.291335,0.25438,0.057892,1.425809,-0.174,0.446246,0.291675,1.524875,-0.008833,0.077267,2.865108,0.30055,-1.92233,-0.138701,-1.357886,-0.749807,-0.132635,1.359672,-0.202124,0.241641,1.390015,0.521705,0.141335,0.312706,0.00371,1.275809,-0.183258,0.454952,0.141675,1.374875,-0.158833,0.065091
131,80.84,2.874137,0.363988,-1.972809,-0.085751,-1.411165,-0.739428,-0.272038,1.51232,-0.174,0.37331,1.396,0.414685,0.274836,0.219862,0.011711,1.434329,-0.174,0.445988,0.299182,1.537926,-0.012494,0.098675,2.863992,0.313572,-1.934492,-0.126991,-1.36806,-0.74705,-0.122038,1.36232,-0.202172,0.271601,1.38677,0.494481,0.124836,0.297202,0.013214,1.284329,-0.175923,0.452987,0.149182,1.387926,-0.162494,0.068741
132,81.35,2.885867,0.375172,-1.987485,-0.066591,-1.43012,-0.747982,-0.271299,1.518902,-0.174,0.366058,1.396,0.435301,0.270058,0.199233,-0.020581,1.444749,-0.174,0.45962,0.297801,1.551696,-0.014897,0.118152,2.866302,0.327455,-1.948285,-0.111844,-1.379879,-0.744385,-0.121299,1.368902,-0.203052,0.295951,1.381027,0.474651,0.120058,0.277421,0.01166,1.294749,-0.171346,0.450968,0.147801,1.401696,-0.164897,0.077057
133,81.83,2.899051,0.387708,-1.989624,-0.047861,-1.448876,-0.750156,-0.26709,1.52481,-0.174,0.344917,1.396,0.469805,0.265342,0.185218,-0.040166,1.456876,-0.174,0.474817,0.298219,1.566271,-0.023476,0.12374,2.871295,0.339575,-1.962172,-0.095141,-1.393389,-0.745511,-0.11709,1.37481,-0.202378,0.312695,1.373078,0.464228,0.115342,0.257518,0.014888,1.306876,-0.172694,0.4528,0.148219,1.416271,-0.173476,0.088269
134,82.57,2.903929,0.386356,-1.996722,-0.035908,-1.467273,-0.765487,-0.268028,1.539153,-0.174,0.309887,1.396,0.518199,0.260027,0.157315,-0.045861,1.469055,-0.174,0.476125,0.295002,1.579233,-0.032264,0.140085,2.878894,0.351062,-1.973672,-0.078734,-1.409096,-0.74726,-0.118028,1.389153,-0.205875,0.320312,1.366858,0.464088,0.110027,0.238642,0.012381,1.319055,-0.174491,0.458248,0.145002,1.429233,-0.182264,0.098422
135,83.38,2.909878,0.377004,-1.989932,-0.025975,-1.478802,-0.772521,-0.265466,1.547999,-0.174,0.264563,1.396,0.568198,0.251154,0.115522,-0.037667,1.48429,-0.174,0.463544,0.293251,1.595801,-0.038159,0.142541,2.886254,0.359903,-1.98286,-0.063578,-1.424997,-0.753851,-0.115466,1.397999,-0.194842,0.317673,1.363467,0.475181,0.101154,0.217851,0.01293,1.33429,-0.174308,0.462569,0.143251,1.445801,-0.188159,0.110225
136,84.22,2.901937,0.359705,-1.983148,-0.029931,-1.476443,-0.782957,-0.267212,1.560036,-0.174,0.233128,1.396,0.618159,0.246856,0.087619,-0.015585,1.499922,-0.174,0.437074,0.28828,1.61,-0.047759,0.131109,2.894295,0.365615,-1.987875,-0.050771,-1.44011,-0.761087,-0.117212,1.410036,-0.184225,0.304809,1.363846,0.495507,0.096856,0.192244,0.009397,1.349922,-0.17581,0.46256,0.13828,1.46276,-0.197759,0.119843
137,84.62,2.89625,0.34185,-1.972161,-0.044982,-1.460194,-0.779504,-0.265155,1.569403,-0.174,0.187803,1.396,0.665135,0.248789,0.073604,0.020387,1.512207,-0.174,0.424494,0.289665,1.61,-0.053016,0.105787,2.898367,0.366008,-1.988454,-0.043241,-1.450273,-0.769179,-0.115155,1.419403,-0.181732,0.287484,1.368844,0.523218,0.098789,0.166447,0.011327,1.362207,-0.181523,0.455544,0.139665,1.471577,-0.203016,0.123641
138,84.71,2.899401,0.324262,-1.959685,-0.062627,-1.441485,-0.767612,-0.2649,1.580989,-0.174,0.14111,1.396,0.698222,0.249566,0.073478,0.068991,1.524201,-0.174,0.423242,0.287872,1.61,-0.051759,0.066576,2.898987,0.36091,-1.984858,-0.043372,-1.452341,-0.773647,-0.1149,1.430989,-0.173023,0.263466,1.371557,0.555411,0.099566,0.143527,0.010733,1.374201,-0.179824,0.447219,0.137872,1.48301,-0.201759,0.120313
139,84.72,2.889139,0.312051,-1.943464,-0.081935,-1.428922,-0.750106,-0.264309,1.583986,-0.166793,0.107717,1.396,0.717421,0.259208,0.087242,0.113178,1.529184,-0.174,0.420158,0.28886,1.61,-0.053972,0.041254,2.899676,0.35223,-1.97825,-0.049943,-1.450325,-0.772588,-0.114309,1.433986,-0.168786,0.234017,1.374101,0.58858,0.109208,0.126456,0.011882,1.379184,-0.185179,0.440445,0.13886,1.486665,-0.203972,0.107481
140,84.88,2.892766,0.307848,-1.927182,-0.101638,-1.411257,-0.730421,-0.264696,1.584265,-0.145698,0.088213,1.396,0.72273,0.271513,0.114894,0.160358,1.523611,-0.174,0.417551,0.289499,1.61,-0.047339,0.029822,2.897495,0.341456,-1.96857,-0.061144,-1.445407,-0.765251,-0.114696,1.434265,-0.160973,0.203622,1.376168,0.619087,0.121513,0.117122,0.012,1.373611,-0.182042,0.434651,0.139499,1.481707,-0.197339,0.091405
141,85.21,2.885761,0.299737,-1.915618,-0.121382,-1.40299,-0.710484,-0.270467,1.592868,-0.118198,0.082598,1.396,0.714151,0.283787,0.156435,0.156983,1.5174,-0.174,0.414334,0.285752,1.61,-0.040237,0.032278,2.89558,0.330665,-1.957276,-0.075816,-1.438274,-0.752092,-0.120467,1.442868,-0.177413,0.175813,1.380545,0.643624,0.133787,0.116507,0.006983,1.3674,-0.181697,0.430452,0.135752,1.474075,-0.190237,0.075735
142,85.81,2.884449,0.283833,-1.904331,-0.140829,-1.386017,-0.690515,-0.281513,1.589945,-0.104588,0.090872,1.396,0.691682,0.296694,0.206238,0.149494,1.512475,-0.174,0.413271,0.281252,1.61,-0.044021,0.048623,2.892671,0.321107,-1.945691,-0.092363,-1.430878,-0.737066,-0.131513,1.439945,-0.18186,0.153311,1.383462,0.660788,0.146694,0.126044,-0.000506,1.362475,-0.195187,0.426515,0.131252,1.465937,-0.194021,0.064276
143,86.51,2.872999,0.281817,-1.894656,-0.160654,-1.380222,-0.670546,-0.286332,1.58272,-0.077088,0.113035,1.396,0.655325,0.307783,0.255506,0.144579,1.502313,-0.174,0.426096,0.277324,1.606664,-0.052718,0.071726,2.890605,0.312175,-1.934695,-0.110204,-1.42175,-0.719566,-0.136332,1.43272,-0.180595,0.138214,1.38751,0.668638,0.157783,0.145491,-0.005421,1.352313,-0.196877,0.423295,0.127324,1.456664,-0.202718,0.059188
144,87.43,2.873934,0.269811,-1.886957,-0.179321,-1.36284,-0.65055,-0.290642,1.57341,-0.063478,0.149086,1.396,0.606141,0.313605,0.301897,0.142908,1.484813,-0.174,0.425033,0.277525,1.592279,-0.05421,0.080941,2.886024,0.303871,-1.924148,-0.128636,-1.413168,-0.701554,-0.140642,1.42341,-0.190433,0.132061,1.38886,0.6667,0.163605,0.172058,-0.007092,1.334813,-0.194517,0.42411,0.127525,1.442279,-0.20421,0.060873
145,88.91,2.868759,0.271694,-1.88142,-0.198893,-1.355592,-0.630552,-0.296145,1.557607,-0.063756,0.189313,1.396,0.556925,0.321989,0.338939,0.139836,1.465101,-0.174,0.435641,0.276866,1.575778,-0.055749,0.076266,2.88187,0.294843,-1.913239,-0.146973,-1.403131,-0.682698,-0.146145,1.407607,-0.195867,0.136051,1.391259,0.654207,0.171989,0.203578,-0.010164,1.315101,-0.19231,0.42465,0.126866,1.425778,-0.205749,0.064086
146,90.81,2.859692,0.285346,-1.884835,-0.213444,-1.357187,-0.610554,-0.295054,1.543248,-0.077923,0.226496,1.396,0.50718,0.3263,0.362092,0.143214,1.44747,-0.174,0.43236,0.282013,1.557019,-0.05432,0.057703,2.877295,0.287158,-1.904049,-0.165576,-1.392913,-0.662862,-0.145054,1.393248,-0.210247,0.148732,1.394852,0.633323,0.1763,0.235945,-0.006786,1.29747,-0.194255,0.42804,0.132013,1.407019,-0.20432,0.065458
147,91.52,2.855747,0.294384,-1.891277,-0.214106,-1.351843,-0.590563,-0.298093,1.527998,-0.10598,0.272662,1.396,0.457699,0.328721,0.371356,0.142,1.436097,-0.174,0.420799,0.282718,1.542947,-0.054306,0.03397,2.871515,0.284396,-1.899446,-0.182452,-1.384212,-0.643424,-0.148093,1.377998,-0.218634,0.167263,1.395446,0.604994,0.178721,0.265162,-0.008,1.286097,-0.203009,0.429816,0.132718,1.392947,-0.204306,0.062354
148,91.92,2.846624,0.305313,-1.89903,-0.200878,-1.360388,-0.570585,-0.293993,1.511482,-0.147925,0.320932,1.396,0.421893,0.332454,0.366732,0.132715,1.416572,-0.174,0.423128,0.291335,1.525864,-0.044118,0.024126,2.86574,0.285451,-1.898465,-0.193735,-1.377409,-0.623715,-0.143993,1.361482,-0.229102,0.192424,1.395052,0.571893,0.182454,0.289677,-0.001635,1.266572,-0.194386,0.42828,0.141335,1.375865,-0.194118,0.054439
149,92.34,2.839671,0.322924,-1.91445,-0.181524,-1.379175,-0.556504,-0.295292,1.492652,-0.174,0.355314,1.396,0.399564,0.325818,0.348218,0.109542,1.403398,-0.174,0.439345,0.289434,1.519248,-0.038806,0.02817,2.859399,0.289583,-1.900577,-0.196921,-1.374816,-0.604192,-0.145292,1.342652,-0.216796,0.223183,1.395081,0.538899,0.175818,0.307653,-0.00365,1.253398,-0.179382,0.427639,0.139434,1.369248,-0.188806,0.046449
150,92.52,2.846606,0.341561,-1.933332,-0.162515,-1.398424,-0.556313,-0.288318,1.488509,-0.174,0.375807,1.396,0.391124,0.301599,0.315816,0.072479,1.41165,-0.174,0.441674,0.292575,1.521374,-0.020438,0.046104,2.852639,0.297263,-1.906815,-0.192937,-1.377985,-0.586791,-0.138318,1.338509,-0.209995,0.254819,1.394593,0.508041,0.151599,0.316055,0.001579,1.26165,-0.175291,0.431635,0.142575,1.371374,-0.170438,0.04205
151,92.48,2.844534,0.357355,-1.952597,-0.143054,-1.417747,-0.568428,-0.278234,1.491765,-0.174,0.38241,1.396,0.396573,0.278452,0.269524,0.02462,1.427281,-0.174,0.435492,0.29803,1.52765,-0.004823,0.077927,2.849281,0.307821,-1.916971,-0.183366,-1.385766,-0.575748,-0.128234,1.341765,-0.205738,0.283786,1.392996,0.480584,0.128452,0.314449,0.010524,1.277281,-0.176599,0.434904,0.14803,1.37765,-0.152395,0.043362
152,92.69,2.854367,0.370772,-1.971035,-0.123421,-1.436491,-0.566655,-0.273437,1.497731,-0.174,0.375125,1.396,0.415911,0.263333,0.237121,-0.017439,1.438972,-0.174,0.443198,0.298079,1.541285,-0.003098,0.095861,2.847285,0.3207,-1.930186,-0.169371,-1.392982,-0.573182,-0.123437,1.347731,-0.200695,0.307387,1.389074,0.459844,0.113333,0.302372,0.011633,1.288972,-0.171235,0.435183,0.148079,1.391285,-0.152173,0.052788
153,93.29,2.869864,0.384458,-1.979591,-0.103701,-1.452095,-0.57514,-0.272695,1.500966,-0.174,0.353951,1.396,0.449137,0.256476,0.218608,-0.045608,1.446996,-0.174,0.455017,0.297283,1.555014,-0.016696,0.122977,2.84851,0.334221,-1.944859,-0.15293,-1.403821,-0.571359,-0.122695,1.350966,-0.201574,0.323553,1.383932,0.448248,0.106476,0.285845,0.011925,1.296996,-0.172456,0.436711,0.147283,1.405014,-0.166696,0.064667
154,93.83,2.877299,0.388887,-1.984512,-0.086405,-1.469248,-0.59184,-0.272957,1.507243,-0.174,0.326577,1.396,0.496253,0.258233,0.186205,-0.059889,1.453193,-0.174,0.452947,0.29451,1.568058,-0.033399,0.143375,2.853983,0.346982,-1.958257,-0.135402,-1.416579,-0.572914,-0.122957,1.357243,-0.199097,0.33074,1.372893,0.447372,0.108233,0.268715,0.010233,1.303193,-0.168951,0.440643,0.14451,1.418058,-0.183399,0.08032
155,94.75,2.879064,0.379427,-1.984791,-0.074926,-1.476331,-0.605408,-0.270842,1.517722,-0.174,0.313092,1.396,0.546252,0.255552,0.158206,-0.060281,1.461411,-0.174,0.447211,0.293989,1.579961,-0.042069,0.149884,2.861291,0.358616,-1.969226,-0.118385,-1.43006,-0.579678,-0.120842,1.367722,-0.200045,0.329603,1.368771,0.457641,0.105552,0.247648,0.011234,1.311411,-0.164102,0.443357,0.143989,1.429961,-0.192069,0.097392
156,95.78,2.877313,0.364066,-1.97625,-0.077336,-1.472762,-0.617911,-0.271231,1.526794,-0.174,0.285718,1.396,0.596207,0.252195,0.144095,-0.046784,1.472784,-0.174,0.436824,0.291142,1.594125,-0.052621,0.142504,2.86781,0.366028,-1.976378,-0.103386,-1.4413,-0.589295,-0.121231,1.376794,-0.190949,0.325521,1.369796,0.477322,0.102195,0.225021,0.009597,1.322784,-0.162368,0.443955,0.141142,1.444125,-0.202621,0.112037
157,96.26,2.871966,0.347025,-1.964541,-0.08767,-1.455305,-0.616526,-0.270263,1.534975,-0.174,0.244455,1.396,0.640726,0.253643,0.143873,-0.019398,1.485299,-0.174,0.42315,0.290441,1.60093,-0.056414,0.121236,2.872073,0.36742,-1.978519,-0.09403,-1.44889,-0.600047,-0.120263,1.384975,-0.189322,0.315844,1.372326,0.504305,0.103643,0.204817,0.009538,1.335299,-0.172196,0.441379,0.140441,1.45093,-0.206414,0.121074
158,96.36,2.871245,0.330791,-1.953493,-0.105969,-1.437431,-0.604425,-0.269974,1.543769,-0.174,0.196038,1.396,0.671357,0.254359,0.15754,0.021877,1.494444,-0.174,0.423364,0.288788,1.61,-0.061783,0.086078,2.873343,0.363477,-1.976099,-0.091483,-1.448818,-0.606686,-0.119974,1.393769,-0.183351,0.298588,1.374725,0.535565,0.104359,0.189532,0.009059,1.344444,-0.16997,0.436262,0.138788,1.462243,-0.211783,0.122568
159,96.35,2.873892,0.321604,-1.936732,-0.125257,-1.420596,-0.586327,-0.270655,1.548419,-0.167659,0.160391,1.396,0.688098,0.258586,0.185096,0.070378,1.502216,-0.174,0.415026,0.287968,1.61,-0.060738,0.051989,2.873465,0.355484,-1.97024,-0.096434,-1.446208,-0.60633,-0.120655,1.398419,-0.174964,0.273869,1.37725,0.567109,0.108586,0.181564,0.009,1.352216,-0.176977,0.43257,0.137968,1.464543,-0.210738,0.114045
160,96.45,2.862649,0.313232,-1.924831,-0.145154,-1.416284,-0.568126,-0.277083,1.556005,-0.14743,0.138633,1.396,0.69095,0.267232,0.226541,0.110574,1.496015,-0.174,0.413886,0.284185,1.609251,-0.053512,0.031788,2.873598,0.345525,-1.961311,-0.106461,-1.441359,-0.599554,-0.127083,1.406005,-0.184207,0.246495,1.378367,0.595653,0.117232,0.182167,0.003524,1.346015,-0.172376,0.427932,0.134185,1.459251,-0.203512,0.099059
161,96.93,2.865296,0.298501,-1.909697,-0.164894,-1.398169,-0.548256,-0.282056,1.550067,-0.141089,0.130764,1.396,0.679914,0.274065,0.275305,0.150633,1.494303,-0.174,0.398857,0.283539,1.601326,-0.051778,0.025477,2.870822,0.336048,-1.951057,-0.120202,-1.436876,-0.588334,-0.132056,1.400067,-0.180801,0.220463,1.380319,0.618759,0.124065,0.192746,0.000633,1.344303,-0.18474,0.424452,0.133539,1.451326,-0.201778,0.082176
162,98.13,2.857298,0.297659,-1.898715,-0.184856,-1.390704,-0.528682,-0.290702,1.549582,-0.127336,0.136784,1.396,0.654988,0.27934,0.322694,0.141573,1.483724,-0.174,0.397717,0.275444,1.593449,-0.048404,0.033054,2.868755,0.325837,-1.939305,-0.136262,-1.430692,-0.573253,-0.140702,1.399582,-0.179342,0.198818,1.382522,0.634168,0.12934,0.212697,-0.008427,1.333724,-0.179525,0.418636,0.125444,1.443449,-0.198404,0.067259
163,99.9,2.853903,0.282928,-1.889813,-0.204647,-1.379592,-0.508729,-0.292001,1.542359,-0.127472,0.156694,1.396,0.616174,0.285869,0.356195,0.143913,1.476724,-0.174,0.410465,0.279919,1.585081,-0.054344,0.054521,2.865185,0.317066,-1.927671,-0.153717,-1.423101,-0.556854,-0.142001,1.392359,-0.187095,0.183812,1.384008,0.640755,0.135869,0.238972,-0.006087,1.326724,-0.188874,0.414179,0.129919,1.435081,-0.204344,0.05771
