step,unscrew_deg,arm_cmd_j1,arm_cmd_j2,arm_cmd_j3,arm_cmd_j4,arm_cmd_j5,arm_cmd_j6,hand_cmd_0,hand_cmd_1,hand_cmd_2,hand_cmd_3,hand_cmd_4,hand_cmd_5,hand_cmd_6,hand_cmd_7,hand_cmd_8,hand_cmd_9,hand_cmd_10,hand_cmd_11,hand_cmd_12,hand_cmd_13,hand_cmd_14,hand_cmd_15,arm_q_j1,arm_q_j2,arm_q_j3,arm_q_j4,arm_q_j5,arm_q_j6,hand_q_0,hand_q_1,hand_q_2,hand_q_3,hand_q_4,hand_q_5,hand_q_6,hand_q_7,hand_q_8,hand_q_9,hand_q_10,hand_q_11,hand_q_12,hand_q_13,hand_q_14,hand_q_15
56,73.93,2.880982,0.413136,-2.046127,-0.050676,-1.393378,-0.925653,0.47,1.61,-0.174,0.0744,1.396,0.196546,0.457516,0.018794,0.47,1.088744,0.638485,-0.023385,0.47,1.513879,-0.021613,0.17458,2.893574,0.404627,-2.049046,-0.039962,-1.383342,-0.985998,0.470002,1.603795,-0.174181,0.08204,1.382031,0.17172,0.307516,-0.004736,0.469977,0.976636,0.488485,-0.021249,0.458376,1.363879,-0.171613,0.175176
57,75.0,2.885005,0.413297,-2.044673,-0.061671,-1.390938,-0.905667,0.47,1.61,-0.174,0.073488,1.396,0.192135,0.452812,0.020744,0.47,1.071726,0.649158,-0.032668,0.47,1.519296,-0.025744,0.19222,2.890142,0.407245,-2.050059,-0.043452,-1.386016,-0.966211,0.469956,1.606512,-0.17216,0.080202,1.380084,0.174347,0.302812,0.000744,0.469749,0.97244,0.499158,-0.022034,0.458946,1.369296,-0.175744,0.176307
58,74.99,2.875139,0.411171,-2.041275,-0.065281,-1.392832,-0.88568,0.47,1.61,-0.174,0.086464,1.396,0.185462,0.45413,0.026638,0.47,1.053625,0.655583,-0.028062,0.47,1.519387,-0.033432,0.19597,2.888025,0.409033,-2.049662,-0.049009,-1.387631,-0.946256,0.470001,1.60474,-0.174055,0.078581,1.379714,0.175739,0.30413,0.005564,0.469923,0.965346,0.505583,-0.024829,0.459459,1.369387,-0.183432,0.18112
59,76.43,2.879162,0.416717,-2.045115,-0.075532,-1.392158,-0.865692,0.47,1.61,-0.174,0.085552,1.396,0.192677,0.454624,0.018642,0.47,1.049414,0.664459,-0.037344,0.47,1.516779,-0.035663,0.189085,2.88453,0.410086,-2.048689,-0.05443,-1.38903,-0.926141,0.469976,1.606045,-0.173255,0.080478,1.379471,0.175225,0.304624,0.010512,0.469993,0.958763,0.514459,-0.025837,0.45973,1.366779,-0.185663,0.185844
60,77.8,2.869297,0.414808,-2.035066,-0.076845,-1.399294,-0.845707,0.47,1.61,-0.174,0.070751,1.396,0.213781,0.459524,0.024535,0.47,1.031313,0.670571,-0.050226,0.47,1.513073,-0.037169,0.196088,2.882118,0.411458,-2.048591,-0.060828,-1.390129,-0.906454,0.470002,1.604155,-0.174134,0.081694,1.378691,0.17688,0.309524,0.012495,0.46989,0.950206,0.520571,-0.028874,0.45998,1.363073,-0.187169,0.187651
61,77.79,2.870321,0.414519,-2.038905,-0.086673,-1.39254,-0.825743,0.47,1.61,-0.174,0.064731,1.396,0.220996,0.457878,0.044317,0.47,1.027101,0.681541,-0.049219,0.47,1.509977,-0.033998,0.189202,2.878715,0.412441,-2.046806,-0.066569,-1.392699,-0.886337,0.469957,1.606638,-0.172177,0.079061,1.378014,0.182891,0.307878,0.01523,0.469853,0.945389,0.531541,-0.034262,0.460178,1.359977,-0.183998,0.191062
62,79.47,2.863655,0.41491,-2.032394,-0.09159,-1.399675,-0.805759,0.47,1.61,-0.174,0.057028,1.396,0.214323,0.460507,0.05021,0.47,1.015544,0.684531,-0.035502,0.47,1.505726,-0.038071,0.196205,2.875665,0.413036,-2.045417,-0.073009,-1.392845,-0.866292,0.47,1.604829,-0.174069,0.075607,1.379158,0.189542,0.310507,0.022233,0.470003,0.938631,0.534531,-0.038078,0.46051,1.355726,-0.188071,0.191622
63,80.47,2.870207,0.420785,-2.039772,-0.097258,-1.400509,-0.785779,0.47,1.61,-0.174,0.038793,1.396,0.214922,0.458904,0.042214,0.47,1.017876,0.691031,-0.035673,0.47,1.501753,-0.035993,0.197797,2.8722,0.413289,-2.043583,-0.079535,-1.394837,-0.846276,0.46998,1.606327,-0.173216,0.071134,1.378881,0.192813,0.308904,0.028837,0.469975,0.933612,0.541031,-0.037705,0.460822,1.351753,-0.185993,0.193986
64,81.72,2.86287,0.417406,-2.03326,-0.093232,-1.412664,-0.7658,0.47,1.61,-0.174,0.028368,1.396,0.229411,0.46146,0.048107,0.47,1.010922,0.688541,-0.049734,0.47,1.490571,-0.027405,0.213278,2.87063,0.414607,-2.043476,-0.085723,-1.397712,-0.825881,0.470002,1.604179,-0.174246,0.063343,1.38097,0.195826,0.31146,0.032081,0.470048,0.929938,0.538541,-0.037375,0.454928,1.340571,-0.177405,0.195967
65,82.77,2.864236,0.422817,-2.040638,-0.103095,-1.415945,-0.745815,0.47,1.61,-0.174,0.031832,1.396,0.230011,0.455354,0.044125,0.47,1.017856,0.69798,-0.049906,0.47,1.491801,-0.024772,0.21487,2.868727,0.415472,-2.042776,-0.089164,-1.402549,-0.805916,0.469956,1.606335,-0.172621,0.054925,1.379603,0.201176,0.305354,0.035778,0.469866,0.930265,0.54798,-0.040603,0.456917,1.341801,-0.174772,0.201737
66,83.97,2.852398,0.420645,-2.034126,-0.105254,-1.417417,-0.725829,0.47,1.61,-0.174,0.049185,1.396,0.216721,0.455516,0.044381,0.47,1.017784,0.698232,-0.052169,0.47,1.486724,-0.023424,0.202573,2.866887,0.417023,-2.043134,-0.093685,-1.406733,-0.786142,0.470001,1.604936,-0.174097,0.049361,1.378798,0.205692,0.305516,0.037758,0.469832,0.928063,0.548232,-0.043174,0.456672,1.336724,-0.173424,0.206766
67,84.32,2.85445,0.427347,-2.041504,-0.112793,-1.409113,-0.70584,0.47,1.61,-0.174,0.052649,1.396,0.212088,0.455394,0.058526,0.47,1.030228,0.705573,-0.046442,0.47,1.493262,-0.027988,0.204165,2.863072,0.418249,-2.04264,-0.097662,-1.408981,-0.766526,0.469971,1.606457,-0.17268,0.049319,1.372548,0.205979,0.305394,0.039219,0.469301,0.927086,0.555573,-0.045747,0.457456,1.343262,-0.177988,0.20766
68,85.65,2.844953,0.424137,-2.034992,-0.112599,-1.414698,-0.685854,0.47,1.61,-0.174,0.042223,1.396,0.221344,0.45831,0.058782,0.47,1.028784,0.70382,-0.054603,0.47,1.492284,-0.03423,0.219646,2.859632,0.420189,-2.043399,-0.102166,-1.408893,-0.74704,0.470002,1.60421,-0.174122,0.050114,1.372986,0.205237,0.30831,0.043889,0.469237,0.922054,0.55382,-0.046296,0.458453,1.342284,-0.18423,0.208216
69,85.77,2.845704,0.428227,-2.04237,-0.118144,-1.410857,-0.665871,0.47,1.61,-0.174,0.030334,1.396,0.21671,0.457048,0.069236,0.47,1.028015,0.705827,-0.066673,0.47,1.489441,-0.033071,0.221238,2.85554,0.421574,-2.043136,-0.106065,-1.410421,-0.726892,0.46997,1.606337,-0.172393,0.048216,1.373562,0.206861,0.307048,0.047324,0.469394,0.921289,0.555827,-0.048622,0.45925,1.339441,-0.183071,0.212471
70,87.21,2.841699,0.426517,-2.035859,-0.119165,-1.420904,-0.645886,0.47,1.61,-0.174,0.026745,1.396,0.225966,0.459301,0.0658,0.47,1.023101,0.700847,-0.064853,0.47,1.477522,-0.026786,0.236719,2.851889,0.423221,-2.043936,-0.110381,-1.411806,-0.706301,0.470001,1.604973,-0.174099,0.043907,1.376793,0.207241,0.309301,0.052581,0.470047,0.919868,0.550847,-0.05316,0.453944,1.327522,-0.176786,0.215711
71,88.53,2.841546,0.430903,-2.043236,-0.129168,-1.427914,-0.625897,0.47,1.61,-0.174,0.037046,1.396,0.221333,0.454349,0.05597,0.47,1.028923,0.704755,-0.049145,0.47,1.476698,-0.021882,0.238311,2.848922,0.424154,-2.04372,-0.114152,-1.415308,-0.686222,0.469982,1.605685,-0.173783,0.039775,1.377107,0.209464,0.304349,0.055654,0.469941,0.921664,0.554755,-0.056255,0.456817,1.326698,-0.171882,0.22218
72,89.2,2.830808,0.43007,-2.036725,-0.125282,-1.422271,-0.605912,0.47,1.61,-0.174,0.033457,1.396,0.230588,0.456889,0.060029,0.47,1.033184,0.703083,-0.047325,0.47,1.477652,-0.028515,0.234386,2.846259,0.42568,-2.044574,-0.118505,-1.41829,-0.666904,0.470001,1.604335,-0.174026,0.039113,1.374529,0.210265,0.306889,0.055709,0.469277,0.919045,0.553083,-0.055077,0.458064,1.327652,-0.178515,0.227946
73,89.94,2.83396,0.43277,-2.044102,-0.133907,-1.429366,-0.585926,0.47,1.61,-0.174,0.015979,1.396,0.225955,0.458656,0.077977,0.47,1.030578,0.703179,-0.059395,0.47,1.476544,-0.028225,0.243399,2.841921,0.427035,-2.044506,-0.12118,-1.419209,-0.647077,0.469961,1.606257,-0.172731,0.037752,1.372606,0.213346,0.308656,0.056621,0.46914,0.918923,0.553179,-0.053637,0.459368,1.326544,-0.178225,0.231201
74,91.09,2.825704,0.431131,-2.037591,-0.134328,-1.436856,-0.565945,0.47,1.61,-0.174,0.01239,1.396,0.23521,0.456841,0.082035,0.47,1.021984,0.70272,-0.065929,0.47,1.473881,-0.029815,0.238522,2.838833,0.428496,-2.045256,-0.124976,-1.422083,-0.627166,0.470001,1.604926,-0.174147,0.032507,1.372723,0.21428,0.306841,0.061725,0.469057,0.917004,0.55272,-0.055479,0.460143,1.323881,-0.179815,0.235856
75,92.31,2.831337,0.4356,-2.044969,-0.142549,-1.430609,-0.545969,0.47,1.61,-0.174,-0.005088,1.396,0.230577,0.453774,0.072741,0.47,1.027279,0.707715,-0.078444,0.47,1.473612,-0.027441,0.237667,2.83521,0.429423,-2.045014,-0.128259,-1.425741,-0.607426,0.469979,1.606665,-0.172657,0.027665,1.36815,0.217314,0.303774,0.066466,0.468576,0.916045,0.557715,-0.058565,0.460209,1.323612,-0.177441,0.238807
76,92.76,2.823082,0.431076,-2.038457,-0.136882,-1.43825,-0.526003,0.47,1.61,-0.174,-0.008676,1.396,0.212055,0.459929,0.077336,0.47,1.018685,0.705831,-0.07707,0.47,1.468905,-0.030075,0.227877,2.833144,0.430792,-2.04573,-0.13234,-1.427305,-0.587658,0.470001,1.604057,-0.174133,0.019774,1.369207,0.218987,0.309929,0.068019,0.468667,0.911159,0.555831,-0.063847,0.460698,1.318905,-0.180075,0.24019
77,93.93,2.816795,0.440441,-2.045835,-0.145103,-1.445547,-0.506019,0.47,1.61,-0.174,0.001624,1.396,0.207421,0.459714,0.070426,0.47,1.011805,0.715037,-0.068871,0.47,1.469082,-0.037652,0.231975,2.830568,0.431393,-2.045591,-0.133992,-1.430185,-0.567607,0.469957,1.606495,-0.172151,0.012927,1.369169,0.215772,0.309714,0.070104,0.468696,0.908964,0.565037,-0.067489,0.460866,1.319082,-0.187652,0.238935
78,94.05,2.817089,0.436389,-2.039323,-0.14285,-1.438956,-0.486034,0.47,1.61,-0.174,-0.001965,1.396,0.216677,0.460163,0.077405,0.47,1.007989,0.723518,-0.07456,0.47,1.472579,-0.039572,0.249962,2.826216,0.433273,-2.046643,-0.136869,-1.432887,-0.548154,0.469998,1.606146,-0.174058,0.010204,1.365788,0.211944,0.310163,0.070112,0.46824,0.903348,0.573518,-0.068471,0.460392,1.322579,-0.189572,0.239186
79,94.59,2.805298,0.4394,-2.046701,-0.150026,-1.439942,-0.466052,0.47,1.61,-0.174,0.008335,1.396,0.212044,0.461827,0.080333,0.47,0.996344,0.730587,-0.069461,0.47,1.472338,-0.043262,0.25406,2.823169,0.434382,-2.046525,-0.138878,-1.435052,-0.528722,0.469965,1.606168,-0.173778,0.007272,1.363296,0.21143,0.311827,0.071794,0.46814,0.897924,0.580587,-0.070491,0.460689,1.322338,-0.193262,0.243277
80,95.88,2.807396,0.438146,-2.04019,-0.149114,-1.44156,-0.446073,0.47,1.61,-0.174,0.014903,1.396,0.221299,0.463801,0.069372,0.47,0.986838,0.735647,-0.078251,0.47,1.469114,-0.045538,0.244269,2.81787,0.435923,-2.047603,-0.142177,-1.435595,-0.508438,0.469987,1.605854,-0.173751,0.007526,1.366524,0.209881,0.313801,0.073775,0.468472,0.891556,0.585647,-0.070683,0.460936,1.319114,-0.195538,0.247176
81,97.26,2.799349,0.441503,-2.047567,-0.157645,-1.447809,-0.426089,0.47,1.61,-0.174,0.022625,1.396,0.216666,0.47007,0.0723,0.47,0.981318,0.745962,-0.085805,0.47,1.467011,-0.044696,0.235853,2.814243,0.436464,-2.047502,-0.144384,-1.437653,-0.488839,0.469958,1.606175,-0.173736,0.0093,1.367466,0.211233,0.32007,0.07265,0.468297,0.886509,0.595962,-0.073034,0.461482,1.317011,-0.194697,0.247784
82,97.31,2.796884,0.44078,-2.041056,-0.152287,-1.44017,-0.406107,0.47,1.61,-0.174,0.016459,1.396,0.225921,0.467391,0.066553,0.47,0.983506,0.753682,-0.07947,0.47,1.465157,-0.042163,0.241326,2.809682,0.437777,-2.048409,-0.148154,-1.438894,-0.468905,0.469988,1.605224,-0.173792,0.012504,1.367728,0.210734,0.317391,0.072502,0.468091,0.880002,0.603682,-0.076728,0.461321,1.315157,-0.192163,0.246742
83,98.39,2.792338,0.440652,-2.048433,-0.160818,-1.446419,-0.386121,0.47,1.61,-0.174,0.020972,1.396,0.221288,0.468213,0.074694,0.47,0.976692,0.762328,-0.073757,0.47,1.463901,-0.041866,0.253938,2.805576,0.4386,-2.048391,-0.149632,-1.439334,-0.448826,0.469947,1.606267,-0.173745,0.013456,1.367751,0.212968,0.318213,0.070957,0.46823,0.876635,0.612328,-0.077867,0.461832,1.313901,-0.191866,0.246799
84,99.89,2.785733,0.445543,-2.041922,-0.157759,-1.449472,-0.366149,0.47,1.61,-0.174,0.016799,1.396,0.230544,0.470632,0.068947,0.47,0.970057,0.766979,-0.081934,0.47,1.461097,-0.041555,0.252662,2.801348,0.439464,-2.04917,-0.152956,-1.441128,-0.429009,0.469977,1.605251,-0.173889,0.015261,1.368744,0.213489,0.320632,0.071813,0.468156,0.87039,0.616979,-0.077445,0.462117,1.311097,-0.191555,0.249889
85,99.96,2.792404,0.440905,-2.049299,-0.16208,-1.456648,-0.346172,0.47,1.61,-0.174,0.008308,1.396,0.22591,0.467892,0.077089,0.47,0.973085,0.779017,-0.083891,0.47,1.461493,-0.040972,0.237496,2.796552,0.440644,-2.049309,-0.154657,-1.442838,-0.408878,0.469952,1.60666,-0.172983,0.015632,1.368487,0.216178,0.317892,0.070984,0.468116,0.867897,0.629017,-0.079049,0.462379,1.311493,-0.190972,0.252142
86,101.23,2.785187,0.443923,-2.042788,-0.164675,-1.455345,-0.326208,0.47,1.61,-0.174,0.008065,1.396,0.216278,0.46995,0.071341,0.47,0.986678,0.784008,-0.095368,0.47,1.461052,-0.043159,0.235099,2.794642,0.441181,-2.049963,-0.156544,-1.446961,-0.389261,0.46996,1.604803,-0.174128,0.013864,1.368628,0.217083,0.31995,0.072435,0.468001,0.862624,0.634008,-0.080851,0.462386,1.311052,-0.193159,0.250144
87,102.65,2.773641,0.434761,-2.036895,-0.168364,-1.462395,-0.306243,0.47,1.61,-0.174,-0.005618,1.396,0.192756,0.47407,0.054508,0.47,0.986383,0.787637,-0.092956,0.47,1.459654,-0.042405,0.242294,2.791915,0.441638,-2.04983,-0.159263,-1.449592,-0.369414,0.469946,1.605561,-0.173422,0.012467,1.368687,0.215908,0.32407,0.072084,0.468085,0.859201,0.637637,-0.084906,0.462716,1.309654,-0.192405,0.247808
88,102.61,2.775984,0.439488,-2.04489,-0.172459,-1.455556,-0.286289,0.47,1.61,-0.174,-0.005411,1.396,0.182522,0.472181,0.051563,0.47,0.987461,0.793401,-0.095223,0.47,1.460742,-0.039119,0.2356,2.787036,0.440645,-2.047611,-0.162551,-1.453216,-0.349016,0.469949,1.607635,-0.171995,0.008115,1.369916,0.209101,0.322181,0.067674,0.468334,0.860402,0.643402,-0.087292,0.463146,1.310742,-0.189119,0.247716
89,103.79,2.764438,0.445528,-2.038996,-0.171876,-1.461985,-0.266318,0.47,1.61,-0.174,-0.011548,1.396,0.186178,0.473443,0.057159,0.47,0.976147,0.795987,-0.111379,0.47,1.461648,-0.040921,0.242795,2.782868,0.439942,-2.047454,-0.165595,-1.454891,-0.32884,0.469945,1.60556,-0.174144,0.004854,1.371771,0.201286,0.323443,0.063779,0.468818,0.859306,0.645987,-0.089586,0.46365,1.311648,-0.190921,0.245648
90,104.81,2.766781,0.445383,-2.046992,-0.172106,-1.468014,-0.246351,0.47,1.61,-0.174,-0.010381,1.396,0.203722,0.47255,0.048867,0.47,0.969276,0.804246,-0.113647,0.47,1.463143,-0.041274,0.236101,2.777354,0.440752,-2.047204,-0.167909,-1.456752,-0.309061,0.469941,1.607088,-0.172473,0.000906,1.371364,0.196243,0.32255,0.062043,0.468563,0.857842,0.654246,-0.095386,0.464152,1.313143,-0.191274,0.246124
91,104.9,2.75584,0.438827,-2.041098,-0.17123,-1.472896,-0.22638,0.47,1.61,-0.174,-0.010176,1.396,0.207378,0.473678,0.036604,0.47,0.972271,0.810477,-0.102025,0.47,1.464903,-0.042781,0.232853,2.773466,0.442092,-2.048065,-0.168923,-1.460008,-0.28938,0.469941,1.605939,-0.174056,-0.001814,1.371346,0.196425,0.323678,0.058822,0.468343,0.855323,0.660477,-0.100398,0.46442,1.314903,-0.192781,0.244886
92,106.11,2.758788,0.443803,-2.038269,-0.179613,-1.474465,-0.206413,0.47,1.61,-0.174,0.003459,1.396,0.197145,0.472766,0.038231,0.47,0.976226,0.817148,-0.104292,0.47,1.466816,-0.040533,0.232491,2.768672,0.441981,-2.047883,-0.169774,-1.462769,-0.26955,0.469934,1.60742,-0.172562,-0.003827,1.370406,0.197521,0.322766,0.053307,0.467987,0.855864,0.667148,-0.101488,0.464386,1.316816,-0.190533,0.243606
93,106.34,2.747847,0.440166,-2.040942,-0.174108,-1.476327,-0.186447,0.47,1.61,-0.174,0.003205,1.396,0.173022,0.47419,0.051581,0.47,0.97109,0.819211,-0.097819,0.47,1.468774,-0.041958,0.221589,2.765068,0.441664,-2.046659,-0.172945,-1.466006,-0.25004,0.469922,1.605803,-0.173908,-0.002077,1.369769,0.19577,0.32419,0.049646,0.467684,0.854825,0.669211,-0.10295,0.464319,1.318774,-0.191958,0.242554
94,107.55,2.750795,0.44572,-2.035566,-0.182491,-1.47853,-0.166481,0.47,1.61,-0.174,-0.010621,1.396,0.162789,0.476895,0.051043,0.47,0.969267,0.817497,-0.105234,0.47,1.469144,-0.04332,0.224575,2.760147,0.441584,-2.04653,-0.173377,-1.469294,-0.229897,0.469928,1.607241,-0.172869,-0.000805,1.37209,0.188652,0.326895,0.049967,0.467993,0.851769,0.667497,-0.102248,0.464834,1.319144,-0.19332,0.23845
95,107.54,2.747306,0.44001,-2.04408,-0.176986,-1.483353,-0.146515,0.47,1.61,-0.174,-0.030343,1.396,0.166444,0.478694,0.036616,0.47,0.968543,0.816301,-0.099738,0.47,1.469144,-0.045133,0.226557,2.756628,0.441612,-2.045395,-0.176419,-1.472685,-0.209738,0.469911,1.605814,-0.173876,-0.003172,1.373564,0.180523,0.328694,0.050189,0.468355,0.850049,0.666301,-0.103472,0.465167,1.319144,-0.195133,0.236047
96,108.99,2.736816,0.448189,-2.038704,-0.181819,-1.483805,-0.126551,0.47,1.61,-0.174,-0.036176,1.396,0.183989,0.481908,0.029492,0.47,0.968696,0.8153,-0.108131,0.47,1.468103,-0.045719,0.23335,2.753752,0.441628,-2.046136,-0.176487,-1.476324,-0.189651,0.469918,1.606158,-0.173935,-0.009714,1.37558,0.175305,0.331908,0.046825,0.468567,0.849744,0.6653,-0.103093,0.465418,1.318103,-0.195719,0.234742
97,110.4,2.740215,0.443221,-2.045339,-0.173218,-1.492699,-0.106586,0.47,1.61,-0.174,-0.02812,1.396,0.190201,0.484213,0.036256,0.47,0.954959,0.816384,-0.10376,0.47,1.467928,-0.043809,0.226255,2.748673,0.442455,-2.046375,-0.178391,-1.478141,-0.169879,0.469913,1.606641,-0.173322,-0.016085,1.375787,0.175615,0.334213,0.042552,0.468451,0.849133,0.666384,-0.104954,0.465464,1.317928,-0.193809,0.235668
98,110.42,2.729725,0.439028,-2.038085,-0.178505,-1.492469,-0.086629,0.47,1.61,-0.174,-0.006174,1.396,0.182524,0.48211,0.029132,0.47,0.948876,0.820413,-0.113278,0.47,1.468993,-0.041783,0.226474,2.745679,0.44296,-2.047446,-0.176638,-1.482482,-0.149964,0.46991,1.606589,-0.17397,-0.018983,1.375797,0.177066,0.33211,0.040921,0.468278,0.849329,0.670413,-0.105363,0.465223,1.318993,-0.191783,0.234984
99,111.81,2.733124,0.44275,-2.036713,-0.187306,-1.497537,-0.066661,0.47,1.61,-0.174,0.001882,1.396,0.172151,0.481107,0.020651,0.47,0.952878,0.826501,-0.116939,0.47,1.471143,-0.041195,0.235703,2.74137,0.442129,-2.046858,-0.177552,-1.484796,-0.129754,0.469903,1.606809,-0.173292,-0.015901,1.376454,0.176502,0.331107,0.037955,0.46831,0.849715,0.676501,-0.107864,0.465217,1.321143,-0.191195,0.234423
100,113.11,2.722635,0.434817,-2.03268,-0.182218,-1.501254,-0.046695,0.47,1.61,-0.174,-0.003951,1.396,0.175667,0.4858,0.00402,0.47,0.954649,0.827163,-0.106712,0.47,1.470819,-0.044435,0.231043,2.738296,0.441381,-2.045517,-0.180796,-1.488672,-0.110393,0.469882,1.605159,-0.173913,-0.011625,1.376012,0.173691,0.3358,0.033775,0.467987,0.846829,0.677163,-0.110915,0.464909,1.320819,-0.194435,0.236445
101,113.15,2.726034,0.440772,-2.042535,-0.186946,-1.498146,-0.026731,0.47,1.61,-0.174,-0.023673,1.396,0.165295,0.485848,0.001278,0.47,0.960258,0.829523,-0.110374,0.47,1.471438,-0.042269,0.226298,2.734171,0.439958,-2.043715,-0.18161,-1.491696,-0.090052,0.469899,1.607181,-0.172207,-0.009776,1.376576,0.172306,0.335847,0.026424,0.468082,0.848342,0.679523,-0.110537,0.464956,1.321438,-0.192269,0.236665
102,114.42,2.715544,0.44483,-2.038502,-0.177786,-1.504537,-0.00678,0.47,1.61,-0.174,-0.036903,1.396,0.168811,0.492653,0.011921,0.47,0.956275,0.826683,-0.120394,0.47,1.469266,-0.044478,0.235442,2.730915,0.439374,-2.044269,-0.183172,-1.494228,-0.070203,0.469879,1.605016,-0.174149,-0.013127,1.377717,0.168882,0.342653,0.020392,0.468196,0.84704,0.676683,-0.111141,0.465556,1.319266,-0.194478,0.235214
103,115.75,2.718943,0.43971,-2.044116,-0.182158,-1.51438,0.013175,0.47,1.61,-0.174,-0.036244,1.396,0.186216,0.491094,0.008675,0.47,0.938403,0.830703,-0.116526,0.47,1.469733,-0.040416,0.236068,2.726446,0.440179,-2.045159,-0.181752,-1.497132,-0.050106,0.469893,1.607104,-0.172224,-0.018849,1.377433,0.167049,0.341094,0.018168,0.468072,0.847691,0.680703,-0.114021,0.46601,1.319733,-0.190416,0.236569
104,115.84,2.708454,0.436676,-2.035841,-0.179962,-1.513804,0.033128,0.47,1.61,-0.174,-0.021697,1.396,0.189732,0.493892,0.004803,0.47,0.93442,0.83291,-0.107955,0.47,1.468804,-0.041612,0.222805,2.723775,0.440397,-2.045946,-0.181788,-1.501911,-0.030515,0.469881,1.605588,-0.173976,-0.02304,1.376592,0.169818,0.343892,0.015854,0.467729,0.844195,0.68291,-0.11553,0.465655,1.318804,-0.191612,0.238254
105,117.22,2.711853,0.43913,-2.041455,-0.18913,-1.523328,0.053075,0.47,1.61,-0.174,-0.021038,1.396,0.179359,0.493347,0.01482,0.47,0.943315,0.83918,-0.113274,0.47,1.469812,-0.039054,0.223431,2.719713,0.4395,-2.045294,-0.181575,-1.504342,-0.010294,0.469883,1.607001,-0.172627,-0.022717,1.375753,0.172939,0.343347,0.013013,0.467626,0.843256,0.68918,-0.114467,0.4656,1.319812,-0.189054,0.2363
106,118.33,2.701363,0.434824,-2.03318,-0.184409,-1.518963,0.073008,0.47,1.61,-0.174,-0.034269,1.396,0.182875,0.498212,0.010948,0.47,0.952065,0.837131,-0.116918,0.47,1.468433,-0.041058,0.237946,2.716816,0.438888,-2.045099,-0.183885,-1.508886,0.008696,0.469866,1.604748,-0.173976,-0.022318,1.373569,0.172786,0.348212,0.013482,0.466955,0.838492,0.687131,-0.115433,0.464789,1.318433,-0.191058,0.235524
107,118.42,2.704762,0.435261,-2.038794,-0.188389,-1.528488,0.092953,0.47,1.61,-0.174,-0.036535,1.396,0.173643,0.498773,0.007653,0.47,0.950013,0.838311,-0.106674,0.47,1.467161,-0.039912,0.238571,2.712678,0.437876,-2.043837,-0.184398,-1.510561,0.029032,0.469875,1.607017,-0.171957,-0.025193,1.373135,0.173794,0.348773,0.012653,0.467133,0.839075,0.688311,-0.116566,0.464837,1.317161,-0.189912,0.237878
108,119.68,2.696332,0.432487,-2.030519,-0.183546,-1.530034,0.112903,0.47,1.61,-0.174,-0.038065,1.396,0.1783,0.502592,-0.006145,0.47,0.953683,0.836766,-0.110318,0.47,1.466885,-0.042518,0.225308,2.709823,0.436839,-2.043255,-0.185525,-1.515061,0.048385,0.46986,1.605593,-0.174008,-0.027927,1.372339,0.172159,0.352592,0.01143,0.466837,0.835975,0.686766,-0.115294,0.464253,1.316885,-0.192518,0.240119
109,120.64,2.70179,0.434811,-2.036133,-0.190504,-1.534392,0.132838,0.47,1.61,-0.174,-0.053484,1.396,0.17325,0.50254,-0.006054,0.47,0.948909,0.839387,-0.104434,0.47,1.4687,-0.042153,0.225934,2.706203,0.435474,-2.041752,-0.185124,-1.517925,0.068319,0.469871,1.607309,-0.172381,-0.030367,1.371479,0.172088,0.35254,0.007002,0.466745,0.836751,0.689387,-0.115073,0.463781,1.3187,-0.192153,0.23862
110,122.13,2.693359,0.426079,-2.027858,-0.183574,-1.537704,0.152764,0.47,1.61,-0.174,-0.065224,1.396,0.182089,0.509766,-0.014073,0.47,0.947184,0.835892,-0.11244,0.47,1.467713,-0.046645,0.240449,2.704247,0.434611,-2.041038,-0.186628,-1.522476,0.087588,0.469841,1.605131,-0.174069,-0.035937,1.371092,0.170803,0.359766,0.003884,0.466496,0.832706,0.685892,-0.113689,0.463355,1.317713,-0.196645,0.237547
111,123.24,2.693022,0.431237,-2.033472,-0.189846,-1.539671,0.17264,0.47,1.61,-0.174,-0.063075,1.396,0.17704,0.510644,-0.008202,0.47,0.939896,0.837703,-0.106556,0.47,1.46724,-0.043393,0.241075,2.70165,0.432636,-2.039343,-0.185948,-1.526398,0.108114,0.469872,1.607301,-0.171823,-0.042985,1.371696,0.172026,0.360644,-0.000643,0.466831,0.833368,0.687703,-0.11415,0.463266,1.31724,-0.193393,0.239946
112,124.13,2.682439,0.424886,-2.025197,-0.18223,-1.543692,0.192553,0.47,1.61,-0.174,-0.063006,1.396,0.185879,0.515039,-0.016221,0.47,0.93046,0.836547,-0.11022,0.47,1.463286,-0.046387,0.227812,2.698699,0.431381,-2.038723,-0.187081,-1.52996,0.127968,0.469852,1.605601,-0.174009,-0.047826,1.372301,0.171578,0.365039,-0.002456,0.467051,0.830277,0.686547,-0.113256,0.462487,1.313286,-0.196387,0.242193
113,125.25,2.685745,0.429447,-2.030811,-0.188503,-1.549453,0.212363,0.47,1.61,-0.174,-0.061639,1.396,0.180829,0.513055,-0.01035,0.47,0.919353,0.841778,-0.104,0.47,1.464496,-0.042677,0.228438,2.694437,0.429674,-2.037175,-0.185968,-1.532712,0.148235,0.46988,1.60775,-0.171673,-0.051478,1.371483,0.173336,0.363055,-0.005992,0.467014,0.83091,0.691778,-0.113484,0.461976,1.314496,-0.192677,0.240954
