step,unscrew_deg,arm_cmd_j1,arm_cmd_j2,arm_cmd_j3,arm_cmd_j4,arm_cmd_j5,arm_cmd_j6,hand_cmd_0,hand_cmd_1,hand_cmd_2,hand_cmd_3,hand_cmd_4,hand_cmd_5,hand_cmd_6,hand_cmd_7,hand_cmd_8,hand_cmd_9,hand_cmd_10,hand_cmd_11,hand_cmd_12,hand_cmd_13,hand_cmd_14,hand_cmd_15,arm_q_j1,arm_q_j2,arm_q_j3,arm_q_j4,arm_q_j5,arm_q_j6,hand_q_0,hand_q_1,hand_q_2,hand_q_3,hand_q_4,hand_q_5,hand_q_6,hand_q_7,hand_q_8,hand_q_9,hand_q_10,hand_q_11,hand_q_12,hand_q_13,hand_q_14,hand_q_15
116,55.56,0.277857,0.350932,1.243918,2.989775,-1.364359,-1.017656,0.466573,1.601249,-0.174,0.628531,1.396,0.280803,0.078823,0.423684,0.47,1.444655,-0.174,0.295875,0.47,1.61,-0.174,-0.227,0.27889,0.366272,1.243464,2.992889,-1.366288,-1.058601,0.470072,1.451249,-0.13212,0.631931,1.337224,0.211869,-0.071177,0.4263,0.454324,1.294655,-0.175377,0.288599,0.405879,1.578555,-0.175707,-0.225574
117,55.67,0.2818,0.351228,1.244515,2.988495,-1.364022,-1.007733,0.464016,1.609784,-0.174,0.629377,1.396,0.296039,0.078722,0.41977,0.47,1.446863,-0.174,0.296758,0.47,1.61,-0.174,-0.227,0.278739,0.364447,1.244928,2.991221,-1.366969,-1.047583,0.469727,1.459784,-0.135266,0.631122,1.346612,0.224104,-0.071278,0.426418,0.457035,1.296863,-0.176977,0.289397,0.395232,1.576766,-0.174693,-0.224814
118,55.7,0.288522,0.354303,1.242334,2.984437,-1.366462,-1.000587,0.458682,1.61,-0.174,0.627444,1.396,0.314053,0.082763,0.418633,0.47,1.449924,-0.174,0.294863,0.47,1.61,-0.174,-0.227,0.279427,0.362841,1.245935,2.988901,-1.367063,-1.036096,0.468357,1.493103,-0.15013,0.630694,1.354023,0.236927,-0.067237,0.424801,0.459579,1.299924,-0.179746,0.291221,0.379899,1.57558,-0.174492,-0.224937
119,55.7,0.292465,0.354599,1.242931,2.977601,-1.37168,-0.99622,0.45057,1.61,-0.174,0.622733,1.396,0.329288,0.083976,0.420274,0.47,1.451677,-0.174,0.295746,0.47,1.61,-0.174,-0.227,0.281472,0.362053,1.245949,2.986769,-1.367137,-1.025987,0.466165,1.512919,-0.168976,0.629894,1.344202,0.250609,-0.066024,0.423295,0.461027,1.301677,-0.178691,0.292051,0.3796,1.572439,-0.176937,-0.225121
120,55.69,0.293631,0.352118,1.240751,2.973543,-1.378631,-0.99463,0.43968,1.61,-0.174,0.615245,1.396,0.341746,0.086398,0.424693,0.47,1.451167,-0.174,0.299407,0.47,1.61,-0.174,-0.227,0.284318,0.361736,1.246372,2.984566,-1.367508,-1.017838,0.468475,1.514686,-0.176966,0.628132,1.335194,0.264973,-0.063602,0.422256,0.460764,1.301167,-0.177055,0.292573,0.378537,1.575579,-0.175338,-0.22538
121,55.64,0.292018,0.346859,1.241348,2.972262,-1.383301,-0.995818,0.426012,1.61,-0.174,0.610535,1.396,0.351426,0.085211,0.431889,0.47,1.4535,-0.174,0.305845,0.47,1.61,-0.174,-0.227,0.287001,0.361463,1.246285,2.982381,-1.369322,-1.0116,0.470031,1.511595,-0.176225,0.624995,1.323202,0.278207,-0.064789,0.422522,0.460698,1.3035,-0.177597,0.293808,0.384231,1.581288,-0.17515,-0.225899
122,55.49,0.287628,0.344378,1.239167,2.97261,-1.385418,-0.999784,0.409567,1.61,-0.174,0.608602,1.396,0.358329,0.07986,0.436308,0.47,1.456395,-0.174,0.309506,0.47,1.61,-0.174,-0.227,0.288742,0.360337,1.24669,2.981071,-1.371347,-1.007662,0.470027,1.512267,-0.176318,0.62148,1.316807,0.290842,-0.07014,0.423953,0.4606,1.306395,-0.178009,0.296302,0.384183,1.586998,-0.174967,-0.226566
123,55.27,0.286016,0.344674,1.239764,2.97018,-1.390312,-1.006527,0.395899,1.61,-0.174,0.609447,1.396,0.362453,0.072332,0.437949,0.47,1.461264,-0.174,0.310389,0.47,1.61,-0.174,-0.227,0.288809,0.358842,1.246483,2.9803,-1.373097,-1.006322,0.470011,1.517023,-0.177122,0.618334,1.315802,0.302086,-0.077668,0.425847,0.458962,1.311264,-0.178419,0.299178,0.380816,1.593123,-0.174133,-0.227074
124,55.18,0.287182,0.347749,1.243139,2.970527,-1.392428,-1.016048,0.379454,1.61,-0.174,0.61307,1.396,0.3638,0.064693,0.436812,0.47,1.467231,-0.174,0.308494,0.47,1.61,-0.174,-0.227,0.287828,0.357314,1.246388,2.978985,-1.375643,-1.007677,0.470013,1.521118,-0.17817,0.616138,1.315864,0.312117,-0.085307,0.427557,0.457836,1.317231,-0.183477,0.301503,0.377412,1.595546,-0.17325,-0.227008
125,55.2,0.291125,0.34992,1.243736,2.973653,-1.39305,-1.028347,0.360231,1.61,-0.174,0.619471,1.396,0.362369,0.059459,0.432897,0.47,1.470443,-0.174,0.306487,0.47,1.61,-0.174,-0.227,0.286974,0.356347,1.24706,2.978166,-1.377472,-1.011522,0.470002,1.530465,-0.18215,0.615334,1.317919,0.318316,-0.090541,0.428317,0.456767,1.320443,-0.178142,0.303342,0.376607,1.598615,-0.167592,-0.227052
126,55.35,0.292291,0.349314,1.242823,2.979556,-1.396449,-1.041197,0.338229,1.61,-0.174,0.624421,1.396,0.35816,0.052334,0.43176,0.47,1.4775,-0.174,0.307258,0.47,1.61,-0.174,-0.227,0.28714,0.356209,1.247735,2.97876,-1.378327,-1.017984,0.469999,1.538444,-0.180795,0.616254,1.323014,0.321346,-0.097666,0.427872,0.457771,1.3275,-0.180954,0.304524,0.391941,1.597828,-0.167501,-0.227138
127,55.72,0.290679,0.346949,1.242835,2.988163,-1.397071,-1.051268,0.319977,1.61,-0.174,0.632148,1.396,0.351173,0.035927,0.433401,0.47,1.490172,-0.174,0.310807,0.47,1.61,-0.174,-0.227,0.287861,0.356542,1.248108,2.981035,-1.378856,-1.026386,0.469977,1.556461,-0.185979,0.61813,1.332794,0.320629,-0.114073,0.426342,0.462517,1.340172,-0.180781,0.30626,0.392264,1.599725,-0.157265,-0.227238
128,56.39,0.286289,0.347363,1.244405,2.993992,-1.394915,-1.058562,0.319961,1.61,-0.174,0.642653,1.396,0.341409,0.019403,0.43782,0.47,1.501577,-0.174,0.317133,0.47,1.61,-0.174,-0.227,0.288229,0.356748,1.248432,2.984584,-1.379812,-1.03469,0.469961,1.57842,-0.196701,0.62137,1.345441,0.317514,-0.130597,0.425629,0.460396,1.351577,-0.180634,0.309043,0.390315,1.601449,-0.149711,-0.227195
129,56.83,0.284677,0.350553,1.243198,2.997044,-1.392668,-1.063078,0.320023,1.61,-0.174,0.655936,1.396,0.328867,0.005052,0.439461,0.47,1.51033,-0.174,0.320682,0.47,1.61,-0.174,-0.227,0.287588,0.356855,1.249097,2.989116,-1.381125,-1.0428,0.470023,1.578703,-0.177509,0.626386,1.355334,0.314479,-0.144948,0.426881,0.460092,1.36033,-0.184938,0.311925,0.392378,1.603537,-0.147644,-0.227087
130,56.84,0.283097,0.356522,1.244769,2.997318,-1.3932,-1.064816,0.320002,1.61,-0.174,0.671997,1.396,0.319102,-0.002617,0.438324,0.47,1.514627,-0.174,0.321453,0.47,1.61,-0.174,-0.227,0.286391,0.357274,1.249169,2.993794,-1.382005,-1.050694,0.470002,1.581466,-0.175556,0.633468,1.359445,0.312187,-0.152617,0.428662,0.459966,1.364627,-0.187644,0.313886,0.406265,1.602971,-0.15067,-0.227077
131,56.94,0.284295,0.359713,1.243562,2.994814,-1.396509,-1.069332,0.319988,1.61,-0.174,0.68528,1.396,0.312115,-0.007852,0.434409,0.47,1.517516,-0.174,0.319446,0.47,1.61,-0.174,-0.227,0.284959,0.358612,1.249064,2.995701,-1.383057,-1.055362,0.469988,1.590547,-0.181197,0.642678,1.366718,0.305435,-0.157852,0.429486,0.46348,1.367516,-0.18028,0.316814,0.402896,1.604954,-0.147043,-0.227084
132,57.0,0.282716,0.360126,1.23984,2.995088,-1.402596,-1.071382,0.320004,1.61,-0.174,0.695785,1.396,0.307907,-0.011717,0.427717,0.47,1.519911,-0.174,0.314662,0.47,1.61,-0.174,-0.227,0.284025,0.360609,1.248726,2.9974,-1.384027,-1.060886,0.470004,1.590976,-0.174923,0.652907,1.371972,0.297272,-0.161717,0.429368,0.469641,1.369911,-0.178648,0.317963,0.412395,1.605812,-0.14429,-0.227169
133,57.18,0.278358,0.357762,1.238896,2.996948,-1.407032,-1.070653,0.319996,1.61,-0.174,0.703513,1.396,0.30092,-0.018452,0.423802,0.47,1.525384,-0.174,0.312655,0.47,1.61,-0.174,-0.227,0.283147,0.362743,1.247444,2.998764,-1.385774,-1.065016,0.469996,1.59551,-0.176069,0.663193,1.373053,0.287704,-0.168452,0.42732,0.46979,1.375384,-0.17847,0.318168,0.414307,1.60604,-0.137702,-0.227131
134,57.54,0.276779,0.358175,1.240731,2.99603,-1.409791,-1.067147,0.319982,1.61,-0.174,0.708462,1.396,0.291156,-0.024055,0.422665,0.46809,1.531934,-0.174,0.313426,0.47,1.61,-0.174,-0.227,0.281645,0.364089,1.246283,3.000103,-1.388301,-1.066283,0.469982,1.601968,-0.179328,0.67284,1.376422,0.27848,-0.174055,0.424592,0.469873,1.381934,-0.180645,0.318459,0.413209,1.606429,-0.133786,-0.227164
135,58.01,0.277428,0.361366,1.239787,2.997889,-1.409772,-1.060863,0.319971,1.61,-0.174,0.710634,1.396,0.278613,-0.026397,0.424306,0.463402,1.532057,-0.174,0.316975,0.47,1.61,-0.174,-0.227,0.279817,0.36466,1.245782,2.999978,-1.391385,-1.065226,0.469971,1.609514,-0.185743,0.68133,1.379323,0.269004,-0.176397,0.422004,0.46838,1.382057,-0.178642,0.319521,0.420323,1.605851,-0.134835,-0.227175
136,58.44,0.278105,0.367334,1.237895,2.996971,-1.409275,-1.052152,0.320006,1.61,-0.174,0.710028,1.396,0.268849,-0.030661,0.42317,0.455937,1.537583,-0.174,0.317746,0.47,1.61,-0.174,-0.227,0.27848,0.365373,1.245069,3.001205,-1.393541,-1.063123,0.470006,1.602865,-0.174527,0.688367,1.381409,0.258338,-0.180661,0.421228,0.469897,1.387583,-0.183635,0.320311,0.427138,1.605869,-0.134836,-0.227146
137,58.87,0.28156,0.370525,1.236672,2.997451,-1.411555,-1.046218,0.320006,1.61,-0.174,0.706645,1.396,0.261862,-0.030639,0.420747,0.446378,1.539594,-0.174,0.315739,0.47,1.61,-0.174,-0.227,0.27767,0.366965,1.243732,3.001684,-1.394713,-1.058331,0.470006,1.603338,-0.174751,0.693563,1.383315,0.248134,-0.180639,0.420211,0.469915,1.389594,-0.188112,0.32136,0.430648,1.604851,-0.135312,-0.227164
138,59.18,0.282236,0.370938,1.232672,3.000708,-1.411637,-1.037507,0.320025,1.61,-0.174,0.700483,1.396,0.257653,-0.018781,0.421103,0.439597,1.531359,-0.174,0.310955,0.47,1.61,-0.174,-0.227,0.277873,0.36924,1.242782,3.00328,-1.396681,-1.054849,0.470025,1.595075,-0.170643,0.696706,1.386814,0.243549,-0.168781,0.41911,0.469792,1.381359,-0.189024,0.320144,0.431988,1.599714,-0.141173,-0.227125
139,59.31,0.280135,0.368574,1.231449,3.001188,-1.413009,-1.031574,0.320022,1.61,-0.174,0.6971,1.396,0.251504,-0.019418,0.41868,0.430038,1.531734,-0.174,0.308948,0.47,1.61,-0.174,-0.227,0.278628,0.371664,1.240947,3.005306,-1.397276,-1.049814,0.470022,1.591016,-0.164175,0.697626,1.385102,0.234839,-0.169418,0.418356,0.46989,1.381734,-0.188318,0.318464,0.431646,1.596605,-0.132538,-0.227159
140,59.45,0.276963,0.368987,1.233004,2.99889,-1.411602,-1.026833,0.320017,1.61,-0.174,0.696494,1.396,0.248132,-0.020466,0.41348,0.417701,1.532878,-0.174,0.309719,0.47,1.61,-0.174,-0.227,0.279017,0.37321,1.239304,3.006608,-1.398252,-1.044562,0.470017,1.589557,-0.161257,0.697506,1.385822,0.22669,-0.170466,0.41717,0.469867,1.382878,-0.188298,0.316782,0.429714,1.593747,-0.124474,-0.227146
141,59.59,0.276568,0.366955,1.231782,2.998674,-1.411188,-1.019314,0.320021,1.61,-0.174,0.698666,1.396,0.247538,-0.01641,0.411058,0.408142,1.530725,-0.174,0.310996,0.47,1.61,-0.174,-0.227,0.278539,0.373955,1.238444,3.006528,-1.398891,-1.03964,0.470021,1.587041,-0.160321,0.697268,1.385569,0.219743,-0.16641,0.415117,0.469888,1.380725,-0.188257,0.315683,0.42974,1.590001,-0.120835,-0.227153
142,59.56,0.278951,0.367702,1.232389,2.995681,-1.408126,-1.009018,0.320034,1.61,-0.174,0.703338,1.396,0.249721,-0.006454,0.411413,0.401361,1.522643,-0.174,0.309496,0.47,1.61,-0.174,-0.227,0.277803,0.374227,1.237844,3.006481,-1.400466,-1.034093,0.470034,1.576596,-0.158099,0.697612,1.387328,0.219617,-0.156454,0.413214,0.469891,1.372643,-0.189548,0.314237,0.428634,1.585439,-0.125712,-0.227077
143,59.43,0.280431,0.371226,1.235775,2.995466,-1.407841,-0.995944,0.320043,1.61,-0.174,0.705233,1.396,0.254683,0.001518,0.414547,0.397358,1.516184,-0.174,0.305217,0.47,1.61,-0.174,-0.227,0.277723,0.374156,1.237443,3.005324,-1.400779,-1.0273,0.470043,1.564458,-0.150775,0.699006,1.386528,0.220097,-0.148483,0.412016,0.469871,1.366184,-0.187855,0.312575,0.426797,1.582698,-0.126185,-0.227064
144,59.33,0.284688,0.371972,1.236383,2.998028,-1.405852,-0.980092,0.320069,1.61,-0.174,0.70435,1.396,0.262422,0.005331,0.420458,0.396132,1.513597,-0.174,0.298161,0.47,1.61,-0.174,-0.227,0.278229,0.374351,1.237819,3.004221,-1.401249,-1.018875,0.470069,1.54845,-0.133397,0.700537,1.381296,0.220684,-0.144669,0.412077,0.466471,1.363597,-0.189776,0.31014,0.427549,1.580494,-0.121852,-0.226994
145,59.31,0.286168,0.369941,1.234213,3.003368,-1.401085,-0.961462,0.320085,1.61,-0.174,0.700689,1.396,0.272939,0.00716,0.429147,0.397685,1.510947,-0.174,0.293883,0.47,1.61,-0.174,-0.227,0.279683,0.374944,1.23822,3.004014,-1.401371,-1.00808,0.470085,1.531707,-0.109664,0.701501,1.377844,0.22136,-0.14284,0.413812,0.456706,1.360947,-0.188019,0.306633,0.42359,1.577323,-0.111845,-0.227013
146,59.3,0.290426,0.370687,1.234821,3.00593,-1.397677,-0.94336,0.312692,1.61,-0.174,0.694251,1.396,0.286234,0.011286,0.435058,0.402015,1.501434,-0.174,0.286827,0.47,1.61,-0.174,-0.227,0.281601,0.37551,1.237978,3.004891,-1.39993,-0.994138,0.462692,1.535279,-0.130537,0.701298,1.380132,0.223982,-0.138714,0.417066,0.444869,1.351434,-0.176264,0.303779,0.410607,1.574255,-0.121367,-0.227026
147,59.33,0.295407,0.372373,1.238207,3.005715,-1.397047,-0.928036,0.312219,1.61,-0.174,0.685035,1.396,0.302306,0.009904,0.438191,0.409122,1.504276,-0.174,0.282548,0.47,1.61,-0.174,-0.227,0.283995,0.375824,1.237808,3.00551,-1.398908,-0.978442,0.462219,1.532581,-0.13075,0.699616,1.380624,0.230321,-0.140096,0.421145,0.433254,1.354276,-0.187167,0.299664,0.397516,1.573865,-0.11694,-0.226998
148,59.32,0.303166,0.37128,1.238814,3.002721,-1.399195,-0.913743,0.304797,1.61,-0.174,0.673041,1.396,0.315601,0.004358,0.444102,0.419008,1.50325,-0.174,0.281048,0.47,1.61,-0.174,-0.227,0.287085,0.376212,1.238683,3.005636,-1.397697,-0.963013,0.453327,1.536432,-0.141529,0.696105,1.383509,0.238552,-0.145642,0.424739,0.425368,1.35325,-0.176326,0.295772,0.406285,1.575244,-0.126617,-0.226997
149,59.33,0.308147,0.367409,1.236644,2.99695,-1.398565,-0.901601,0.301349,1.61,-0.174,0.658269,1.396,0.326118,0.00355,0.447235,0.431671,1.501325,-0.174,0.282325,0.47,1.61,-0.174,-0.227,0.291178,0.376575,1.239693,3.004918,-1.397124,-0.948643,0.451349,1.537108,-0.149079,0.690553,1.37184,0.247433,-0.14645,0.42893,0.420757,1.351325,-0.171514,0.292316,0.39788,1.580266,-0.122563,-0.226999
150,59.3,0.31035,0.366317,1.237252,2.993957,-1.395157,-0.892237,0.309205,1.61,-0.174,0.646275,1.396,0.333857,-0.003333,0.447591,0.447113,1.506894,-0.174,0.28638,0.47,1.61,-0.174,-0.227,0.295965,0.376398,1.240008,3.002401,-1.396241,-0.9349,0.459205,1.54033,-0.154569,0.682782,1.363238,0.256436,-0.153333,0.432764,0.420487,1.356894,-0.177086,0.28999,0.393544,1.583826,-0.11407,-0.226991
151,59.28,0.309775,0.368002,1.235082,2.993741,-1.388971,-0.880095,0.314298,1.61,-0.174,0.637058,1.396,0.338818,-0.004603,0.445168,0.465332,1.509614,-0.174,0.293212,0.47,1.61,-0.174,-0.227,0.300398,0.375753,1.240444,3.000039,-1.394996,-0.922818,0.464298,1.537167,-0.156879,0.673997,1.349389,0.267967,-0.154603,0.435948,0.424031,1.359614,-0.177976,0.288653,0.406152,1.587181,-0.123563,-0.226828
152,59.29,0.306423,0.366909,1.23569,2.996304,-1.385563,-0.870731,0.319998,1.61,-0.174,0.63062,1.396,0.341002,-0.000752,0.439968,0.47,1.502768,-0.174,0.297267,0.47,1.61,-0.174,-0.227,0.303591,0.375608,1.240093,2.998134,-1.392784,-0.910982,0.469998,1.544184,-0.165994,0.665098,1.352474,0.279676,-0.150752,0.437564,0.430922,1.352768,-0.176819,0.289256,0.399848,1.590545,-0.12839,-0.226381
153,59.32,0.305848,0.367347,1.239076,2.996088,-1.384933,-0.860533,0.311301,1.61,-0.174,0.626959,1.396,0.345963,0.006124,0.43199,0.47,1.498776,-0.174,0.298545,0.47,1.61,-0.174,-0.227,0.305166,0.375603,1.239837,2.997131,-1.390984,-0.899922,0.461301,1.547445,-0.172816,0.656778,1.361085,0.288462,-0.143876,0.437525,0.436793,1.348776,-0.177177,0.290948,0.381412,1.590052,-0.127454,-0.226126
154,59.33,0.308052,0.365007,1.239684,2.993095,-1.387081,-0.853112,0.308697,1.61,-0.174,0.626076,1.396,0.348147,0.010089,0.42679,0.47,1.496038,-0.174,0.297044,0.47,1.61,-0.174,-0.227,0.305797,0.375326,1.240599,2.996456,-1.389726,-0.889085,0.458697,1.541,-0.172742,0.649578,1.365577,0.295817,-0.139912,0.435771,0.441968,1.346038,-0.177442,0.292478,0.398295,1.586138,-0.142334,-0.225794
155,59.32,0.313033,0.365446,1.237514,2.987324,-1.392006,-0.848469,0.305148,1.61,-0.174,0.627971,1.396,0.353108,0.017927,0.424368,0.47,1.491771,-0.174,0.292766,0.47,1.61,-0.174,-0.227,0.306434,0.374832,1.241503,2.994803,-1.389194,-0.879112,0.455148,1.544987,-0.173682,0.643896,1.371949,0.301685,-0.132073,0.432961,0.44541,1.341771,-0.176787,0.293666,0.383731,1.586856,-0.142977,-0.225866
156,59.35,0.315236,0.365788,1.234477,2.98433,-1.399709,-0.846604,0.304657,1.61,-0.174,0.629292,1.396,0.355292,0.02321,0.424724,0.47,1.491803,-0.174,0.291265,0.47,1.61,-0.174,-0.227,0.307934,0.37425,1.241522,2.992603,-1.389587,-0.871396,0.454657,1.536928,-0.168043,0.640068,1.361642,0.306935,-0.12679,0.430575,0.448535,1.341803,-0.179489,0.292966,0.386461,1.58632,-0.142022,-0.225784
157,59.39,0.314661,0.368909,1.234219,2.984115,-1.404635,-0.847517,0.310143,1.61,-0.174,0.627835,1.396,0.354698,0.02537,0.427857,0.47,1.49284,-0.174,0.292542,0.47,1.61,-0.174,-0.227,0.309884,0.373909,1.240658,2.990568,-1.391897,-0.865507,0.460143,1.528246,-0.16364,0.637482,1.350508,0.312233,-0.12463,0.428971,0.451343,1.34284,-0.182495,0.291823,0.392356,1.587907,-0.140685,-0.225775
158,59.38,0.313271,0.369251,1.236738,2.986677,-1.411645,-0.851208,0.314976,1.61,-0.174,0.623601,1.396,0.351326,0.024569,0.433768,0.47,1.495139,-0.174,0.293187,0.47,1.61,-0.174,-0.227,0.311327,0.374154,1.239843,2.989371,-1.394203,-0.861446,0.464976,1.532498,-0.166273,0.63516,1.349209,0.316135,-0.125431,0.428255,0.453661,1.345139,-0.183244,0.29154,0.395317,1.590814,-0.13927,-0.226214
159,59.39,0.314658,0.366816,1.236479,2.992017,-1.415878,-0.857676,0.319326,1.61,-0.174,0.622144,1.396,0.345176,0.016347,0.442457,0.47,1.500992,-0.174,0.29661,0.47,1.61,-0.174,-0.227,0.311909,0.374713,1.239971,2.988953,-1.397464,-0.859585,0.469326,1.542084,-0.173095,0.632366,1.343388,0.315648,-0.133653,0.428854,0.455161,1.350992,-0.180974,0.29216,0.398664,1.595609,-0.131867,-0.227068
160,59.45,0.313267,0.367158,1.233443,2.99458,-1.417333,-0.86308,0.320007,1.61,-0.174,0.623465,1.396,0.341804,0.002217,0.448368,0.47,1.511149,-0.174,0.299032,0.47,1.61,-0.174,-0.227,0.312354,0.375064,1.240331,2.99043,-1.400081,-0.860253,0.470007,1.552195,-0.173933,0.62989,1.345167,0.312019,-0.147783,0.431261,0.456286,1.361149,-0.182067,0.293734,0.396487,1.600231,-0.123874,-0.227114
161,59.57,0.309098,0.370279,1.233184,2.994364,-1.416649,-0.865706,0.319998,1.61,-0.174,0.627564,1.396,0.34121,-0.013029,0.451501,0.47,1.521997,-0.174,0.299636,0.47,1.61,-0.174,-0.227,0.312418,0.375429,1.239771,2.992152,-1.402215,-0.862502,0.469998,1.56427,-0.176072,0.628311,1.349322,0.308852,-0.163029,0.434304,0.456977,1.371997,-0.185789,0.295571,0.406726,1.602927,-0.12375,-0.227131
162,59.74,0.307707,0.373329,1.232464,2.992231,-1.415032,-0.865555,0.319985,1.61,-0.174,0.634441,1.396,0.343394,-0.018023,0.451856,0.47,1.521555,-0.174,0.29976,0.47,1.61,-0.174,-0.227,0.3115,0.376115,1.239017,2.993363,-1.404029,-0.865013,0.469985,1.571848,-0.181158,0.628059,1.352958,0.307225,-0.168023,0.437369,0.457447,1.371555,-0.179603,0.297148,0.416591,1.601968,-0.129033,-0.227111
163,59.93,0.309094,0.373602,1.230432,2.992876,-1.416192,-0.868116,0.31999,1.61,-0.174,0.644095,1.396,0.348355,-0.018447,0.449434,0.47,1.52187,-0.174,0.297107,0.47,1.61,-0.174,-0.227,0.310086,0.377287,1.238216,2.993652,-1.404359,-0.866592,0.46999,1.573521,-0.182095,0.629515,1.355442,0.306321,-0.168447,0.439863,0.458037,1.37187,-0.180843,0.298314,0.414712,1.601615,-0.131598,-0.227105
164,60.18,0.313259,0.371097,1.231178,2.996299,-1.420131,-0.8679,0.31999,1.61,-0.174,0.650972,1.396,0.356094,-0.016656,0.444234,0.47,1.521336,-0.174,0.297231,0.47,1.61,-0.174,-0.227,0.309134,0.378553,1.237133,2.99417,-1.404317,-0.868367,0.46999,1.573655,-0.182296,0.632947,1.357471,0.305442,-0.166656,0.441214,0.459654,1.371336,-0.181335,0.298733,0.418753,1.599862,-0.134067,-0.227105
165,60.53,0.314646,0.371369,1.234702,2.996944,-1.421291,-0.864905,0.319981,1.61,-0.174,0.655071,1.396,0.361056,-0.023113,0.441812,0.47,1.524104,-0.174,0.300133,0.47,1.61,-0.174,-0.227,0.309433,0.379082,1.236669,2.995397,-1.404979,-0.869342,0.469981,1.57992,-0.184582,0.637202,1.361605,0.305443,-0.173113,0.440654,0.461384,1.374104,-0.179129,0.299442,0.419689,1.600094,-0.131127,-0.227115
166,60.98,0.313255,0.37442,1.235447,2.994811,-1.419674,-0.859133,0.319972,1.61,-0.174,0.656392,1.396,0.363239,-0.032424,0.442167,0.47,1.530155,-0.174,0.305814,0.47,1.61,-0.174,-0.227,0.310425,0.379043,1.237257,2.996176,-1.40598,-0.868917,0.469972,1.589467,-0.189295,0.641399,1.366183,0.306406,-0.182424,0.439465,0.460207,1.380155,-0.178102,0.300942,0.423449,1.600179,-0.130087,-0.227106
167,61.51,0.309087,0.374692,1.233415,2.995456,-1.420834,-0.850583,0.319971,1.61,-0.174,0.654936,1.396,0.362645,-0.037769,0.4453,0.47,1.534323,-0.174,0.308716,0.47,1.61,-0.174,-0.227,0.311038,0.379412,1.237797,2.996234,-1.406083,-0.866254,0.469971,1.596136,-0.190345,0.644901,1.36961,0.307252,-0.187769,0.43875,0.459884,1.384323,-0.178481,0.303593,0.43026,1.599119,-0.131346,-0.227116
168,61.92,0.307696,0.372187,1.232625,2.993323,-1.419217,-0.839256,0.319985,1.61,-0.174,0.656257,1.396,0.359273,-0.031916,0.451212,0.468433,1.530037,-0.174,0.309326,0.47,1.61,-0.174,-0.227,0.310529,0.380256,1.237706,2.996505,-1.40765,-0.861606,0.469985,1.592703,-0.193678,0.647198,1.373624,0.310567,-0.181916,0.439178,0.460417,1.380037,-0.181454,0.305879,0.435532,1.59631,-0.138008,-0.227031
169,62.07,0.309083,0.37246,1.234613,2.988412,-1.420378,-0.82515,0.319863,1.61,-0.174,0.660356,1.396,0.353123,-0.022721,0.454345,0.469644,1.521598,-0.174,0.307158,0.47,1.61,-0.174,-0.227,0.309592,0.380702,1.237671,2.996243,-1.408934,-0.855583,0.469863,1.583426,-0.189639,0.64927,1.376288,0.314552,-0.172721,0.441146,0.46031,1.371598,-0.180137,0.307031,0.437482,1.592702,-0.143096,-0.227025
170,62.08,0.313248,0.372043,1.238712,2.986279,-1.41876,-0.808681,0.32,1.61,-0.174,0.661677,1.396,0.349752,-0.014702,0.4547,0.47,1.513271,-0.174,0.302213,0.47,1.61,-0.174,-0.227,0.309057,0.380576,1.238034,2.994474,-1.410426,-0.847365,0.47,1.572677,-0.184795,0.651847,1.376594,0.315903,-0.164702,0.443488,0.460016,1.363271,-0.177542,0.307164,0.435461,1.589782,-0.14435,-0.227014
171,62.06,0.318444,0.374403,1.240034,2.986924,-1.414365,-0.790736,0.320011,1.61,-0.174,0.66022,1.396,0.349157,-0.007363,0.452278,0.47,1.5065,-0.174,0.29449,0.47,1.61,-0.174,-0.227,0.309733,0.380011,1.239342,2.99245,-1.411395,-0.836616,0.470011,1.561709,-0.179479,0.654141,1.372325,0.315382,-0.157363,0.44537,0.45931,1.3565,-0.175747,0.306047,0.435187,1.586999,-0.142047,-0.227043
172,62.04,0.320863,0.373986,1.238765,2.988439,-1.412748,-0.775569,0.320029,1.61,-0.174,0.655986,1.396,0.351341,-0.008383,0.452633,0.47,1.507745,-0.174,0.289544,0.47,1.61,-0.174,-0.227,0.311708,0.379811,1.240577,2.991071,-1.410989,-0.823648,0.470029,1.555248,-0.172981,0.655588,1.365605,0.314634,-0.158383,0.446247,0.458702,1.357745,-0.179462,0.303094,0.431037,1.585939,-0.132719,-0.227027
173,62.05,0.320504,0.370791,1.240274,2.987176,-1.411462,-0.76318,0.320031,1.61,-0.174,0.648973,1.396,0.356302,-0.005086,0.455767,0.47,1.503713,-0.174,0.287376,0.47,1.61,-0.174,-0.227,0.314294,0.38001,1.241026,2.990451,-1.411163,-0.810336,0.470031,1.548553,-0.173055,0.65567,1.358202,0.314607,-0.155086,0.447008,0.457539,1.353713,-0.177185,0.299622,0.428615,1.583757,-0.124658,-0.226936
174,62.07,0.322923,0.364819,1.244562,2.983136,-1.410414,-0.748014,0.319009,1.61,-0.174,0.639183,1.396,0.364042,-0.005856,0.461678,0.47,1.505854,-0.174,0.287986,0.47,1.61,-0.174,-0.227,0.316568,0.379676,1.241877,2.989625,-1.411078,-0.79728,0.469009,1.53903,-0.170151,0.654057,1.351535,0.316166,-0.155856,0.448626,0.457001,1.355854,-0.178346,0.296249,0.429646,1.58085,-0.131711,-0.226785
