step,unscrew_deg,arm_cmd_j1,arm_cmd_j2,arm_cmd_j3,arm_cmd_j4,arm_cmd_j5,arm_cmd_j6,hand_cmd_0,hand_cmd_1,hand_cmd_2,hand_cmd_3,hand_cmd_4,hand_cmd_5,hand_cmd_6,hand_cmd_7,hand_cmd_8,hand_cmd_9,hand_cmd_10,hand_cmd_11,hand_cmd_12,hand_cmd_13,hand_cmd_14,hand_cmd_15,arm_q_j1,arm_q_j2,arm_q_j3,arm_q_j4,arm_q_j5,arm_q_j6,hand_q_0,hand_q_1,hand_q_2,hand_q_3,hand_q_4,hand_q_5,hand_q_6,hand_q_7,hand_q_8,hand_q_9,hand_q_10,hand_q_11,hand_q_12,hand_q_13,hand_q_14,hand_q_15
107,111.33,0.303546,0.436727,1.155073,3.042413,-1.330958,-0.808239,0.048326,1.06539,0.395339,0.044285,1.396,0.243333,0.56428,-0.162,0.23015,1.207195,-0.174,0.559277,0.47,1.503625,-0.174,-0.227,0.298755,0.421519,1.155249,3.04443,-1.333666,-0.840765,0.041834,0.91539,0.245339,0.073019,1.366931,0.268439,0.41428,-0.15988,0.203385,1.057195,-0.176785,0.55685,0.416726,1.353625,-0.177831,-0.226982
108,111.35,0.308034,0.426959,1.147033,3.051296,-1.325963,-0.789077,0.034476,1.058386,0.408947,0.02388,1.396,0.256109,0.563096,-0.162,0.275795,1.20035,-0.174,0.556235,0.47,1.502704,-0.174,-0.227,0.299432,0.425691,1.155437,3.044599,-1.333992,-0.830789,0.043987,0.908386,0.258947,0.066078,1.368482,0.262137,0.413096,-0.158503,0.208842,1.05035,-0.165247,0.55656,0.419707,1.352704,-0.177736,-0.226479
109,111.33,0.311144,0.429906,1.152882,3.048859,-1.320817,-0.769156,0.029214,1.054265,0.418295,0.017364,1.396,0.254996,0.560289,-0.162,0.321849,1.203994,-0.174,0.539304,0.47,1.513379,-0.174,-0.227,0.301549,0.429574,1.154121,3.046238,-1.333393,-0.818945,0.042304,0.904265,0.268295,0.055891,1.368935,0.260336,0.410289,-0.157813,0.223263,1.053994,-0.176672,0.555742,0.429473,1.363379,-0.178599,-0.225243
110,111.7,0.315474,0.432117,1.151323,3.045025,-1.316126,-0.7493,0.037842,1.046319,0.426737,0.024737,1.396,0.255201,0.565217,-0.162,0.364509,1.200362,-0.174,0.536263,0.47,1.510369,-0.174,-0.227,0.304493,0.431744,1.154322,3.046372,-1.333517,-0.804937,0.039786,0.896319,0.276737,0.046587,1.366749,0.258605,0.415217,-0.157012,0.214509,1.050362,-0.17505,0.550701,0.424966,1.360369,-0.179066,-0.223833
111,113.23,0.321255,0.423689,1.148461,3.044054,-1.311218,-0.729784,0.054295,1.034326,0.440134,0.045999,1.396,0.265727,0.57392,-0.162,0.367273,1.193007,-0.174,0.54711,0.47,1.503119,-0.174,-0.227,0.307866,0.433665,1.153986,3.045313,-1.333133,-0.788916,0.039842,0.884326,0.290134,0.041302,1.368831,0.257393,0.42392,-0.155805,0.217273,1.043007,-0.17389,0.545996,0.43267,1.353119,-0.177193,-0.222356
112,114.8,0.331994,0.429149,1.153552,3.037448,-1.312278,-0.709993,0.075165,1.032752,0.439547,0.053372,1.396,0.262365,0.575149,-0.162,0.370036,1.190317,-0.174,0.570381,0.47,1.495397,-0.174,-0.227,0.312037,0.434218,1.153386,3.043683,-1.330824,-0.771556,0.043662,0.882752,0.289547,0.042393,1.369718,0.258828,0.425149,-0.155746,0.220036,1.040317,-0.174326,0.545585,0.43282,1.345397,-0.18131,-0.221639
113,115.91,0.328845,0.424974,1.154885,3.031729,-1.309746,-0.690063,0.082147,1.034577,0.440746,0.046855,1.396,0.245114,0.575586,-0.162,0.384753,1.190834,-0.174,0.579763,0.47,1.4912,-0.174,-0.227,0.317389,0.434182,1.154096,3.040627,-1.328677,-0.753909,0.051415,0.884577,0.290746,0.044998,1.362656,0.258699,0.425586,-0.155788,0.234753,1.040834,-0.177745,0.550647,0.435078,1.3412,-0.177014,-0.220817
114,117.49,0.338845,0.419482,1.154746,3.029098,-1.308167,-0.670153,0.086853,1.029307,0.438976,0.054228,1.396,0.241752,0.585345,-0.162,0.380963,1.181911,-0.174,0.575256,0.47,1.483,-0.174,-0.227,0.322011,0.434026,1.155259,3.036905,-1.32786,-0.735173,0.059218,0.879307,0.288976,0.045404,1.363978,0.255104,0.435345,-0.155558,0.230963,1.031911,-0.177103,0.556619,0.440306,1.333,-0.174792,-0.2202
115,119.56,0.347845,0.42389,1.159026,3.023288,-1.305187,-0.650166,0.077671,1.025732,0.438799,0.057947,1.396,0.252279,0.591595,-0.162,0.414689,1.174475,-0.174,0.556861,0.47,1.473172,-0.174,-0.227,0.326835,0.432829,1.156226,3.03309,-1.327086,-0.716153,0.066184,0.875732,0.288799,0.047489,1.366338,0.251643,0.441595,-0.155419,0.264689,1.024475,-0.178597,0.560211,0.446446,1.323172,-0.166106,-0.219655
116,121.36,0.349486,0.416047,1.15912,3.022347,-1.302347,-0.630196,0.062063,1.021449,0.442169,0.047777,1.396,0.258304,0.594798,-0.162,0.410607,1.173028,-0.174,0.547101,0.47,1.466043,-0.174,-0.227,0.332965,0.431452,1.157611,3.028866,-1.325126,-0.696374,0.069353,0.871449,0.292169,0.049971,1.368771,0.251685,0.444798,-0.155329,0.260607,1.023028,-0.179953,0.558643,0.45421,1.316043,-0.161545,-0.21944
117,123.21,0.356312,0.416843,1.162807,3.015015,-1.303475,-0.610209,0.055509,1.016514,0.442982,0.045145,1.396,0.25044,0.598175,-0.162,0.439673,1.168731,-0.174,0.551231,0.47,1.458831,-0.174,-0.227,0.338791,0.429855,1.159117,3.025494,-1.323718,-0.67688,0.067939,0.866514,0.292982,0.049405,1.368823,0.253077,0.448175,-0.155208,0.289673,1.018731,-0.178135,0.554972,0.455353,1.308831,-0.15519,-0.219124
118,123.93,0.363534,0.41245,1.161612,3.01383,-1.301025,-0.590226,0.059005,1.013183,0.444771,0.055566,1.396,0.256465,0.600801,-0.162,0.443341,1.16482,-0.174,0.569249,0.47,1.458112,-0.174,-0.227,0.344214,0.427948,1.161102,3.021168,-1.321675,-0.656586,0.065499,0.863183,0.294771,0.048342,1.370618,0.252602,0.450801,-0.155496,0.293341,1.01482,-0.177062,0.55355,0.45827,1.308112,-0.166436,-0.21943
119,125.77,0.370199,0.404802,1.168509,3.010015,-1.302717,-0.570253,0.056216,1.011506,0.432819,0.052097,1.396,0.268872,0.607999,-0.162,0.441842,1.156671,-0.174,0.573379,0.47,1.453635,-0.174,-0.227,0.349886,0.426182,1.162624,3.017685,-1.320526,-0.636972,0.064324,0.861506,0.282819,0.050029,1.370948,0.253009,0.457999,-0.155906,0.291842,1.006671,-0.177635,0.556594,0.457005,1.303635,-0.17218,-0.219311
120,127.46,0.374132,0.400071,1.173576,3.002659,-1.305749,-0.550276,0.057694,1.01562,0.423768,0.03474,1.396,0.273944,0.610133,-0.162,0.454224,1.154126,-0.174,0.56362,0.47,1.449385,-0.174,-0.227,0.356014,0.423223,1.165826,3.013759,-1.320423,-0.616895,0.062717,0.86562,0.273768,0.050478,1.371529,0.256408,0.460133,-0.156564,0.304224,1.004126,-0.178166,0.560205,0.452998,1.299385,-0.167105,-0.219607
121,129.15,0.38334,0.395663,1.177879,2.998989,-1.303196,-0.530294,0.057835,1.018667,0.417976,0.031271,1.396,0.279574,0.610101,-0.162,0.449754,1.154777,-0.174,0.565088,0.47,1.44386,-0.174,-0.227,0.361878,0.419474,1.169703,3.008923,-1.320873,-0.596478,0.061952,0.870425,0.267976,0.046644,1.372535,0.260429,0.460101,-0.157194,0.299754,1.004777,-0.178836,0.56076,0.457542,1.29386,-0.156052,-0.220091
122,130.04,0.386994,0.39345,1.180837,2.994173,-1.304406,-0.510304,0.067581,1.008816,0.411186,0.041692,1.396,0.299094,0.609239,-0.162,0.458597,1.154586,-0.174,0.580444,0.47,1.438854,-0.174,-0.227,0.368189,0.415357,1.173786,3.004429,-1.320346,-0.576034,0.061416,0.875852,0.261186,0.042897,1.373517,0.264856,0.459239,-0.157802,0.308597,1.004586,-0.178255,0.561634,0.455187,1.288854,-0.147657,-0.220631
123,130.47,0.385445,0.391966,1.184606,2.988326,-1.302232,-0.490325,0.072577,1.009734,0.404343,0.038224,1.396,0.318596,0.609959,-0.162,0.464127,1.154553,-0.174,0.588855,0.47,1.43847,-0.174,-0.227,0.37413,0.411589,1.177444,2.999909,-1.320413,-0.556324,0.063135,0.880808,0.254343,0.04256,1.372318,0.272777,0.459959,-0.158138,0.314127,1.004553,-0.176974,0.565751,0.450561,1.288471,-0.141554,-0.220616
124,132.43,0.394782,0.384377,1.190975,2.981703,-1.303381,-0.47055,0.068131,1.022232,0.400194,0.036497,1.396,0.324209,0.61322,-0.162,0.465454,1.15167,-0.174,0.583377,0.47,1.434528,-0.174,-0.227,0.378717,0.408159,1.180947,2.995056,-1.320553,-0.53587,0.065795,0.88462,0.250194,0.041473,1.373333,0.284003,0.46322,-0.158579,0.315454,1.00167,-0.178907,0.571177,0.452719,1.284528,-0.140211,-0.220961
125,132.71,0.399692,0.381398,1.199848,2.976358,-1.305299,-0.450685,0.055163,1.020842,0.39879,0.04059,1.396,0.315933,0.615512,-0.162,0.466492,1.146917,-0.174,0.591788,0.47,1.438773,-0.174,-0.227,0.383536,0.404078,1.185634,2.989857,-1.320104,-0.516653,0.066475,0.886525,0.24879,0.040234,1.371756,0.293714,0.465512,-0.158268,0.316492,0.996917,-0.172055,0.573386,0.448751,1.288773,-0.156392,-0.220244
126,134.17,0.404934,0.38048,1.203977,2.968525,-1.302577,-0.430731,0.047337,1.030025,0.402859,0.030794,1.396,0.293769,0.614723,-0.162,0.466199,1.148202,-0.174,0.592285,0.47,1.442534,-0.174,-0.227,0.388699,0.399642,1.191417,2.984528,-1.32047,-0.497907,0.063963,0.885786,0.252859,0.040285,1.366293,0.299289,0.464723,-0.157984,0.316199,0.998202,-0.174935,0.57691,0.443687,1.292534,-0.154531,-0.219776
127,135.73,0.411387,0.375826,1.206879,2.963784,-1.301935,-0.410868,0.048369,1.030095,0.408011,0.034886,1.396,0.278544,0.618722,-0.162,0.464436,1.143109,-0.174,0.578894,0.47,1.440081,-0.174,-0.227,0.393902,0.395807,1.196665,2.978815,-1.320391,-0.478015,0.060464,0.880095,0.258011,0.037967,1.366718,0.298573,0.468722,-0.157625,0.314436,0.993109,-0.173741,0.579872,0.440089,1.290081,-0.155703,-0.219686
128,135.88,0.408454,0.373575,1.210142,2.955264,-1.297131,-0.391375,0.063289,1.021826,0.422526,0.02509,1.396,0.277209,0.619898,-0.162,0.463312,1.134748,-0.174,0.579392,0.47,1.447955,-0.174,-0.227,0.399352,0.392263,1.201341,2.97347,-1.318603,-0.457649,0.058355,0.871826,0.272526,0.037202,1.368482,0.294986,0.469898,-0.157484,0.313312,0.984748,-0.160466,0.57928,0.437125,1.297955,-0.175895,-0.220167
129,137.31,0.41375,0.365045,1.213064,2.9527,-1.291294,-0.385771,0.068517,1.00686,0.437822,0.029183,1.396,0.261985,0.630201,-0.162,0.467027,1.12484,-0.174,0.593778,0.47,1.439058,-0.174,-0.227,0.403418,0.388949,1.205369,2.967065,-1.318969,-0.437285,0.060309,0.85686,0.287822,0.034264,1.371767,0.291503,0.480201,-0.15734,0.317027,0.97484,-0.157922,0.578891,0.440686,1.289058,-0.17434,-0.220209
130,138.77,0.420833,0.360832,1.212452,2.948737,-1.299346,-0.391532,0.073129,0.990685,0.454088,0.04531,1.396,0.26065,0.633445,-0.162,0.460351,1.119093,-0.174,0.594276,0.47,1.432158,-0.174,-0.227,0.407187,0.385033,1.209368,2.96159,-1.317304,-0.420938,0.063397,0.840685,0.317972,0.033034,1.377077,0.285803,0.488246,-0.157647,0.321579,0.969093,-0.154174,0.582626,0.434651,1.282158,-0.173167,-0.22103
131,138.83,0.41449,0.367642,1.225606,2.948733,-1.306952,-0.383405,0.063852,0.993479,0.456979,0.047548,1.396,0.245425,0.639003,-0.162,0.439786,1.126746,-0.174,0.580884,0.47,1.431991,-0.172253,-0.227,0.411304,0.380898,1.212082,2.956617,-1.316223,-0.413173,0.066046,0.843479,0.306979,0.035942,1.377447,0.280501,0.489003,-0.1576,0.324913,0.976746,-0.176663,0.585001,0.434155,1.281991,-0.176665,-0.220944
132,138.88,0.420347,0.36652,1.22769,2.937004,-1.300669,-0.370527,0.050355,1.001424,0.445688,0.035897,1.396,0.24409,0.637997,-0.162,0.405332,1.129557,-0.174,0.581382,0.47,1.435891,-0.174,-0.227,0.41362,0.377722,1.216961,2.953479,-1.318222,-0.405047,0.06597,0.851424,0.295688,0.038684,1.376919,0.272924,0.487997,-0.157899,0.323184,0.979558,-0.176492,0.583852,0.426563,1.285891,-0.174722,-0.221411
133,139.12,0.415518,0.351509,1.215885,2.939164,-1.308274,-0.371538,0.046934,0.995769,0.439426,0.038135,1.396,0.256644,0.641482,-0.162,0.365326,1.120652,-0.174,0.595768,0.47,1.427034,-0.174,-0.227,0.415652,0.37577,1.221533,2.948291,-1.317551,-0.395489,0.062846,0.845769,0.289426,0.037967,1.378899,0.266742,0.494699,-0.15713,0.323124,0.970652,-0.176589,0.582559,0.43228,1.277034,-0.176619,-0.221276
134,139.26,0.424578,0.340103,1.201005,2.945261,-1.323518,-0.386438,0.044495,0.994045,0.447634,0.054263,1.396,0.255308,0.631849,-0.162,0.319361,1.120476,-0.174,0.614683,0.47,1.422121,-0.174,-0.227,0.416552,0.373588,1.222156,2.945099,-1.317527,-0.388599,0.059914,0.844045,0.297634,0.037977,1.381009,0.26561,0.493625,-0.157344,0.320926,0.970476,-0.172959,0.585815,0.440699,1.272121,-0.177362,-0.222135
135,139.31,0.43774,0.342585,1.200013,2.957169,-1.341632,-0.387448,0.028167,1.006774,0.423136,0.076281,1.396,0.240084,0.636104,-0.162,0.287285,1.12439,-0.174,0.61971,0.47,1.426566,-0.174,-0.227,0.418304,0.369658,1.218425,2.944362,-1.320449,-0.387879,0.056711,0.856774,0.273136,0.041832,1.382021,0.263936,0.486732,-0.158933,0.318809,0.97439,-0.177528,0.593515,0.446802,1.276566,-0.181339,-0.223789
136,139.47,0.43743,0.351733,1.212911,2.965879,-1.357163,-0.37457,0.019261,1.026982,0.394884,0.084411,1.396,0.211567,0.627211,-0.162,0.269099,1.13413,-0.174,0.610847,0.47,1.442234,-0.174,-0.227,0.422228,0.365737,1.214916,2.948029,-1.324404,-0.387121,0.050356,0.876982,0.244884,0.050055,1.38154,0.258903,0.477211,-0.160513,0.309238,0.98413,-0.184834,0.600744,0.449594,1.292234,-0.177801,-0.226091
137,139.69,0.424363,0.357329,1.227857,2.9607,-1.359851,-0.354601,0.00146,1.047945,0.376376,0.078652,1.396,0.196939,0.613127,-0.162,0.264801,1.14839,-0.174,0.588096,0.47,1.467302,-0.174,-0.227,0.426361,0.363052,1.215186,2.953709,-1.331297,-0.382367,0.043479,0.89806,0.226376,0.058266,1.379939,0.247885,0.463127,-0.161681,0.296603,0.99839,-0.177731,0.604061,0.450635,1.317302,-0.176443,-0.227231
138,139.82,0.425185,0.362426,1.228915,2.947803,-1.34865,-0.335113,-0.015469,1.055019,0.377817,0.059004,1.396,0.1962,0.59471,-0.162,0.274392,1.167093,-0.174,0.579233,0.47,1.489931,-0.174,-0.227,0.427176,0.361837,1.219538,2.956126,-1.338361,-0.373191,0.034095,0.908966,0.227817,0.063136,1.378732,0.235516,0.44471,-0.16183,0.285356,1.017093,-0.175292,0.600719,0.451685,1.339931,-0.176573,-0.227092
139,139.82,0.434851,0.367028,1.229824,2.943549,-1.334947,-0.317276,-0.018508,1.049071,0.398351,0.053245,1.396,0.209349,0.591334,-0.162,0.271375,1.167857,-0.174,0.58426,0.47,1.496283,-0.174,-0.227,0.42659,0.3624,1.223117,2.954209,-1.340451,-0.361789,0.030628,0.899071,0.248351,0.062125,1.378405,0.226221,0.441334,-0.160614,0.278255,1.017857,-0.172183,0.595133,0.45239,1.346283,-0.185033,-0.226943
140,140.02,0.430628,0.358103,1.227856,2.953183,-1.324543,-0.313328,-0.007659,1.017038,0.423157,0.061375,1.396,0.236388,0.596107,-0.162,0.282247,1.156115,-0.174,0.603175,0.47,1.484057,-0.174,-0.227,0.427886,0.36365,1.225718,2.951619,-1.341399,-0.348956,0.019817,0.867038,0.273157,0.059975,1.379756,0.222399,0.455029,-0.159047,0.273216,1.006115,-0.177735,0.591474,0.454781,1.334057,-0.18945,-0.226151
141,140.98,0.440294,0.356262,1.22965,2.948929,-1.317088,-0.295491,0.015791,1.015309,0.415262,0.083393,1.396,0.249538,0.611609,-0.162,0.300682,1.148032,-0.174,0.608201,0.47,1.471752,-0.174,-0.227,0.429348,0.364329,1.227366,2.95205,-1.342692,-0.33852,0.013818,0.865309,0.265262,0.060264,1.382524,0.225836,0.461609,-0.158813,0.272779,0.998032,-0.174479,0.594128,0.456525,1.321752,-0.177857,-0.225699
142,141.29,0.446606,0.356472,1.235117,2.941365,-1.320436,-0.278176,0.03127,1.022458,0.420789,0.091523,1.396,0.248798,0.599719,-0.162,0.305228,1.152607,-0.174,0.599339,0.47,1.476803,-0.174,-0.227,0.432401,0.364046,1.228951,2.950345,-1.338847,-0.325009,0.014852,0.872458,0.270789,0.065799,1.383631,0.231571,0.449719,-0.159089,0.270856,1.002607,-0.165208,0.597993,0.452366,1.326803,-0.177801,-0.225717
143,141.46,0.442666,0.348841,1.236792,2.939307,-1.313041,-0.258655,0.032861,1.019612,0.410334,0.085764,1.396,0.261948,0.606559,-0.162,0.323663,1.150376,-0.174,0.604365,0.47,1.470657,-0.174,-0.227,0.436683,0.363188,1.231663,2.947318,-1.338556,-0.312037,0.018977,0.869612,0.260334,0.071941,1.381409,0.235158,0.456559,-0.158389,0.272755,1.000376,-0.177555,0.597527,0.450205,1.320657,-0.180868,-0.224346
144,143.5,0.452616,0.34677,1.242875,2.928792,-1.311572,-0.24134,0.020563,1.019352,0.407934,0.066116,1.396,0.261209,0.610466,-0.162,0.328209,1.148575,-0.174,0.603674,0.47,1.465618,-0.174,-0.227,0.439948,0.361808,1.234616,2.944393,-1.338184,-0.295664,0.022439,0.869352,0.257934,0.075227,1.383595,0.241137,0.460466,-0.157779,0.277014,0.998575,-0.177738,0.598742,0.457475,1.315618,-0.18269,-0.223192
145,145.21,0.461961,0.342289,1.248913,2.926617,-1.309035,-0.22167,0.022153,1.012057,0.413171,0.060357,1.396,0.246581,0.619208,-0.162,0.346644,1.141178,-0.174,0.589093,0.47,1.460263,-0.174,-0.227,0.44369,0.359388,1.238372,2.93917,-1.336163,-0.281012,0.022157,0.862057,0.263171,0.073001,1.380443,0.245696,0.469208,-0.156981,0.277685,0.991178,-0.174573,0.598829,0.458755,1.310263,-0.18344,-0.221701
146,147.15,0.465163,0.33811,1.255086,2.92242,-1.304527,-0.201929,0.029529,1.005385,0.412002,0.05892,1.396,0.245841,0.62753,-0.162,0.378968,1.130943,-0.174,0.588402,0.47,1.446919,-0.174,-0.227,0.44911,0.356405,1.24306,2.934924,-1.335133,-0.263994,0.022346,0.855385,0.262002,0.069917,1.380733,0.245609,0.47753,-0.156565,0.280537,0.980943,-0.173207,0.595656,0.462371,1.296919,-0.181612,-0.220736
147,149.17,0.473223,0.330574,1.259437,2.922247,-1.303302,-0.182222,0.034029,1.001269,0.41142,0.05938,1.396,0.258991,0.634041,-0.162,0.41522,1.127799,-0.174,0.595367,0.47,1.436739,-0.174,-0.227,0.45471,0.35313,1.248201,2.930559,-1.333662,-0.245497,0.024248,0.851269,0.26142,0.06723,1.380932,0.245405,0.484041,-0.156423,0.278785,0.977799,-0.175075,0.593283,0.466117,1.286739,-0.177,-0.220255
148,149.84,0.47502,0.326016,1.264886,2.914234,-1.303005,-0.162591,0.038706,1.008884,0.405953,0.045952,1.396,0.258252,0.63061,-0.162,0.433649,1.129145,-0.174,0.601389,0.47,1.43281,-0.174,-0.227,0.460645,0.349311,1.253374,2.927136,-1.331571,-0.226224,0.026612,0.858884,0.255953,0.065295,1.379864,0.248446,0.48061,-0.156799,0.283649,0.979145,-0.176791,0.593553,0.460142,1.28281,-0.175725,-0.220147
149,152.1,0.486891,0.323431,1.273855,2.912298,-1.301425,-0.142777,0.038943,1.013272,0.396187,0.046412,1.396,0.271401,0.635603,-0.162,0.43106,1.125095,-0.174,0.593522,0.47,1.429462,-0.174,-0.227,0.465965,0.344985,1.258568,2.922272,-1.331771,-0.20708,0.029529,0.863272,0.246187,0.060589,1.380503,0.250539,0.485603,-0.157098,0.28106,0.975095,-0.177273,0.595057,0.464994,1.279462,-0.176403,-0.219785
150,154.05,0.487654,0.315192,1.281734,2.909159,-1.303119,-0.123352,0.052028,1.020904,0.389761,0.041464,1.396,0.291726,0.635704,-0.162,0.427851,1.125425,-0.174,0.597171,0.47,1.426251,-0.174,-0.227,0.47222,0.340498,1.264747,2.918252,-1.330129,-0.187523,0.031975,0.870904,0.239761,0.05713,1.380531,0.255906,0.485704,-0.157515,0.277851,0.975425,-0.178227,0.59452,0.462131,1.276251,-0.175884,-0.220069
151,155.63,0.494697,0.311349,1.285673,2.900403,-1.307349,-0.103504,0.056405,1.028592,0.385168,0.050406,1.396,0.298161,0.636095,-0.162,0.447632,1.121017,-0.174,0.586932,0.47,1.423747,-0.174,-0.227,0.477817,0.335838,1.271577,2.914527,-1.330232,-0.167936,0.036907,0.878592,0.235168,0.053315,1.380237,0.265068,0.486095,-0.157829,0.297632,0.971017,-0.173141,0.595022,0.45791,1.273747,-0.172405,-0.220176
152,157.35,0.500103,0.305412,1.293364,2.897838,-1.310604,-0.083648,0.0497,1.03409,0.373264,0.045458,1.396,0.290707,0.641011,-0.162,0.448031,1.117193,-0.174,0.590582,0.47,1.419423,-0.174,-0.227,0.483104,0.331095,1.27755,2.90956,-1.330647,-0.148538,0.041611,0.88409,0.223265,0.052563,1.379846,0.273498,0.491011,-0.157788,0.298031,0.967193,-0.172176,0.592711,0.463042,1.269423,-0.174611,-0.21987
153,158.76,0.503941,0.303444,1.300482,2.890201,-1.308293,-0.063782,0.040771,1.038097,0.366102,0.026621,1.396,0.269365,0.640968,-0.162,0.45359,1.119659,-0.174,0.608121,0.47,1.417204,-0.174,-0.227,0.488783,0.325926,1.284004,2.905131,-1.331679,-0.128709,0.043737,0.888097,0.216102,0.050806,1.379067,0.27864,0.490968,-0.157926,0.30359,0.969659,-0.174523,0.592058,0.462519,1.267204,-0.170619,-0.220132
154,160.13,0.511851,0.294649,1.304907,2.889451,-1.310302,-0.045391,0.045731,1.044112,0.350214,0.021674,1.396,0.261911,0.645907,-0.162,0.454455,1.11626,-0.174,0.61177,0.47,1.411882,-0.174,-0.227,0.494093,0.320946,1.290599,2.899901,-1.331726,-0.109304,0.043189,0.894112,0.200214,0.044928,1.377761,0.276973,0.495907,-0.158055,0.304455,0.96626,-0.177927,0.595602,0.456882,1.261882,-0.173464,-0.220184
155,160.31,0.507772,0.291828,1.317507,2.87646,-1.308053,-0.026368,0.036803,1.049708,0.355825,0.030615,1.396,0.268346,0.642561,-0.162,0.454612,1.115939,-0.174,0.601531,0.47,1.408966,-0.174,-0.227,0.499733,0.315878,1.29695,2.896033,-1.331276,-0.089782,0.043923,0.899708,0.205825,0.039297,1.377877,0.274069,0.492561,-0.157931,0.304612,0.965939,-0.172598,0.599193,0.461849,1.258966,-0.176314,-0.220271
156,161.17,0.517582,0.282668,1.317163,2.871155,-1.30403,-0.009088,0.036395,1.054361,0.343529,0.025668,1.396,0.288671,0.646345,-0.162,0.452207,1.115211,-0.174,0.605181,0.47,1.401278,-0.174,-0.227,0.50359,0.310578,1.304774,2.889411,-1.330361,-0.071017,0.04235,0.904361,0.193529,0.037155,1.376795,0.273085,0.496345,-0.157871,0.302207,0.965212,-0.174683,0.599326,0.461885,1.251278,-0.175204,-0.220217
157,163.17,0.519929,0.279551,1.330708,2.868612,-1.311061,0.009101,0.022097,1.047315,0.34056,0.006831,1.396,0.295106,0.655603,-0.162,0.455162,1.108841,-0.174,0.622719,0.47,1.391971,-0.174,-0.227,0.507828,0.305248,1.310839,2.883193,-1.329955,-0.052542,0.041207,0.902157,0.19056,0.034347,1.379782,0.277455,0.505603,-0.157553,0.305162,0.958841,-0.174001,0.600289,0.455755,1.241971,-0.172093,-0.220257
158,163.26,0.522667,0.269364,1.331545,2.857708,-1.3096,0.018667,0.021689,1.051956,0.348845,0.001883,1.396,0.287652,0.654113,-0.162,0.451626,1.110119,-0.174,0.635506,0.47,1.390232,-0.174,-0.227,0.511908,0.300162,1.318392,2.877986,-1.32981,-0.033184,0.038356,0.901956,0.198845,0.027693,1.381692,0.28351,0.504113,-0.157776,0.301626,0.960119,-0.174897,0.605905,0.451025,1.240232,-0.169069,-0.221202
159,164.75,0.528996,0.270186,1.342576,2.856898,-1.312464,0.038213,0.031097,1.040438,0.361765,0.010825,1.396,0.294087,0.661092,-0.162,0.450626,1.100832,-0.174,0.634403,0.47,1.381757,-0.174,-0.227,0.515913,0.294192,1.324633,2.871258,-1.330023,-0.018477,0.034863,0.890438,0.211765,0.021455,1.380436,0.285505,0.511092,-0.157485,0.300626,0.950832,-0.172328,0.612607,0.45199,1.231757,-0.1647,-0.221161
160,166.41,0.529892,0.266395,1.349431,2.855879,-1.311913,0.056369,0.028027,1.031823,0.350393,0.011726,1.396,0.29658,0.664296,-0.162,0.449587,1.100711,-0.174,0.619412,0.47,1.372832,-0.174,-0.227,0.520254,0.28829,1.331555,2.866343,-1.331881,-0.001742,0.034143,0.894216,0.200393,0.018845,1.379644,0.288737,0.514296,-0.157595,0.299587,0.950711,-0.178128,0.617571,0.449394,1.222832,-0.151215,-0.221067
161,166.6,0.535128,0.261071,1.349319,2.842357,-1.310106,0.065141,0.011628,1.037098,0.35989,-0.001262,1.396,0.285183,0.658144,-0.162,0.446481,1.104493,-0.174,0.61831,0.47,1.374487,-0.174,-0.227,0.524109,0.283349,1.338506,2.86248,-1.33218,0.016867,0.032984,0.897549,0.20989,0.017102,1.382619,0.292893,0.508144,-0.15779,0.296481,0.954493,-0.173253,0.618313,0.455764,1.224487,-0.158566,-0.221584
162,166.78,0.527198,0.253238,1.354375,2.837419,-1.30723,0.060024,0.009118,1.03821,0.366128,-0.028139,1.396,0.287676,0.66517,-0.162,0.445302,1.09555,-0.174,0.631096,0.47,1.372409,-0.174,-0.227,0.527768,0.278859,1.343664,2.855907,-1.330638,0.030372,0.02831,0.88821,0.216128,0.012649,1.381324,0.292412,0.51517,-0.157617,0.295302,0.94555,-0.169773,0.618014,0.451836,1.222409,-0.165333,-0.221519
163,168.31,0.533157,0.259163,1.364066,2.845702,-1.310456,0.068797,0.005242,1.03134,0.373837,-0.041127,1.396,0.304057,0.671516,-0.162,0.435953,1.085817,-0.174,0.629994,0.47,1.363116,-0.174,-0.227,0.529344,0.274009,1.348658,2.849708,-1.330501,0.039442,0.025628,0.88134,0.223837,0.0028,1.387249,0.292923,0.525879,-0.157636,0.296524,0.935816,-0.172979,0.621386,0.451071,1.213116,-0.170313,-0.222167
164,168.47,0.543333,0.253233,1.360879,2.840096,-1.312403,0.072487,0.014042,1.041924,0.378552,-0.040226,1.396,0.30655,0.665044,-0.162,0.412716,1.095701,-0.174,0.634725,0.47,1.365555,-0.174,-0.227,0.530729,0.270105,1.354315,2.84796,-1.329447,0.048641,0.024246,0.891924,0.228552,-0.007809,1.388921,0.298853,0.515044,-0.157926,0.291089,0.945701,-0.173245,0.624005,0.446358,1.215555,-0.165179,-0.223042
