step,unscrew_deg,arm_cmd_j1,arm_cmd_j2,arm_cmd_j3,arm_cmd_j4,arm_cmd_j5,arm_cmd_j6,hand_cmd_0,hand_cmd_1,hand_cmd_2,hand_cmd_3,hand_cmd_4,hand_cmd_5,hand_cmd_6,hand_cmd_7,hand_cmd_8,hand_cmd_9,hand_cmd_10,hand_cmd_11,hand_cmd_12,hand_cmd_13,hand_cmd_14,hand_cmd_15,arm_q_j1,arm_q_j2,arm_q_j3,arm_q_j4,arm_q_j5,arm_q_j6,hand_q_0,hand_q_1,hand_q_2,hand_q_3,hand_q_4,hand_q_5,hand_q_6,hand_q_7,hand_q_8,hand_q_9,hand_q_10,hand_q_11,hand_q_12,hand_q_13,hand_q_14,hand_q_15
103,154.06,0.364853,0.351381,1.22165,2.916677,-1.333869,-0.615668,-0.084137,0.945299,0.389108,0.26162,1.396,0.036286,0.640536,-0.162,0.388043,1.127533,-0.174,0.537717,0.47,1.114077,0.415382,-0.21023,0.343228,0.362291,1.210636,2.936366,-1.324105,-0.667204,0.065863,0.795299,0.239108,0.286036,1.389221,0.050451,0.490536,-0.160198,0.300731,0.977533,-0.177378,0.562867,0.467242,1.05566,0.265382,-0.216555
104,155.31,0.353356,0.33311,1.20925,2.924109,-1.319081,-0.601694,-0.058776,0.944651,0.395092,0.300275,1.396,0.084553,0.641723,-0.162,0.371845,1.129595,-0.174,0.586795,0.47,1.146714,0.42595,-0.187826,0.348194,0.359145,1.214693,2.930399,-1.327311,-0.64973,0.067403,0.794651,0.245092,0.280126,1.389809,0.044578,0.491723,-0.159843,0.298442,0.979595,-0.177291,0.556928,0.467362,1.047445,0.27595,-0.214949
105,156.67,0.370821,0.348037,1.227563,2.907984,-1.336477,-0.58285,-0.084213,0.943305,0.393975,0.266962,1.396,0.036849,0.639306,-0.162,0.379586,1.128024,-0.174,0.537747,0.47,1.115039,0.426257,-0.220399,0.351551,0.356471,1.215515,2.928487,-1.326904,-0.633095,0.065787,0.793305,0.243975,0.284936,1.391387,0.051422,0.489306,-0.159695,0.299563,0.978024,-0.178423,0.564486,0.467191,1.043536,0.276257,-0.208652
106,157.89,0.359725,0.329043,1.213891,2.917978,-1.321572,-0.571427,-0.058512,0.940621,0.396676,0.307299,1.396,0.08516,0.642535,-0.162,0.356701,1.12718,-0.174,0.587101,0.47,1.148213,0.435749,-0.195794,0.355666,0.353506,1.219737,2.922356,-1.330013,-0.61592,0.067671,0.792663,0.246676,0.280573,1.392541,0.045711,0.492535,-0.159568,0.299742,0.97718,-0.176834,0.558245,0.467334,1.038777,0.285749,-0.21145
107,158.97,0.377313,0.342204,1.23235,2.901289,-1.33845,-0.552974,-0.086145,0.941675,0.392741,0.272942,1.396,0.037758,0.641565,-0.162,0.36063,1.125106,-0.174,0.538671,0.47,1.120119,0.436717,-0.227,0.358518,0.351332,1.220477,2.921046,-1.329817,-0.600367,0.063855,0.791675,0.242741,0.286964,1.39407,0.05253,0.491565,-0.159543,0.300198,0.975106,-0.178549,0.565612,0.467406,1.036809,0.286717,-0.207895
108,160.19,0.36423,0.323226,1.219302,2.910648,-1.322824,-0.548321,-0.052758,0.942036,0.393436,0.314105,1.396,0.086319,0.644661,-0.162,0.349026,1.124669,-0.174,0.588185,0.47,1.152508,0.444247,-0.205674,0.362537,0.348421,1.224704,2.915086,-1.333027,-0.584114,0.066078,0.792036,0.243436,0.28355,1.394768,0.046739,0.494661,-0.159509,0.301851,0.974669,-0.176901,0.559351,0.467522,1.032032,0.294246,-0.21249
109,161.16,0.382281,0.338985,1.237508,2.894799,-1.340136,-0.529534,-0.085869,0.941351,0.389735,0.273075,1.396,0.038406,0.643608,-0.162,0.357107,1.123055,-0.174,0.539493,0.47,1.119628,0.443237,-0.227,0.364943,0.34608,1.225584,2.913845,-1.332564,-0.571332,0.064131,0.791351,0.239735,0.290862,1.395844,0.053579,0.493608,-0.15947,0.298867,0.973055,-0.17906,0.566737,0.467995,1.031322,0.293237,-0.210973
110,161.17,0.367226,0.319963,1.22204,2.909115,-1.324049,-0.535896,-0.036878,0.939654,0.395571,0.30352,1.396,0.086719,0.646933,-0.162,0.364051,1.123606,-0.174,0.588961,0.47,1.140726,0.454508,-0.227,0.368475,0.343345,1.229629,2.908166,-1.3356,-0.556312,0.066124,0.789654,0.245571,0.286548,1.395219,0.047904,0.496933,-0.159352,0.305942,0.973606,-0.176183,0.560596,0.467888,1.029055,0.304508,-0.215168
111,161.67,0.384375,0.337303,1.240254,2.894627,-1.337963,-0.517164,-0.014651,0.940104,0.394605,0.25748,1.396,0.0386,0.640651,-0.162,0.410491,1.126122,-0.174,0.542039,0.47,1.095591,0.459035,-0.227,0.370145,0.341488,1.22962,2.908469,-1.334468,-0.549148,0.058441,0.790105,0.244605,0.290593,1.395227,0.053967,0.490651,-0.159337,0.304874,0.976122,-0.178029,0.567895,0.46797,1.028066,0.309035,-0.218132
112,162.99,0.372165,0.317866,1.225306,2.904764,-1.324893,-0.509624,0.030029,0.918019,0.397003,0.300698,1.396,0.086988,0.641466,-0.162,0.417496,1.126645,-0.174,0.591063,0.47,1.11912,0.46674,-0.216908,0.372968,0.339446,1.233164,2.904296,-1.336489,-0.53778,0.059504,0.792357,0.247003,0.282586,1.396261,0.04773,0.491466,-0.159352,0.307693,0.976645,-0.176231,0.562107,0.468592,1.023609,0.31674,-0.220254
113,163.93,0.390431,0.334934,1.243421,2.888563,-1.344114,-0.491626,-0.016855,0.941304,0.398096,0.262903,1.396,0.039131,0.638816,-0.162,0.439753,1.126605,-0.174,0.542111,0.47,1.087969,0.467719,-0.227,0.374469,0.338106,1.233043,2.904205,-1.33656,-0.527968,0.060404,0.791304,0.248096,0.286908,1.396843,0.054025,0.488816,-0.159391,0.308297,0.976605,-0.178233,0.569549,0.469595,1.021248,0.317719,-0.219209
114,164.38,0.375892,0.315375,1.22709,2.903084,-1.328313,-0.490429,0.027088,0.940278,0.400069,0.306728,1.396,0.087846,0.642839,-0.162,0.431014,1.125489,-0.174,0.591141,0.47,1.110231,0.477288,-0.223056,0.377609,0.33624,1.23647,2.899536,-1.33978,-0.515529,0.058558,0.790278,0.250069,0.281092,1.395415,0.048201,0.492839,-0.159218,0.304399,0.975489,-0.176823,0.563191,0.469522,1.017301,0.327288,-0.220871
115,165.76,0.394074,0.331509,1.245222,2.886685,-1.345601,-0.472249,-0.021845,0.942237,0.39665,0.270468,1.396,0.040616,0.639892,-0.162,0.447566,1.125865,-0.174,0.541684,0.47,1.085261,0.476441,-0.227,0.378987,0.335255,1.235964,2.900601,-1.339066,-0.507014,0.067381,0.792237,0.24665,0.287221,1.396541,0.054702,0.489892,-0.15925,0.29903,0.975865,-0.178334,0.570378,0.469719,1.015247,0.326441,-0.221239
116,165.81,0.378212,0.312136,1.229225,2.901125,-1.327985,-0.476348,0.022067,0.94339,0.394979,0.309047,1.396,0.088937,0.643125,-0.162,0.445264,1.124637,-0.174,0.590466,0.47,1.124384,0.484411,-0.224297,0.381935,0.333461,1.239115,2.896348,-1.342273,-0.494373,0.069234,0.79339,0.244979,0.283147,1.395547,0.049111,0.493125,-0.159305,0.301027,0.974637,-0.176509,0.564071,0.469939,1.013524,0.334411,-0.222656
117,165.84,0.395823,0.328609,1.247497,2.884445,-1.347118,-0.457038,-0.023705,0.960639,0.368208,0.26906,1.396,0.040488,0.63372,-0.162,0.459609,1.130091,-0.174,0.54074,0.47,1.084705,0.4874,-0.227,0.382899,0.332575,1.238494,2.897153,-1.34079,-0.487962,0.059329,0.810638,0.218208,0.289314,1.396337,0.054878,0.48372,-0.160304,0.309609,0.980091,-0.180937,0.571471,0.469548,1.016944,0.3374,-0.223458
118,167.01,0.379562,0.308949,1.231874,2.892504,-1.329962,-0.463911,0.017167,0.917064,0.358358,0.307925,1.396,0.089094,0.636977,-0.162,0.468569,1.131022,-0.174,0.58987,0.47,1.127832,0.491967,-0.227,0.385208,0.331087,1.241741,2.892904,-1.344126,-0.477171,0.067678,0.81681,0.208358,0.284388,1.396124,0.049082,0.486977,-0.160377,0.318569,0.981022,-0.182058,0.564604,0.469372,1.012343,0.341967,-0.224556
119,167.04,0.397525,0.325232,1.250317,2.880003,-1.348619,-0.445902,-0.024996,0.964003,0.355463,0.262962,1.396,0.041975,0.640924,-0.162,0.463131,1.126687,-0.174,0.540759,0.47,1.091233,0.485015,-0.227,0.385535,0.330059,1.241249,2.892657,-1.342507,-0.472442,0.059176,0.814003,0.205463,0.290012,1.396259,0.056299,0.490924,-0.160448,0.313131,0.976687,-0.179814,0.571247,0.46947,1.013648,0.335015,-0.225203
120,167.94,0.383867,0.305962,1.238413,2.887366,-1.331271,-0.455759,0.013531,0.967327,0.346017,0.306823,1.396,0.091128,0.646868,-0.162,0.467346,1.123366,-0.174,0.589154,0.47,1.1361,0.485815,-0.217132,0.387521,0.32826,1.244494,2.888642,-1.345638,-0.463855,0.064441,0.817327,0.196017,0.283451,1.395485,0.050717,0.496868,-0.160301,0.317346,0.973366,-0.177222,0.564177,0.46918,1.010792,0.335815,-0.225451
121,168.52,0.401243,0.322244,1.254641,2.876137,-1.347289,-0.43674,-0.032449,0.966559,0.347078,0.263619,1.396,0.044212,0.64504,-0.162,0.456987,1.122147,-0.174,0.539452,0.47,1.096169,0.475726,-0.227,0.388252,0.326756,1.245039,2.888272,-1.343939,-0.460888,0.065783,0.816559,0.197078,0.289039,1.396343,0.057578,0.49504,-0.159896,0.306987,0.972147,-0.182051,0.570598,0.46982,1.014287,0.325726,-0.223246
122,168.59,0.387782,0.303382,1.239848,2.889008,-1.330222,-0.441923,0.009567,0.966566,0.347183,0.306916,1.396,0.091761,0.648567,-0.162,0.414462,1.119877,-0.174,0.584455,0.47,1.136101,0.477845,-0.216118,0.390608,0.324813,1.248451,2.8846,-1.34634,-0.452016,0.072346,0.816566,0.197183,0.282881,1.395519,0.052289,0.498567,-0.159664,0.31093,0.969877,-0.178335,0.563628,0.469896,1.013527,0.327845,-0.224199
123,169.25,0.404026,0.320375,1.257436,2.874433,-1.346805,-0.423021,-0.034004,0.968541,0.347462,0.263115,1.396,0.043373,0.641649,-0.162,0.436046,1.124467,-0.174,0.534753,0.47,1.093362,0.472066,-0.227,0.391554,0.323616,1.248221,2.885796,-1.345123,-0.448198,0.071365,0.818541,0.197462,0.288628,1.396407,0.058241,0.491649,-0.159411,0.311973,0.974467,-0.182235,0.569099,0.470215,1.018023,0.322066,-0.221801
124,169.35,0.387249,0.300866,1.241359,2.888174,-1.330276,-0.43176,0.012314,0.957908,0.349415,0.305191,1.396,0.091959,0.643855,-0.162,0.445815,1.12504,-0.174,0.584093,0.47,1.120408,0.481277,-0.227,0.393897,0.322049,1.251421,2.882262,-1.348019,-0.439051,0.06754,0.818267,0.199415,0.282449,1.395751,0.052324,0.493855,-0.159286,0.308255,0.97504,-0.179203,0.561255,0.469708,1.014685,0.331277,-0.223097
125,169.92,0.40463,0.316959,1.259243,2.873509,-1.346085,-0.415758,-0.035633,0.971475,0.345641,0.261731,1.396,0.045489,0.639176,-0.162,0.414966,1.126238,-0.174,0.534601,0.47,1.095169,0.478284,-0.227,0.394063,0.3212,1.25077,2.883818,-1.346683,-0.436283,0.070117,0.821475,0.195641,0.28788,1.396333,0.058608,0.489176,-0.15942,0.308094,0.976238,-0.180931,0.567375,0.470206,1.016911,0.328284,-0.223787
126,170.18,0.393315,0.298472,1.245985,2.88458,-1.329642,-0.429466,0.007321,0.974853,0.340558,0.306601,1.396,0.093077,0.642102,-0.162,0.370645,1.131598,-0.174,0.558502,0.47,1.117085,0.48607,-0.227,0.395796,0.319539,1.253758,2.880329,-1.350284,-0.428189,0.069844,0.824853,0.190558,0.281541,1.395968,0.053219,0.492102,-0.159516,0.308092,0.981598,-0.189927,0.560113,0.469981,1.011917,0.33607,-0.224876
127,170.7,0.410063,0.315433,1.263243,2.869254,-1.346142,-0.41012,-0.027152,0.985373,0.326877,0.264053,1.396,0.043972,0.634522,-0.162,0.40854,1.134655,-0.174,0.509068,0.47,1.073448,0.488009,-0.227,0.396675,0.318363,1.253722,2.881182,-1.348341,-0.427434,0.063491,0.835373,0.176877,0.287519,1.39685,0.05926,0.484522,-0.159898,0.314717,0.984655,-0.185072,0.560659,0.470137,1.013759,0.338009,-0.225592
128,170.74,0.391748,0.295773,1.24579,2.882106,-1.330625,-0.411606,0.015754,0.936701,0.305682,0.302262,1.396,0.092046,0.638461,-0.162,0.409907,1.128331,-0.174,0.558978,0.47,1.120904,0.495026,-0.227,0.399292,0.316845,1.257007,2.877157,-1.349578,-0.421032,0.070711,0.848225,0.155682,0.281808,1.395976,0.053324,0.488461,-0.160474,0.312764,0.978331,-0.17051,0.549158,0.469777,1.009122,0.345026,-0.226132
129,171.13,0.410561,0.314086,1.26472,2.866108,-1.350239,-0.393034,-0.031787,0.973869,0.295217,0.260919,1.396,0.044345,0.638686,-0.162,0.43948,1.124521,-0.174,0.512746,0.47,1.103494,0.48483,-0.227,0.399323,0.316169,1.256027,2.878257,-1.347452,-0.417304,0.062851,0.850517,0.145217,0.286681,1.396898,0.059946,0.488686,-0.161009,0.309779,0.974521,-0.169587,0.552602,0.470064,1.011759,0.33483,-0.226536
130,171.25,0.392621,0.29444,1.248138,2.880106,-1.333962,-0.409989,0.015061,0.962518,0.290564,0.307716,1.396,0.093733,0.644479,-0.162,0.413437,1.122606,-0.174,0.562571,0.47,1.151312,0.484024,-0.227,0.401034,0.314839,1.258919,2.87417,-1.350138,-0.409085,0.067025,0.852733,0.140564,0.280435,1.395778,0.054166,0.494479,-0.161008,0.310273,0.972606,-0.164534,0.54374,0.46969,1.013526,0.334024,-0.226619
131,171.28,0.411557,0.313544,1.258563,2.868535,-1.350296,-0.392737,-0.032292,1.002033,0.296165,0.260157,1.396,0.091893,0.638927,-0.162,0.426193,1.131627,-0.174,0.528244,0.47,1.162367,0.473226,-0.227,0.400682,0.314209,1.257953,2.875671,-1.347939,-0.409202,0.058738,0.852033,0.146165,0.286969,1.396316,0.060397,0.488927,-0.160829,0.317221,0.981627,-0.180067,0.548976,0.469718,1.019139,0.323226,-0.226926
132,172.18,0.395414,0.294733,1.250976,2.879868,-1.334276,-0.397763,-0.031159,1.004089,0.292755,0.301653,1.396,0.107762,0.640301,-0.162,0.424691,1.134633,-0.174,0.550188,0.47,1.158249,0.459996,-0.227,0.40232,0.313984,1.258812,2.873447,-1.349901,-0.404165,0.066237,0.854089,0.142755,0.280471,1.395325,0.065463,0.490301,-0.160351,0.323609,0.984633,-0.180549,0.544263,0.469216,1.026225,0.309996,-0.226752
133,172.19,0.409445,0.311648,1.266789,2.863858,-1.35208,-0.379865,-0.064198,1.008579,0.288101,0.254606,1.396,0.059748,0.637443,-0.162,0.425454,1.135017,-0.174,0.501401,0.47,1.109986,0.450585,-0.227,0.402308,0.313614,1.258579,2.875169,-1.34859,-0.401849,0.062934,0.85858,0.138101,0.285526,1.396244,0.072886,0.487443,-0.160231,0.320184,0.985017,-0.180939,0.54637,0.469366,1.031914,0.300585,-0.226927
134,172.48,0.398598,0.29307,1.250181,2.879809,-1.339022,-0.394244,-0.016438,1.008566,0.286345,0.289391,1.396,0.107864,0.641793,-0.162,0.390408,1.134657,-0.174,0.549596,0.47,1.11,0.455186,-0.222015,0.403432,0.313177,1.261553,2.871599,-1.351436,-0.394791,0.066771,0.858566,0.136345,0.278041,1.395471,0.067735,0.491793,-0.159853,0.323857,0.984657,-0.178142,0.535898,0.468995,1.029429,0.305186,-0.226771
135,172.89,0.415925,0.31171,1.267556,2.864048,-1.355102,-0.375341,-0.058217,1.01238,0.284305,0.243246,1.396,0.059121,0.637688,-0.162,0.420087,1.135859,-0.174,0.501622,0.47,1.078422,0.458842,-0.227,0.403241,0.312709,1.260429,2.873912,-1.350657,-0.394364,0.064551,0.862379,0.134305,0.280732,1.396327,0.074681,0.487688,-0.159769,0.32145,0.985859,-0.178071,0.53992,0.4692,1.02678,0.308842,-0.225741
136,173.02,0.401958,0.292998,1.251163,2.877576,-1.338355,-0.390711,-0.017476,1.012192,0.285936,0.287285,1.396,0.10759,0.638562,-0.162,0.377517,1.138141,-0.174,0.547504,0.47,1.12027,0.470434,-0.227,0.405442,0.311512,1.262771,2.870845,-1.352632,-0.388473,0.070032,0.862192,0.135936,0.27167,1.394921,0.0686,0.488562,-0.15952,0.326112,0.988141,-0.178172,0.531021,0.468804,1.021899,0.320434,-0.2259
137,173.43,0.416794,0.310755,1.26906,2.861491,-1.356339,-0.372095,-0.063452,1.014067,0.283252,0.242684,1.396,0.062387,0.634932,-0.162,0.385556,1.137403,-0.174,0.497796,0.47,1.076489,0.468445,-0.227,0.405885,0.31106,1.261438,2.872864,-1.350306,-0.389547,0.063603,0.864067,0.133252,0.275387,1.395372,0.075167,0.484932,-0.15952,0.320265,0.987402,-0.17799,0.53554,0.468689,1.022421,0.318445,-0.226142
138,173.61,0.400103,0.291547,1.255421,2.876581,-1.34193,-0.378093,-0.015256,1.01108,0.284361,0.287266,1.396,0.10416,0.64052,-0.162,0.3403,1.13628,-0.174,0.545477,0.47,1.091549,0.475126,-0.216625,0.407831,0.310512,1.264188,2.86962,-1.352058,-0.384389,0.069263,0.86108,0.134361,0.267476,1.394152,0.070154,0.49052,-0.159137,0.325647,0.98628,-0.175652,0.526572,0.4683,1.017285,0.325126,-0.22602
139,173.63,0.417073,0.308595,1.271181,2.861054,-1.354181,-0.367685,-0.047807,1.010424,0.290086,0.239806,1.396,0.05705,0.637226,-0.162,0.301656,1.134318,-0.174,0.496824,0.47,1.071899,0.480105,-0.227,0.407535,0.310195,1.263763,2.871782,-1.351254,-0.3825,0.0666,0.860424,0.140086,0.272207,1.394871,0.075693,0.487226,-0.159195,0.323052,0.984318,-0.171368,0.531722,0.468444,1.01517,0.330105,-0.223664
140,173.66,0.402873,0.290114,1.265727,2.875469,-1.349724,-0.37691,0.002041,1.006311,0.300286,0.279186,1.396,0.101061,0.640871,-0.162,0.257287,1.122962,-0.174,0.532831,0.47,1.035201,0.491562,-0.227,0.408978,0.309272,1.26639,2.868844,-1.351408,-0.376966,0.057958,0.856311,0.150286,0.264379,1.395735,0.069225,0.490871,-0.159369,0.314326,0.972962,-0.152391,0.523896,0.465403,1.00948,0.341562,-0.225734
141,173.16,0.420053,0.308562,1.269442,2.860917,-1.364661,-0.358144,-0.021081,1.006608,0.311406,0.232339,1.396,0.052286,0.632156,-0.162,0.30122,1.140075,-0.174,0.499307,0.47,1.032717,0.517076,-0.227,0.408757,0.308062,1.267923,2.871014,-1.351353,-0.375841,0.044989,0.856607,0.161406,0.267916,1.396204,0.073409,0.482156,-0.159077,0.299493,0.990075,-0.169981,0.526517,0.46372,1.001423,0.367076,-0.227179
142,173.17,0.407978,0.290271,1.257871,2.874304,-1.349486,-0.373128,0.027278,1.003864,0.313455,0.264889,1.396,0.102082,0.633436,-0.162,0.307038,1.144031,-0.174,0.544438,0.47,1.073821,0.536311,-0.227,0.410077,0.307463,1.268908,2.868388,-1.353483,-0.369566,0.042265,0.853864,0.163455,0.259315,1.395025,0.065995,0.483436,-0.158975,0.296724,0.994031,-0.179613,0.520205,0.460029,0.991593,0.386311,-0.227026
143,173.15,0.423355,0.308642,1.274563,2.858774,-1.364305,-0.354635,0.013937,1.004872,0.314316,0.223122,1.396,0.05497,0.633586,-0.162,0.35087,1.14611,-0.174,0.495375,0.47,1.073756,0.541788,-0.227,0.410445,0.30708,1.267629,2.870569,-1.352376,-0.370338,0.039363,0.854872,0.164316,0.260618,1.394998,0.072085,0.483586,-0.158957,0.296645,0.99611,-0.179247,0.526319,0.458996,0.988933,0.391788,-0.227136
144,173.13,0.40657,0.289546,1.261551,2.874807,-1.347391,-0.369775,0.063847,1.002632,0.317604,0.265678,1.396,0.103936,0.633301,-0.162,0.305176,1.14643,-0.174,0.543067,0.47,1.113511,0.541535,-0.227,0.412672,0.30635,1.269942,2.867355,-1.354219,-0.366184,0.050013,0.852632,0.167604,0.251556,1.392118,0.065337,0.483301,-0.158672,0.305444,0.99643,-0.176739,0.518763,0.45973,0.987515,0.391535,-0.226595
145,173.29,0.422551,0.30689,1.274132,2.85827,-1.35574,-0.351272,0.01492,1.002303,0.331539,0.236783,1.396,0.057149,0.627794,-0.162,0.330616,1.151037,-0.174,0.494703,0.47,1.129265,0.537432,-0.227,0.412714,0.306343,1.269625,2.870042,-1.352952,-0.368541,0.053553,0.852303,0.181539,0.254932,1.388128,0.070652,0.477794,-0.158239,0.304583,1.001037,-0.177374,0.524192,0.461575,0.995983,0.387432,-0.226175
146,173.31,0.408725,0.288078,1.260253,2.874315,-1.342297,-0.367066,0.064672,0.998322,0.329953,0.277556,1.396,0.10589,0.632011,-0.162,0.28448,1.14619,-0.174,0.543043,0.47,1.150988,0.522826,-0.227,0.414088,0.305826,1.271443,2.866853,-1.353118,-0.363333,0.05218,0.848322,0.179953,0.250522,1.389027,0.065088,0.482011,-0.158237,0.307296,0.99619,-0.175732,0.517139,0.462266,1.000988,0.372826,-0.226318
147,173.72,0.424379,0.306539,1.274669,2.858195,-1.356543,-0.348402,0.017094,1.000158,0.335286,0.235603,1.396,0.058097,0.627785,-0.162,0.325497,1.151949,-0.174,0.494213,0.47,1.119876,0.510226,-0.227,0.414091,0.305689,1.270286,2.869401,-1.351765,-0.365128,0.055306,0.850158,0.185286,0.256997,1.388468,0.07099,0.477785,-0.158009,0.302189,1.001949,-0.178265,0.523105,0.463918,1.010561,0.360226,-0.226124
148,173.73,0.410171,0.287604,1.260363,2.874676,-1.343479,-0.363573,0.066741,0.998985,0.329453,0.278088,1.396,0.106996,0.630521,-0.162,0.283545,1.148046,-0.174,0.542669,0.47,1.141549,0.502859,-0.227,0.415646,0.305051,1.271925,2.866304,-1.352754,-0.359839,0.04838,0.848985,0.179453,0.251801,1.389572,0.065227,0.480521,-0.158114,0.305668,0.998046,-0.176895,0.516153,0.463817,1.012115,0.352859,-0.226525
149,173.73,0.424553,0.30576,1.275623,2.858315,-1.356005,-0.345923,0.019999,1.003172,0.328099,0.233927,1.396,0.059954,0.627587,-0.162,0.318303,1.15186,-0.174,0.493833,0.47,1.114365,0.497232,-0.227,0.415626,0.304999,1.270672,2.869114,-1.351693,-0.361544,0.053027,0.853172,0.178099,0.258089,1.388606,0.071641,0.477587,-0.158164,0.300053,1.00186,-0.178521,0.522419,0.464281,1.018092,0.347232,-0.226667
150,173.73,0.409788,0.286834,1.260988,2.874697,-1.347004,-0.358056,0.069025,1.004597,0.318177,0.276541,1.396,0.108374,0.630482,-0.162,0.279894,1.148393,-0.174,0.542725,0.47,1.134424,0.4947,-0.227,0.416898,0.304399,1.272498,2.866103,-1.352684,-0.356768,0.0456,0.854597,0.168177,0.252222,1.388582,0.066108,0.480482,-0.158339,0.302453,0.998393,-0.177251,0.515485,0.463549,1.017359,0.3447,-0.227057
151,174.0,0.42584,0.304828,1.276588,2.857502,-1.359561,-0.341224,0.02062,1.008768,0.318756,0.234136,1.396,0.061882,0.626935,-0.162,0.31264,1.152677,-0.174,0.493639,0.47,1.107753,0.493452,-0.227,0.4164,0.304386,1.271292,2.868957,-1.352756,-0.357775,0.051453,0.858768,0.168756,0.258038,1.38725,0.072578,0.476935,-0.158333,0.296707,1.002677,-0.178567,0.521875,0.463748,1.021493,0.343452,-0.226964
152,174.0,0.408129,0.285547,1.26053,2.873276,-1.347996,-0.352889,0.058347,1.009388,0.312191,0.279252,1.396,0.109971,0.629148,-0.162,0.329089,1.151133,-0.174,0.542978,0.47,1.125194,0.492968,-0.227,0.417614,0.303696,1.273263,2.865811,-1.354025,-0.352473,0.044465,0.859388,0.162191,0.252238,1.38786,0.067118,0.479148,-0.158336,0.299364,1.001133,-0.178637,0.514917,0.462829,1.019288,0.342968,-0.227071
153,173.99,0.425558,0.304265,1.276194,2.85839,-1.360223,-0.340239,0.045941,1.01154,0.310333,0.231022,1.396,0.064992,0.626981,-0.162,0.304009,1.154493,-0.174,0.494017,0.47,1.094933,0.491836,-0.227,0.416665,0.303669,1.271744,2.868288,-1.35406,-0.353203,0.04831,0.86154,0.160333,0.2587,1.387866,0.074272,0.476981,-0.158329,0.304479,1.004493,-0.181911,0.521684,0.463446,1.021237,0.341836,-0.226871
154,174.37,0.408298,0.285082,1.260804,2.873018,-1.345071,-0.350503,0.088987,1.01082,0.312389,0.275226,1.396,0.112644,0.626201,-0.162,0.302875,1.15516,-0.174,0.542033,0.47,1.109629,0.49462,-0.227,0.41753,0.303019,1.273449,2.865477,-1.355469,-0.349638,0.048254,0.86082,0.162389,0.252,1.388293,0.068999,0.476201,-0.158159,0.302493,1.00516,-0.182898,0.514795,0.46354,1.018562,0.34462,-0.226861
155,175.23,0.426718,0.304025,1.277187,2.855459,-1.361746,-0.332807,0.039248,1.01468,0.313842,0.234467,1.396,0.066071,0.623615,-0.162,0.324897,1.15608,-0.174,0.492554,0.47,1.103134,0.494045,-0.227,0.416625,0.303017,1.271938,2.867886,-1.35501,-0.35078,0.058126,0.86468,0.163842,0.257554,1.38755,0.075706,0.473615,-0.158058,0.303292,1.00608,-0.18051,0.521017,0.464718,1.01999,0.344045,-0.22645
156,175.24,0.409394,0.284768,1.260273,2.871729,-1.347974,-0.346322,0.078389,1.015074,0.307357,0.278993,1.396,0.114029,0.624405,-0.162,0.304051,1.151895,-0.174,0.541489,0.47,1.124763,0.490102,-0.227,0.41777,0.302374,1.273888,2.86437,-1.356467,-0.344985,0.05385,0.865074,0.157357,0.25195,1.38948,0.070178,0.474405,-0.157947,0.308735,1.001895,-0.181116,0.51391,0.464871,1.01915,0.340102,-0.226619
157,175.69,0.426938,0.303478,1.277129,2.854315,-1.363083,-0.329298,0.028748,1.014709,0.309225,0.236314,1.396,0.06763,0.621132,-0.162,0.328546,1.154364,-0.174,0.49201,0.47,1.099263,0.485171,-0.227,0.417092,0.302517,1.272143,2.866827,-1.356084,-0.346255,0.059884,0.864709,0.159225,0.258423,1.388914,0.076948,0.471132,-0.157735,0.308123,1.004364,-0.181414,0.520165,0.465944,1.022516,0.335171,-0.226189
158,175.71,0.413021,0.284707,1.26147,2.871253,-1.349028,-0.346746,0.078336,1.0118,0.306979,0.274054,1.396,0.115813,0.626967,-0.162,0.281076,1.149331,-0.174,0.539622,0.47,1.131956,0.482308,-0.227,0.41826,0.301918,1.274023,2.863333,-1.357371,-0.340887,0.054367,0.8618,0.156979,0.253059,1.390675,0.072344,0.476967,-0.157793,0.311312,0.999331,-0.177729,0.513288,0.465699,1.020311,0.332308,-0.226429
159,175.7,0.426291,0.303117,1.277189,2.854989,-1.359057,-0.329467,0.029782,1.013061,0.310402,0.229849,1.396,0.068688,0.622883,-0.162,0.305485,1.153387,-0.174,0.490181,0.47,1.098925,0.478637,-0.227,0.41816,0.302013,1.272586,2.86605,-1.356081,-0.343536,0.060245,0.863061,0.160402,0.258078,1.389165,0.078998,0.472883,-0.157694,0.304599,1.003387,-0.18196,0.519265,0.466175,1.024728,0.328637,-0.226287
160,175.7,0.409689,0.283731,1.260606,2.870733,-1.347733,-0.341309,0.04555,1.010413,0.309566,0.274922,1.396,0.116703,0.627497,-0.162,0.301846,1.152959,-0.174,0.538793,0.47,1.10588,0.478262,-0.227,0.41925,0.301562,1.274393,2.863077,-1.35661,-0.339461,0.053091,0.860413,0.159566,0.251242,1.388922,0.07352,0.477497,-0.157471,0.305457,1.002959,-0.183116,0.511654,0.465676,1.022478,0.328262,-0.226358
